MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,MSOA01CD,MSOA01NM,CHGIND,median_price_2001,median_price_2011,median_price_2001_la,median_price_2011_la,median_price_2001_region,median_price_2011_region,earnings_2011,earnings_2001_la,earnings_2011_la,earnings_2001_region,earnings_2011_region,NS-SeC_higher_2001_pct,NS-SeC_higher_2011_pct,NS-SeC_higher_2001_la_pct,NS-SeC_higher_2011_la_pct,NS-SeC_higher_2001_region_pct,NS-SeC_higher_2011_region_pct,qualification_2001_pct,qualification_2011_pct,qualification_2001_la_pct,qualification_2011_la_pct,qualification_2001_region_pct,qualification_2011_region_pct,space_vacant_2001_pct,space_vacant_2011_pct,space_vacant_2001_la_pct,space_vacant_2011_la_pct,no_children_2001_pct,dependent_children_2001_pct,nondependent_children_2001_pct,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct,no_children_2001_la_pct,dependent_children_2001_la_pct,nondependent_children_2001_la_pct,no_children_2011_la_pct,dependent_children_2011_la_pct,nondependent_children_2011_la_pct,retired_2001_pct,student_2001_pct,retired_2011_pct,student_2011_pct,retired_2001_la_pct,student_2001_la_pct,retired_2011_la_pct,student_2011_la_pct,migrants_2011_pct,migrants_2001_la_pct,migrants_2011_la_pct,newlybuilt_sale_2001_pct,newlybuilt_sale_2011_pct,newlybuilt_sale_2001_la_pct,newlybuilt_sale_2011_la_pct,owned_2001_pct,rented_2001_pct,owned_2011_pct,rented_2011_pct,owned_2001_la_pct,rented_2001_la_pct,owned_2011_la_pct,rented_2011_la_pct
E02000498,Hillingdon 005,E09000017,Hillingdon,E12000007,London,E02000498,Hillingdon 005,U,168500.0,364500,140000,248320,155000,292688,20789.07,13047,17645.0,16119,22030,0.363464716,0.390696609,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.216898749,0.302868852,0.200091093,0.280377621,0.309880023,0.377181211,0.019120459,0.029188779,0.025088268,0.036311184,0.163026521,0.287831513,0.090873635,0.17063647,0.267473643,0.114408434,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.477977162,0.101957586,0.536280234,0.164303586,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.066611296,0.05045554,0.056272268,0.008264463,0.153061224,0.032908705,0.135014837,0.745808967,0.226120858,0.7403358059999999,0.240921515,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,E02000499,Hillingdon 006,U,214950.0,379000,140000,248320,155000,292688,21274.48,13047,17645.0,16119,22030,0.36130137,0.428105759,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.232876712,0.365061768,0.200091093,0.280377621,0.309880023,0.377181211,0.022390517,0.023111979,0.025088268,0.036311184,0.143771044,0.287205387,0.122222222,0.15194935,0.278573809,0.140286571,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.528289892,0.12714558199999998,0.5530353570000001,0.187458306,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.058467482,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.8470865609999999,0.129336477,0.830723092,0.160613129,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,E02000500,Hillingdon 007,U,231750.0,417500,140000,248320,155000,292688,22026.17,13047,17645.0,16119,22030,0.395825128,0.451892466,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.283379283,0.383286648,0.200091093,0.280377621,0.309880023,0.377181211,0.030313351,0.040037244,0.025088268,0.036311184,0.17983842600000002,0.258166491,0.101861609,0.191723246,0.251212415,0.118655027,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.527946537,0.121506683,0.586693548,0.158602151,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.091262639,0.05045554,0.056272268,0.15942029,0.1640625,0.032908705,0.135014837,0.813487882,0.159466105,0.75137407,0.228257355,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,E02000501,Hillingdon 008,U,169475.0,317750,140000,248320,155000,292688,19929.25,13047,17645.0,16119,22030,0.353506586,0.3873737370000001,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.21253115,0.311607414,0.200091093,0.280377621,0.309880023,0.377181211,0.015590895,0.022860673,0.025088268,0.036311184,0.162916006,0.315689382,0.108082409,0.15902624099999998,0.313626304,0.12993993,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.471980075,0.105230386,0.5020352779999999,0.181139756,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.068509761,0.05045554,0.056272268,0.006756757,0.0,0.032908705,0.135014837,0.840038011,0.139056066,0.819475182,0.170091685,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,E02000502,Hillingdon 009,U,140000.0,273750,140000,248320,155000,292688,19909.29,13047,17645.0,16119,22030,0.377080914,0.394900954,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.228610143,0.316669398,0.200091093,0.280377621,0.309880023,0.377181211,0.030898876,0.043249923,0.025088268,0.036311184,0.193236715,0.270531401,0.082769726,0.178559897,0.294801421,0.105586051,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.460506706,0.113263785,0.487603306,0.19338843,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.103901222,0.05045554,0.056272268,0.0,0.237179487,0.032908705,0.135014837,0.7758454109999999,0.15491143300000002,0.721989022,0.26477236,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000503,Hillingdon 010,E09000017,Hillingdon,E12000007,London,E02000503,Hillingdon 010,U,157250.0,275000,140000,248320,155000,292688,20211.19,13047,17645.0,16119,22030,0.34131838299999995,0.384707467,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.16972477100000002,0.27381449,0.200091093,0.280377621,0.309880023,0.377181211,0.014886731,0.028528529,0.025088268,0.036311184,0.195466491,0.34362680700000003,0.106110381,0.186707883,0.331993818,0.12488408,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.474302496,0.112334802,0.470884256,0.179726815,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.078455375,0.05045554,0.056272268,0.006097561,0.0,0.032908705,0.135014837,0.891261498,0.066031537,0.8299845440000001,0.153632148,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000504,Hillingdon 011,E09000017,Hillingdon,E12000007,London,E02000504,Hillingdon 011,U,240000.0,384750,140000,248320,155000,292688,21736.55,13047,17645.0,16119,22030,0.393378773,0.442166344,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.252385589,0.358348655,0.200091093,0.280377621,0.309880023,0.377181211,0.01837985,0.032786885,0.025088268,0.036311184,0.166724437,0.266897747,0.109878683,0.159114493,0.289865099,0.119681771,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.573863636,0.096590909,0.596503497,0.175524476,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.066377675,0.05045554,0.056272268,0.022222222000000003,0.008928571,0.032908705,0.135014837,0.8699722609999999,0.098821082,0.853337945,0.136630924,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000506,Hillingdon 013,E09000017,Hillingdon,E12000007,London,E02000506,Hillingdon 013,U,285000.0,367000,140000,248320,155000,292688,20354.45,13047,17645.0,16119,22030,0.3731429670000001,0.431948424,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.26914914100000004,0.375417395,0.200091093,0.280377621,0.309880023,0.377181211,0.026112541,0.038122132,0.025088268,0.036311184,0.172960725,0.275679758,0.136329305,0.147889908,0.260183486,0.16697247699999998,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.509079903,0.146489104,0.512725016,0.220360025,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.068028113,0.05045554,0.056272268,0.048543689,0.297297297,0.032908705,0.135014837,0.864803625,0.108761329,0.8440366970000001,0.146422018,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,E02000507,Hillingdon 014,U,142000.0,249950,140000,248320,155000,292688,16960.32,13047,17645.0,16119,22030,0.28750237100000003,0.298799859,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.16575004699999998,0.252179635,0.200091093,0.280377621,0.309880023,0.377181211,0.016054228,0.023387668,0.025088268,0.036311184,0.155547498,0.35931834700000004,0.117476432,0.125544267,0.366110305,0.156023222,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.413468501,0.14989138300000002,0.375,0.24783237,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.06760669799999999,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.810369833,0.161711385,0.767416546,0.218432511,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,E02000508,Hillingdon 015,U,145500.0,205250,140000,248320,155000,292688,17379.96,13047,17645.0,16119,22030,0.353355646,0.261530329,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.234454818,0.284325941,0.200091093,0.280377621,0.309880023,0.377181211,0.092621664,0.081266806,0.025088268,0.036311184,0.197923875,0.243944637,0.078546713,0.179186992,0.229918699,0.080325203,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.306642942,0.318505338,0.175801448,0.65494657,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.279616725,0.05045554,0.056272268,0.017241378999999998,0.182926829,0.032908705,0.135014837,0.5605536329999999,0.31384083,0.510243902,0.470569106,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,E02000509,Hillingdon 016,U,129000.0,205000,140000,248320,155000,292688,15789.19,13047,17645.0,16119,22030,0.27800899,0.219374617,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.254702847,0.305194044,0.200091093,0.280377621,0.309880023,0.377181211,0.023555986,0.04802692,0.025088268,0.036311184,0.17547918,0.224058163,0.065102445,0.155526992,0.235218509,0.081298201,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.213084112,0.473364486,0.142815335,0.6772022240000001,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.25216329,0.05045554,0.056272268,0.007575758,0.183486239,0.032908705,0.135014837,0.562458691,0.358559154,0.462082262,0.507069409,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,E02000510,Hillingdon 017,U,153165.0,262500,140000,248320,155000,292688,17569.77,13047,17645.0,16119,22030,0.306596972,0.321198807,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.180245133,0.291936179,0.200091093,0.280377621,0.309880023,0.377181211,0.021556079,0.027388923,0.025088268,0.036311184,0.167641997,0.288123924,0.108777969,0.138923655,0.290362954,0.123279099,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.439330544,0.15899581599999998,0.380672718,0.317138281,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.115242066,0.05045554,0.056272268,0.214285714,0.0,0.032908705,0.135014837,0.767297762,0.205507745,0.6752190240000001,0.30569461800000003,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000511,Hillingdon 018,E09000017,Hillingdon,E12000007,London,E02000511,Hillingdon 018,U,148250.0,248000,140000,248320,155000,292688,15050.94,13047,17645.0,16119,22030,0.268026101,0.244532511,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.140293638,0.21081812,0.200091093,0.280377621,0.309880023,0.377181211,0.016546987,0.027264465,0.025088268,0.036311184,0.158095238,0.328888889,0.125079365,0.09841171,0.345063843,0.154780442,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.444444444,0.134057971,0.375901133,0.271884655,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.07150435,0.05045554,0.056272268,0.006666666999999999,0.0,0.032908705,0.135014837,0.825396825,0.135555556,0.7315478040000001,0.233883525,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,E02000512,Hillingdon 019,U,129000.0,216500,140000,248320,155000,292688,14361.66,13047,17645.0,16119,22030,0.250691426,0.234248231,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.152903991,0.224071703,0.200091093,0.280377621,0.309880023,0.377181211,0.015630427,0.027841467,0.025088268,0.036311184,0.14855328199999998,0.31298518,0.112914608,0.105121294,0.328504043,0.130053908,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.337438424,0.139778325,0.303482587,0.311774461,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.103237095,0.05045554,0.056272268,0.00729927,0.0,0.032908705,0.135014837,0.614326041,0.33909668299999995,0.51212938,0.461927224,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000513,Hillingdon 020,E09000017,Hillingdon,E12000007,London,E02000513,Hillingdon 020,U,94725.0,202500,140000,248320,155000,292688,14333.11,13047,17645.0,16119,22030,0.225573895,0.217752443,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.1402011,0.219057882,0.200091093,0.280377621,0.309880023,0.377181211,0.022147032,0.031736527,0.025088268,0.036311184,0.134948097,0.322428437,0.08776344800000001,0.095238095,0.387136673,0.108225108,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.314187249,0.126364159,0.240043644,0.217130387,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.08251670400000001,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.582573136,0.370556779,0.487940631,0.479591837,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,E02000514,Hillingdon 021,U,127000.0,218000,140000,248320,155000,292688,13529.27,13047,17645.0,16119,22030,0.248255076,0.210556026,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.183851523,0.231691079,0.200091093,0.280377621,0.309880023,0.377181211,0.025423729,0.033650794,0.025088268,0.036311184,0.144481605,0.328093645,0.109698997,0.098883049,0.34296977700000003,0.139290407,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.315164598,0.21856449,0.285251965,0.281553398,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.085336049,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.7906354520000001,0.174916388,0.670499343,0.301576873,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000515,Hillingdon 022,E09000017,Hillingdon,E12000007,London,E02000515,Hillingdon 022,U,94250.0,198975,140000,248320,155000,292688,16224.13,13047,17645.0,16119,22030,0.30190967,0.263157895,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.191724765,0.255321665,0.200091093,0.280377621,0.309880023,0.377181211,0.019198464,0.056773345,0.025088268,0.036311184,0.176413017,0.231220944,0.07389283099999999,0.158029282,0.270044155,0.082965373,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.356677524,0.161237785,0.259915612,0.382700422,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.132579749,0.05045554,0.056272268,0.0,0.173611111,0.032908705,0.135014837,0.6050893079999999,0.348421825,0.488031606,0.475482222,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000516,Hillingdon 023,E09000017,Hillingdon,E12000007,London,E02000516,Hillingdon 023,U,130000.0,233000,140000,248320,155000,292688,15422.93,13047,17645.0,16119,22030,0.283550613,0.247781684,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.194593558,0.275406668,0.200091093,0.280377621,0.309880023,0.377181211,0.024178997,0.037269244,0.025088268,0.036311184,0.156804734,0.383136095,0.083949704,0.115050651,0.368668596,0.130969609,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.219687093,0.20273794,0.246251442,0.281430219,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.078002177,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.6693786979999999,0.271449704,0.581041968,0.375542692,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000517,Hillingdon 024,E09000017,Hillingdon,E12000007,London,E02000517,Hillingdon 024,U,131000.0,215000,140000,248320,155000,292688,12752.05,13047,17645.0,16119,22030,0.232553823,0.20286514100000005,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.140126206,0.200622568,0.200091093,0.280377621,0.309880023,0.377181211,0.020240137,0.020483546,0.025088268,0.036311184,0.12710084,0.31407563,0.115546218,0.101816935,0.371271855,0.122386013,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.278003482,0.187463726,0.273373984,0.25203252,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.099003014,0.05045554,0.056272268,0.01369863,0.5073529410000001,0.032908705,0.135014837,0.603641457,0.35539215700000004,0.51354131,0.459033253,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000518,Hillingdon 025,E09000017,Hillingdon,E12000007,London,E02000518,Hillingdon 025,U,139475.0,243500,140000,248320,155000,292688,13925.27,13047,17645.0,16119,22030,0.238576847,0.228820397,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.144663175,0.196270116,0.200091093,0.280377621,0.309880023,0.377181211,0.013570275,0.013057325,0.025088268,0.036311184,0.149033737,0.316737635,0.127743203,0.1226202,0.330429171,0.132946112,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.338044759,0.13368669,0.320954907,0.256233422,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.090750639,0.05045554,0.056272268,0.125,0.013157895,0.032908705,0.135014837,0.602358336,0.355388143,0.5195224270000001,0.458212327,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000519,Hillingdon 026,E09000017,Hillingdon,E12000007,London,E02000519,Hillingdon 026,U,129975.0,234000,140000,248320,155000,292688,12405.7,13047,17645.0,16119,22030,0.226653696,0.193246082,0.303788892,0.29961085600000004,0.343045492,0.362685334,0.155447471,0.215556226,0.200091093,0.280377621,0.309880023,0.377181211,0.018361582,0.017675051,0.025088268,0.036311184,0.120143885,0.310071942,0.104676259,0.09100346,0.336678201,0.125951557,0.159649431,0.309127407,0.103090757,0.138892769,0.306873291,0.118326781,0.315223543,0.173174873,0.253528226,0.285282258,0.389181039,0.16430119699999998,0.347869279,0.287544533,0.078424578,0.05045554,0.056272268,0.0,0.0,0.032908705,0.135014837,0.513669065,0.4244604320000001,0.425259516,0.539100346,0.7072628129999999,0.250923502,0.628764444,0.348184884
E02000622,Lambeth 005,E09000022,Lambeth,E12000007,London,E02000622,Lambeth 005,U,176000.0,320000,175000,310000,155000,292688,20596.16,13809,19863.0,16119,22030,0.395380903,0.452852853,0.3892810920000001,0.421452909,0.343045492,0.362685334,0.445363668,0.523304777,0.409371691,0.466202175,0.309880023,0.377181211,0.030718759,0.036524626,0.027073425,0.031393642,0.131384615,0.198153846,0.055076923,0.144457209,0.181217691,0.065766801,0.124291877,0.261543137,0.06631658,0.137558935,0.227224132,0.068906374,0.218094667,0.285200719,0.216596343,0.336146273,0.248207689,0.23159191,0.243215988,0.29449945,0.17111440600000002,0.09156589,0.10462707,0.007092199,0.0,0.101502504,0.061461794000000014,0.324615385,0.636,0.291211947,0.693279724,0.360735181,0.597794794,0.329841482,0.644161917
E02000416,Haringey 020,E09000014,Haringey,E12000007,London,E02000416,Haringey 020,U,164000.0,259975,151000,302250,155000,292688,19863.15,16688,22704.0,16119,22030,0.372657876,0.427129661,0.351038722,0.35525375299999995,0.343045492,0.362685334,0.408975249,0.479490113,0.378549478,0.407811452,0.309880023,0.377181211,0.021849964,0.026700393,0.025851864,0.039057861,0.1362621,0.237900223,0.071481757,0.179613052,0.232746174,0.076812013,0.12966258,0.286893783,0.077845286,0.134843804,0.267314011,0.08365455299999999,0.254545455,0.17912457899999998,0.271732131,0.249839021,0.233684623,0.23765443100000005,0.244036229,0.290580067,0.142456609,0.08160937,0.088696328,0.007575758,0.010416667,0.016554128,0.014316703,0.364482502,0.607594937,0.337857349,0.628356916,0.446251492,0.503927525,0.388436075,0.581992055
E02000674,Lewisham 022,E09000023,Lewisham,E12000007,London,E02000674,Lewisham 022,U,136000.0,220000,123000,240000,155000,292688,17648.45,11601,17576.0,16119,22030,0.33720508200000004,0.34769230799999995,0.326649739,0.353247194,0.343045492,0.362685334,0.256624319,0.3422947670000001,0.29421465,0.38001088,0.309880023,0.377181211,0.018158236,0.01113294,0.018602441,0.02129543,0.140356671,0.315389696,0.107331572,0.110264901,0.30397351,0.118874172,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.355072464,0.196969697,0.32023575600000004,0.263916176,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.092451653,0.06017949,0.070967976,0.0,0.0,0.018097942,0.072916667,0.763870542,0.209048877,0.6725165559999999,0.311258278,0.485225115,0.477907496,0.424046653,0.553600193
E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,E02000675,Lewisham 023,U,126000.0,245000,123000,240000,155000,292688,20222.91,11601,17576.0,16119,22030,0.337445699,0.367834916,0.326649739,0.353247194,0.343045492,0.362685334,0.23214596,0.333938843,0.29421465,0.38001088,0.309880023,0.377181211,0.020729927,0.023421879,0.018602441,0.02129543,0.170840787,0.252832439,0.114490161,0.144779175,0.273179292,0.114360924,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.380499405,0.156956005,0.407096774,0.210967742,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.088980985,0.06017949,0.070967976,0.0,0.012987013,0.018097942,0.072916667,0.6991651759999999,0.270721527,0.620356829,0.362971629,0.485225115,0.477907496,0.424046653,0.553600193
E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,E02000676,Lewisham 024,U,136250.0,255000,123000,240000,155000,292688,20699.62,11601,17576.0,16119,22030,0.376618503,0.445627899,0.326649739,0.353247194,0.343045492,0.362685334,0.325577031,0.441338967,0.29421465,0.38001088,0.309880023,0.377181211,0.021753039,0.026638731,0.018602441,0.02129543,0.144865925,0.281883584,0.083387835,0.155289053,0.273677737,0.086408364,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.29030007,0.17236566600000006,0.306463878,0.23269962,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.113963438,0.06017949,0.070967976,0.015957447,0.0,0.018097942,0.072916667,0.57880968,0.389797253,0.525522755,0.459717097,0.485225115,0.477907496,0.424046653,0.553600193
E02000677,Lewisham 025,E09000023,Lewisham,E12000007,London,E02000677,Lewisham 025,U,137000.0,269500,123000,240000,155000,292688,17701.2,11601,17576.0,16119,22030,0.358723404,0.333901193,0.326649739,0.353247194,0.343045492,0.362685334,0.278085106,0.342340762,0.29421465,0.38001088,0.309880023,0.377181211,0.024058983,0.020021842,0.018602441,0.02129543,0.118489066,0.276739563,0.103777336,0.106612184,0.267830609,0.117384844,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.383661561,0.21079504,0.320703654,0.265223275,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.096680094,0.06017949,0.070967976,0.0,0.0,0.018097942,0.072916667,0.7180914509999999,0.256461233,0.64115899,0.34063893,0.485225115,0.477907496,0.424046653,0.553600193
E02000678,Lewisham 026,E09000023,Lewisham,E12000007,London,E02000678,Lewisham 026,U,100450.0,152450,123000,240000,155000,292688,15603.97,11601,17576.0,16119,22030,0.25245821,0.261080165,0.326649739,0.353247194,0.343045492,0.362685334,0.151917404,0.235372636,0.29421465,0.38001088,0.309880023,0.377181211,0.010701546,0.023685267000000003,0.018602441,0.02129543,0.113782051,0.307291667,0.094150641,0.081003289,0.354851974,0.101973684,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.353574174,0.150653344,0.290025147,0.245599329,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.08033514,0.06017949,0.070967976,0.0,0.365079365,0.018097942,0.072916667,0.5881410260000001,0.385817308,0.506167763,0.480263158,0.485225115,0.477907496,0.424046653,0.553600193
E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,E02000679,Lewisham 027,U,123497.5,257500,123000,240000,155000,292688,19640.89,11601,17576.0,16119,22030,0.318837828,0.381131431,0.326649739,0.353247194,0.343045492,0.362685334,0.288454235,0.389699984,0.29421465,0.38001088,0.309880023,0.377181211,0.022311745,0.017628661,0.018602441,0.02129543,0.131220285,0.275752773,0.080824089,0.114616498,0.278147612,0.093777135,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.312655087,0.183622829,0.301406564,0.251172137,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.127767236,0.06017949,0.070967976,0.0,0.025,0.018097942,0.072916667,0.52044374,0.446909667,0.43878437,0.529088278,0.485225115,0.477907496,0.424046653,0.553600193
E02000680,Lewisham 028,E09000023,Lewisham,E12000007,London,E02000680,Lewisham 028,U,109950.0,235500,123000,240000,155000,292688,19245.23,11601,17576.0,16119,22030,0.333404391,0.366767372,0.326649739,0.353247194,0.343045492,0.362685334,0.29545939,0.412660108,0.29421465,0.38001088,0.309880023,0.377181211,0.020435511,0.027096774,0.018602441,0.02129543,0.133036936,0.276333789,0.07045143599999999,0.134615385,0.284814324,0.069297082,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.280542986,0.18487395,0.305998481,0.264236902,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.12866949,0.06017949,0.070967976,0.0,0.0,0.018097942,0.072916667,0.462038304,0.500341997,0.409482759,0.5676392570000001,0.485225115,0.477907496,0.424046653,0.553600193
E02000681,Lewisham 029,E09000023,Lewisham,E12000007,London,E02000681,Lewisham 029,U,121500.0,220000,123000,240000,155000,292688,15432.72,11601,17576.0,16119,22030,0.243074004,0.259536666,0.326649739,0.353247194,0.343045492,0.362685334,0.188804554,0.251373183,0.29421465,0.38001088,0.309880023,0.377181211,0.016398612,0.010596427,0.018602441,0.02129543,0.102917602,0.284065406,0.117986534,0.08843329300000001,0.301101591,0.128824969,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.317059484,0.15207631900000002,0.324576766,0.199065966,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.068939956,0.06017949,0.070967976,0.006849315,0.0,0.018097942,0.072916667,0.504969542,0.461045207,0.471542228,0.510403917,0.485225115,0.477907496,0.424046653,0.553600193
E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,E02000682,Lewisham 030,U,142500.0,235000,123000,240000,155000,292688,14611.01,11601,17576.0,16119,22030,0.21884858,0.229775785,0.326649739,0.353247194,0.343045492,0.362685334,0.142350158,0.220595493,0.29421465,0.38001088,0.309880023,0.377181211,0.016639478,0.019017433,0.018602441,0.02129543,0.108825481,0.323822163,0.117120106,0.081098546,0.346042003,0.137318255,0.135245596,0.293942949,0.08572599,0.12696936,0.272656795,0.08668199900000001,0.3335141,0.14154013,0.308897594,0.208170118,0.279529081,0.209769812,0.27703720000000004,0.27575190000000005,0.081597648,0.06017949,0.070967976,0.0,0.0,0.018097942,0.072916667,0.557398806,0.404445919,0.482067851,0.500484653,0.485225115,0.477907496,0.424046653,0.553600193
