MSOA11CD,ratio_la_median_price_2001,ratio_la_median_price_2011,ratio_la_earnings_2001,ratio_la_earnings_2011,ratio_la_nssec_2001,ratio_la_nssec_2011,ratio_la_qualification_2001,ratio_la_qualification_2011,Score_2001,Score_2011
E02004140,0.2766508120891836,0.12105884475098196,1.0,0.9199268914706716,0.9810646182658253,1.1456623935469354,1.2592566535282637,1.2297230545015698,0.30835920881030543,0.2910943278783935
E02004141,0.08781055714890806,0.10244200090190017,1.0,1.0191000283366394,1.2292552974595508,1.2103819189013274,1.2523086906102625,1.2216910225829014,0.3539861384672006,0.3356683431643661
E02004142,0.2950027804794973,0.39343157865283673,1.0,1.0274128648342309,1.2453842711858347,1.1700530847962118,1.2936031331138036,1.1762207482155842,0.49108711152917295,0.4302226868293649
E02004143,0.08760862711315598,-0.07028383928780944,1.0,0.8600566732785492,1.0702948625871689,0.9466769747122074,0.7451649415664824,0.8179413388038181,-0.04876476808221644,-0.18372732513132917
E02004144,-0.051578358841967854,-0.060473103495264975,1.0,0.8671028620005667,1.0933599659296132,0.99221873427688,0.9576884222790856,0.9637781378505472,0.025987578934423584,-0.06166831477057745
E02004145,0.2169470030885547,0.23426601145139814,1.0,0.9506205724001134,0.9478830829951426,1.2154135509880757,1.314734297012667,1.3139547855631917,0.29368171249811637,0.4455938341124257
E02004146,-0.3166458774178487,-0.2464820198718544,1.0,0.7849838481156135,0.8944448472625149,0.8090159055692082,0.6473214607906558,0.6953460292727626,-0.41020600261084617,-0.4416545698911909
E02004147,-0.4010098591312539,-0.33741253173482233,1.0,0.8219002550297535,0.9445651896503956,0.8609055854665129,0.9291176159908155,0.8915480711290856,-0.25025478582246,-0.32845476217594016
E02004148,-0.07712190533298226,-0.04602055738205331,1.0,0.8204420515726836,0.9718881066446332,1.0228699373567909,1.1664593771047385,1.0246683983645928,0.07120298171859568,-0.009540020897496324
E02004149,0.24358544988173456,0.29192565844088436,1.0,1.087599609375,0.9639271472424124,0.8914108537830154,1.2968415865538498,1.0824772195122574,0.30515117193291474,0.17464013844826443
E02004150,-0.09747791169257929,-0.09432490127158046,1.0,0.8376067708333333,0.7673195669252834,0.7264845688451236,0.6726041987790919,0.7191058874527041,-0.3597004810172262,-0.3881565291892231
E02004151,0.08170317416706621,0.04764801275046947,1.0,0.978033203125,0.9642235942175904,1.0141080299378251,0.746945634894274,0.7905063684125136,-0.11183092324433248,-0.07789948973330141
E02004152,0.08478180793711405,-0.049927123097098534,1.0,0.8461940104166668,0.9165862886108272,0.6397735509543495,1.3794943719016648,0.9781350682462528,0.24994356473032506,-0.2556242121503374
E02004153,-0.15875947120269265,-0.14690639310925785,1.0,0.9905260416666668,0.9939010891796994,0.9164063529100688,0.6514295839518075,0.7937607308076863,-0.27218024591377354,-0.22584641604019506
E02004154,-0.005874344065774997,-0.011082608609797477,1.0,0.9702115885416668,1.0837480233837231,1.0566772716306478,1.2367416380815055,1.2392256559390584,0.2141035291583493,0.19101147520165013
E02004155,-0.11460642928975485,-0.12671853613508668,1.0,0.9136041666666668,0.8555354612071356,0.9168728322143948,0.6946592941939204,0.7598309007006063,-0.3037236197915303,-0.25294465310032427
E02004156,-0.13609452440412695,-0.13338319895813766,1.0,0.966517578125,0.9789166561085336,0.9084986449690932,1.327326046761454,1.1699074483835359,0.1447048590135793,0.001689015145165923
E02004157,0.3099765855800498,0.2756596233630302,1.0,1.3422799479166665,1.500012134643406,1.6459029092020914,1.8924704825776588,1.7834249055068427,1.012601444118782,1.0866660023982193
E02004158,-0.1357368587748461,-0.13338319895813766,1.0,0.910470703125,0.987640611901508,0.9935205748129102,0.7998298907526812,0.9015640011041216,-0.17343800791499508,-0.12578238814050896
E02004159,0.23530025341458805,0.12886682738221902,1.0,1.1800319010416669,1.245977869180538,1.2849011616564985,0.9179426855838966,1.0846889499883623,0.23162069626667445,0.34240852253409315
E02004160,0.08221733876811231,0.09788133200160712,1.0,0.923833984375,0.9002535476713998,0.9170937154487953,0.6240246856569067,0.6888742505479043,-0.22385852993298822,-0.18302676427146275
E02004161,-0.16494206447206422,-0.20374313399620464,1.0,0.8335983072916666,0.6809348591751104,0.8093631517435765,0.5852760438476788,0.730197256019922,-0.49647163544028505,-0.3884902414795394
