MSOA01CD,tenure_all_2001,owned_2001,rented_2001,owned_2001_pct,rented_2001_pct
E02005542,2756,1478,1150,0.53628447,0.417271408
E02005543,3392,1400,1845,0.412735849,0.543926887
E02005544,2592,1561,932,0.602237654,0.359567901
E02005545,2613,2377,199,0.909682357,0.076157673
E02005546,3556,1991,1375,0.559898763,0.386670416
E02005547,3356,2580,677,0.768772348,0.201728248
E02005548,3063,1489,1378,0.486124714,0.449885733
E02005549,2201,1907,231,0.866424353,0.104952294
E02005550,2703,2188,416,0.809470958,0.153903071
E02005551,2760,1946,675,0.705072464,0.244565217
E02005552,3531,2233,993,0.632398754,0.281223449
E02005553,3942,3154,651,0.800101471,0.165144597
E02005554,3053,2210,618,0.723878153,0.202423845
E02005555,2501,2286,151,0.914034386,0.06037585
E02005556,3027,2601,348,0.859266601,0.114965312
E02005557,2424,963,1289,0.397277228,0.531765677
E02005558,2734,2157,463,0.788953914,0.169348939
E02005559,2776,1874,765,0.675072046,0.275576369
E02005560,2966,1859,981,0.626770061,0.330748483
E02005561,4086,2022,1806,0.494860499,0.441997063
E02005562,2889,2061,637,0.713395639,0.22049152
E02005563,2858,2298,465,0.804058782,0.16270119
E02005564,3538,2526,573,0.713962691,0.161955907
E02005565,2580,2027,435,0.785658915,0.168604651
E02005566,3567,2734,659,0.766470423,0.184749089
E02005567,3258,2589,565,0.7946593,0.173419276
E02005568,2792,2002,625,0.717048711,0.223853868
E02005569,3057,2126,644,0.695453059,0.21066405
E02005570,3335,2517,694,0.754722639,0.208095952
E02005571,2981,1840,888,0.617242536,0.297886615
E02005572,3671,2407,1133,0.655679651,0.308635249
E02005573,2519,1841,560,0.730845574,0.222310441
E02005574,2848,2273,466,0.798103933,0.163623596
E02005575,2924,2088,678,0.714090287,0.231874145
E02005576,2800,2052,645,0.732857143,0.230357143
E02005577,2282,1643,521,0.719982472,0.228308501
E02005578,2405,1533,661,0.637422037,0.274844075
E02005579,5245,3860,1182,0.73593899,0.225357483
E02005580,3292,2371,768,0.720230863,0.233292831
E02005581,2895,1876,664,0.648013817,0.229360967
E02005582,2675,1949,601,0.728598131,0.224672897
E02005583,3628,2694,767,0.742557883,0.211411246
E02005584,4170,2102,1858,0.504076739,0.445563549
E02005585,4270,1562,2564,0.365807963,0.600468384
E02005586,4643,2704,1761,0.582382081,0.379280638
E02005587,4158,2210,1851,0.531505532,0.445165945
E02005588,3868,1607,2132,0.415460186,0.551189245
E02005589,4277,1884,2275,0.440495675,0.531914894
E02005590,4981,1354,3369,0.271832965,0.676370207
E02005591,4525,1956,2367,0.432265193,0.523093923
E02005592,4058,2523,1405,0.621734845,0.34622967
E02005593,2697,1251,1333,0.463848721,0.494252874
E02005594,4726,2314,2260,0.489631824,0.478205671
E02005595,3919,3086,745,0.787445777,0.190099515
E02005596,4292,1885,2296,0.439189189,0.534948742
E02005597,4255,3273,856,0.769212691,0.201175088
E02005598,2593,2139,360,0.824913228,0.138835326
E02005599,2321,1862,388,0.802240414,0.167169324
E02005600,2089,1593,392,0.762565821,0.187649593
E02005601,2615,1851,624,0.707839388,0.238623327
E02005602,3956,3177,638,0.803083923,0.161274014
E02005603,2862,2308,434,0.806429071,0.151642208
E02005604,3293,2542,608,0.77194048,0.184634072
E02005605,3594,2908,558,0.809126322,0.155258765
E02005606,2223,1720,394,0.773729195,0.177237967
E02005607,3850,3101,556,0.805454545,0.144415584
E02005608,2982,2306,526,0.773306506,0.176391683
E02005609,2772,2017,606,0.727633478,0.218614719
E02005610,3036,2358,526,0.776679842,0.173254282
E02005611,4165,3044,954,0.730852341,0.229051621
E02006227,2593,1812,622,0.698804474,0.239876591
E02006228,2265,1816,360,0.801766004,0.158940397
E02006229,2281,1707,473,0.748355984,0.207365191
E02006230,3904,2842,870,0.727971311,0.222848361
E02006231,3349,2611,613,0.779635712,0.183039713
E02006232,2340,1886,344,0.805982906,0.147008547
E02006233,4739,3032,1480,0.639797426,0.312302173
E02006234,3095,2309,685,0.746042003,0.221324717
E02006235,3250,2634,460,0.810461538,0.141538462
E02006236,4080,3457,504,0.847303922,0.123529412
E02006237,2967,2269,494,0.764745534,0.166498146
E02006238,4024,2701,1155,0.671222664,0.287027833
E02006239,2805,1379,523,0.491622103,0.186452763
E02006240,2928,1784,773,0.609289617,0.264002732
E02006241,3451,2047,1267,0.593161402,0.367139959
E02006242,2225,1509,538,0.678202247,0.241797753
E02006243,3488,2125,893,0.609231651,0.256020642
E02006244,4097,2557,1270,0.624115206,0.309982914
E02006245,3127,1891,1100,0.604732971,0.351774864
E02006246,3023,2666,302,0.881905392,0.099900761
E02006247,3120,1918,1094,0.61474359,0.350641026
E02006248,3255,2388,764,0.733640553,0.234715822
E02006249,3207,2324,783,0.724664796,0.244153414
E02006250,3617,1966,1518,0.543544374,0.419684822
E02006251,3444,2038,1275,0.591753775,0.370209059
E02006252,3206,2477,647,0.772613849,0.201809108
E02006253,3102,2650,388,0.854287556,0.125080593
E02006254,3247,1480,1636,0.455805359,0.503849707
E02006255,2437,1933,449,0.793188346,0.184242922
E02006256,3148,1737,1295,0.551778907,0.4113723
E02006257,2961,1735,1087,0.585950692,0.367105708
E02006258,2487,1437,944,0.577804584,0.379573784
E02006259,3093,1748,1239,0.565147106,0.400581959
E02006260,3395,1887,1359,0.555817378,0.400294551
E02006261,2902,2157,595,0.743280496,0.205031013
E02006262,3172,2481,558,0.782156368,0.17591425
E02006263,2796,1980,611,0.708154506,0.218526466
E02006264,2943,2437,394,0.828066599,0.133876996
E02006265,2714,2123,449,0.782240236,0.165438467
E02006266,3474,2581,757,0.742947611,0.217904433
E02006267,3014,2329,529,0.772727273,0.175514267
E02006268,2632,1629,882,0.618920973,0.335106383
E02006269,2489,2090,320,0.839694656,0.128565689
E02006270,3230,2637,497,0.816408669,0.153869969
E02006271,3129,2279,562,0.728347715,0.179610099
E02006272,2901,2389,425,0.823509135,0.146501206
E02006273,2558,1915,453,0.748631744,0.177091478
E02006274,2320,1256,699,0.54137931,0.301293103
E02006275,2901,1454,1332,0.501206481,0.459152017
E02006276,2598,2036,455,0.783679754,0.175134719
E02006277,2112,1826,242,0.864583333,0.114583333
E02006278,3297,1983,1146,0.601455869,0.347588717
E02006279,3813,2895,785,0.759244689,0.205874639
E02006280,3542,2715,631,0.766516093,0.178147939
E02006281,3467,2553,783,0.736371503,0.225843669
E02006282,2491,1847,524,0.741469289,0.210357286
E02006283,2443,1898,383,0.776913631,0.156774458
E02006284,2622,1759,794,0.670861937,0.302822273
E02006285,2466,1821,606,0.738442822,0.245742092
E02006286,3930,2632,1201,0.669720102,0.305597964
E02006287,2646,2031,476,0.767573696,0.17989418
E02006288,3451,2447,801,0.709069835,0.232106636
E02006289,3186,2130,912,0.668549906,0.286252354
E02006290,3848,2559,1127,0.66502079,0.292879418
E02006291,2937,2190,638,0.745658836,0.217228464
E02006292,2591,2063,429,0.796217677,0.165573138
E02006293,3370,1925,1056,0.571216617,0.313353116
E02006294,3521,2588,802,0.735018461,0.2277762
E02006295,3419,2953,401,0.863702837,0.117285756
E02006296,3687,3070,555,0.832655275,0.150528885
E02006297,2892,2649,183,0.915975104,0.063278008
E02006298,3668,3004,572,0.818974918,0.155943293
E02006299,3692,3297,319,0.893011918,0.086403034
E02006300,3468,1999,1346,0.576412918,0.388119954
E02006301,2649,1684,861,0.635711589,0.325028313
E02006302,2836,2343,391,0.826163611,0.13787024
E02006303,2916,1288,1499,0.44170096,0.514060357
E02006304,3160,2597,483,0.821835443,0.152848101
E02006305,4069,2574,1358,0.632587859,0.333742934
E02006306,3159,2404,660,0.761000317,0.208926876
E02006307,3168,2920,203,0.921717172,0.064078283
E02006308,3423,1740,1565,0.50832603,0.457201285
E02006309,2989,1909,984,0.638675142,0.329207093
E02006310,2626,2093,464,0.797029703,0.176694593
E02006311,3585,2413,1013,0.673082287,0.282566248
E02006312,3396,2768,530,0.815076561,0.15606596
E02006313,4166,3386,644,0.812770043,0.154584734
E02006314,3006,2165,717,0.720226214,0.238522954
E02006315,2864,2072,649,0.723463687,0.226606145
E02006316,3062,2249,685,0.734487263,0.223709993
E02000166,3516,1493,1884,0.424630262,0.535836177
E02000167,3737,1989,1565,0.532245116,0.418785122
E02000168,3417,1494,1785,0.437225637,0.52238806
E02000169,3102,1706,1249,0.549967763,0.402643456
E02000170,3294,1622,1529,0.492410443,0.464177292
E02000171,3521,1538,1833,0.436807725,0.520590741
E02000172,3843,847,2827,0.220400729,0.735623211
E02000173,3452,1497,1747,0.433661645,0.50608343
E02000174,3472,1149,2188,0.33093318,0.630184332
E02000175,3693,1428,2141,0.386677498,0.579745464
E02000176,3309,1466,1704,0.443034149,0.514959202
E02000177,3671,1063,2474,0.289566876,0.673930809
E02000178,3657,1129,2403,0.308722997,0.65709598
E02000179,2842,1121,1604,0.394440535,0.564391274
E02000180,3193,1059,1986,0.331663013,0.621985593
E02000181,3747,1710,1897,0.456365092,0.506271684
E02000182,2861,1173,1511,0.409996505,0.528137015
E02000183,3681,1432,2079,0.389024722,0.564792176
E02000184,3274,805,2273,0.245876604,0.694257789
E02000185,3670,896,2609,0.244141689,0.710899183
E02000186,2685,807,1688,0.300558659,0.62867784
E02000187,3272,387,2750,0.118276284,0.840464548
E02000188,3064,442,2460,0.144255875,0.802872063
E02000189,2029,282,1629,0.138984722,0.802858551
E02000190,3215,729,2295,0.226749611,0.713841369
E02000191,2204,613,1385,0.278130672,0.628402904
E02000192,3027,599,2287,0.197885695,0.755533532
E02000193,3155,976,1948,0.309350238,0.617432647
E02000001,4338,2131,1845,0.491240203,0.425311203
E02000345,2276,957,1214,0.420474517,0.533391916
E02000346,3109,442,2518,0.1421679,0.809906722
E02000347,2706,995,1602,0.367701404,0.592017738
E02000348,2797,656,2069,0.234537004,0.73972113
E02000349,4272,1128,2958,0.264044944,0.69241573
E02000350,2843,1269,1491,0.446359479,0.524446008
E02000351,4029,1381,2450,0.342764954,0.608091338
E02000352,2671,1020,1521,0.381879446,0.569449644
E02000353,2896,1501,1305,0.518301105,0.450621547
E02000354,3332,952,2245,0.285714286,0.673769508
E02000355,2653,1324,1225,0.499057671,0.461741425
E02000356,2728,1290,1295,0.4728739,0.474706745
E02000357,2572,428,2072,0.166407465,0.805598756
E02000358,3841,1313,2351,0.341838063,0.612080187
E02000359,2389,1215,1060,0.508580996,0.443700293
E02000360,3771,739,2905,0.195969239,0.770352692
E02000361,2752,760,1869,0.276162791,0.679142442
E02000362,2674,718,1759,0.268511593,0.657816006
E02000363,4020,632,3241,0.15721393,0.806218905
E02000364,3301,1288,1894,0.390184792,0.573765526
E02000365,3912,1405,2372,0.359151329,0.606339468
E02000366,3400,845,2404,0.248529412,0.707058824
E02000367,3151,1138,1896,0.361155189,0.601713742
E02000368,3634,733,2793,0.201706109,0.768574573
E02000369,3686,522,3022,0.141616929,0.819858926
E02000370,2914,692,2142,0.237474262,0.735072066
E02000371,3713,943,2628,0.253972529,0.707783464
E02000372,3199,1014,2048,0.316974054,0.640200063
E02000373,2382,522,1755,0.219143577,0.736775819
E02000374,2415,1130,1190,0.467908903,0.492753623
E02000375,2886,1030,1722,0.356895357,0.596673597
E02000376,2799,976,1665,0.348695963,0.594855305
E02000377,3361,1256,1901,0.373698304,0.565605475
E02000378,3285,1389,1756,0.42283105,0.534550989
E02000379,2655,1441,1105,0.542749529,0.416195857
E02000380,2644,1275,1288,0.482223903,0.487140696
E02000381,3558,1625,1789,0.456717257,0.502810568
E02000382,2782,1216,1383,0.437095615,0.497124371
E02000383,4072,1775,2106,0.435903733,0.51719057
E02000384,3343,905,2283,0.270714927,0.682919533
E02000385,3207,1489,1561,0.464296851,0.486747739
E02000386,3460,1095,2217,0.316473988,0.640751445
E02000387,2552,957,1478,0.375,0.579153605
E02000388,3515,1333,1987,0.379231863,0.565291607
E02000389,3361,1943,1253,0.578101755,0.372805713
E02000390,2640,1264,1262,0.478787879,0.478030303
E02000391,3270,1692,1416,0.517431193,0.433027523
E02000392,3829,1829,1839,0.47767041,0.480282058
E02000393,2498,1450,952,0.580464371,0.381104884
E02000394,2473,1100,1268,0.444803882,0.512737566
E02000395,2687,1518,999,0.564942315,0.3717901
E02000396,2565,1227,1228,0.478362573,0.478752437
E02000397,2914,1231,1537,0.422443377,0.527453672
E02000398,2603,849,1621,0.326162121,0.622742989
E02000399,2519,613,1754,0.243350536,0.696308059
E02000400,2622,1311,1188,0.5,0.453089245
E02000401,2290,826,1361,0.36069869,0.594323144
E02000402,2344,680,1498,0.290102389,0.639078498
E02000403,2560,1219,1186,0.476171875,0.46328125
E02000404,2250,1035,1099,0.46,0.488444444
E02000405,2361,1678,624,0.710715798,0.26429479
E02000406,2483,991,1393,0.399113975,0.561014901
E02000407,2578,946,1472,0.366951125,0.57098526
E02000408,2423,801,1467,0.330581923,0.605447792
E02000409,2368,731,1516,0.308699324,0.640202703
E02000410,2751,1629,1028,0.59214831,0.373682297
E02000411,2711,1167,1372,0.430468462,0.506086315
E02000412,2255,678,1435,0.300665188,0.636363636
E02000413,2726,1585,1058,0.581438004,0.388114453
E02000414,2358,1221,1000,0.517811705,0.42408821
E02000415,2388,1165,1083,0.487855946,0.453517588
E02000416,2686,979,1632,0.364482502,0.607594937
E02000417,2709,1556,1066,0.574381691,0.393503138
E02000418,2216,1484,652,0.66967509,0.294223827
E02000419,2535,1148,1275,0.452859961,0.50295858
E02000420,2697,948,1594,0.351501669,0.591027067
E02000421,2513,692,1620,0.275368086,0.644647831
E02000422,2519,1015,1380,0.402937674,0.547836443
E02000423,2346,1203,1028,0.512787724,0.438192668
E02000424,2657,1385,1143,0.521264584,0.430184419
E02000425,2047,1020,911,0.498290181,0.445041524
E02000426,2788,1541,1056,0.552725968,0.378766141
E02000427,2509,1113,1232,0.443603029,0.491032284
E02000428,2515,779,1596,0.309741551,0.634592445
E02000429,3227,1821,1290,0.564301209,0.399752092
E02000430,2948,1431,1402,0.48541384,0.475576662
E02000431,2950,1502,1336,0.509152542,0.452881356
E02000432,2804,1158,1542,0.412981455,0.549928673
E02000554,4122,1116,2835,0.270742358,0.687772926
E02000555,3674,1430,2104,0.389221557,0.572672836
E02000556,4440,1484,2778,0.334234234,0.625675676
E02000557,3894,1022,2722,0.262455059,0.69902414
E02000558,3393,607,2653,0.178897731,0.78190392
E02000559,2961,1282,1591,0.432961837,0.537318473
E02000560,2802,1033,1640,0.368665239,0.585296217
E02000561,3010,1559,1353,0.517940199,0.449501661
E02000562,3437,1292,2023,0.375909223,0.588594705
E02000563,3682,887,2548,0.240901684,0.692015209
E02000564,3104,921,2024,0.296713918,0.652061856
E02000565,3313,920,2268,0.277693933,0.684575913
E02000566,3332,1439,1776,0.431872749,0.533013205
E02000567,4436,1495,2816,0.337015329,0.634806132
E02000568,3204,697,2357,0.217540574,0.735642946
E02000569,4270,1255,2840,0.293911007,0.665105386
E02000570,3620,1584,1920,0.437569061,0.53038674
E02000571,3657,938,2600,0.256494394,0.710965272
E02000572,3217,584,2503,0.181535592,0.778054088
E02000573,3623,1431,2085,0.394976539,0.575489925
E02000574,3274,976,2162,0.298106292,0.660354307
E02000575,4253,1103,2941,0.259346344,0.691511874
E02000576,3563,532,2907,0.149312377,0.81588549
E02000577,2964,421,2402,0.142037787,0.810391363
E02000578,2440,340,1928,0.139344262,0.790163934
E02000579,3565,1417,1944,0.397475456,0.545301543
E02000580,3905,1087,2659,0.278361076,0.680921895
E02000581,3133,665,2328,0.212256623,0.743057772
E02000582,4545,2174,1989,0.478327833,0.437623762
E02000583,3676,2026,1496,0.551142546,0.406964091
E02000584,4155,2278,1562,0.548255114,0.375932611
E02000585,3770,2017,1531,0.535013263,0.406100796
E02000586,3849,1871,1656,0.486100286,0.430241621
E02000587,3564,1802,1538,0.505611672,0.431537598
E02000588,4345,2087,1783,0.480322209,0.410356732
E02000589,4345,1880,2169,0.432681243,0.499194476
E02000590,4255,1462,2566,0.34359577,0.603055229
E02000591,3345,1060,2110,0.316890882,0.630792227
E02000592,3901,1837,1832,0.470904896,0.469623174
E02000593,4089,1977,1929,0.483492296,0.471753485
E02000594,4081,2014,1755,0.493506494,0.430041656
E02000595,4079,2275,1558,0.557734739,0.381956362
E02000596,3553,1937,1421,0.545173093,0.39994371
E02000597,3587,1276,2160,0.355729021,0.602174519
E02000618,3876,788,2572,0.203302374,0.663570691
E02000619,3511,778,2601,0.221589291,0.740814583
E02000620,3495,832,2421,0.238054363,0.692703863
E02000621,3379,1002,2210,0.296537437,0.654039657
E02000622,3250,1055,2067,0.324615385,0.636
E02000623,3385,685,2598,0.202363368,0.767503693
E02000624,3371,765,2491,0.226935627,0.738949867
E02000625,3127,547,2447,0.174928046,0.782539175
E02000626,3154,410,2619,0.129993659,0.830374128
E02000627,3182,936,2102,0.29415462,0.660590823
E02000628,3447,530,2817,0.15375689,0.817232376
E02000629,3359,1297,1933,0.386126823,0.57546889
E02000630,3377,1391,1840,0.411904057,0.544862304
E02000631,3288,1447,1732,0.440085158,0.52676399
E02000632,3316,1476,1697,0.445114596,0.511761158
E02000633,3466,897,2388,0.258799769,0.68897865
E02000634,2820,782,1930,0.277304965,0.684397163
E02000635,3103,1078,1903,0.347405736,0.613277473
E02000636,3152,1781,1294,0.565038071,0.410532995
E02000637,3505,1526,1849,0.435378031,0.527532097
E02000638,3511,1140,2225,0.324693819,0.633722586
E02000639,3502,849,2521,0.242432895,0.719874358
E02000640,4156,1951,2049,0.469441771,0.493022137
E02000641,3010,665,2237,0.220930233,0.743189369
E02000642,3492,1488,1896,0.426116838,0.542955326
E02000643,3461,1539,1788,0.444669171,0.516613695
E02000644,3228,1685,1448,0.521995043,0.448574969
E02000645,3580,1735,1732,0.484636872,0.483798883
E02000646,3408,1767,1524,0.518485915,0.447183099
E02000647,3402,1973,1311,0.579952969,0.385361552
E02000648,3328,1094,2111,0.328725962,0.634314904
E02000649,4587,2074,2338,0.452147373,0.50970133
E02000650,3306,1265,1929,0.382637629,0.583484574
E02000651,3210,1707,1392,0.531775701,0.43364486
E02000652,2703,1793,795,0.663337033,0.294117647
E02000653,3047,618,2255,0.202822448,0.740072202
E02000654,2912,426,2380,0.146291209,0.817307692
E02000655,3420,1129,2149,0.330116959,0.628362573
E02000656,3146,653,2349,0.207565162,0.746662428
E02000657,3094,985,1963,0.318358112,0.634453782
E02000658,3055,1196,1752,0.391489362,0.573486088
E02000659,3287,1455,1725,0.442652875,0.524794646
E02000660,2752,1089,1538,0.395712209,0.558866279
E02000661,2989,1521,1393,0.508865841,0.466042155
E02000662,3080,1100,1855,0.357142857,0.602272727
E02000663,2687,1467,1122,0.545962039,0.417566059
E02000664,3359,1248,2000,0.371539149,0.595415302
E02000665,2779,1548,1149,0.557034905,0.413458078
E02000666,2590,1418,1055,0.547490347,0.407335907
E02000667,2504,1688,668,0.674121406,0.266773163
E02000668,2570,1765,721,0.686770428,0.280544747
E02000669,2657,1481,1076,0.557395559,0.404968009
E02000670,2593,1364,1136,0.526031624,0.438102584
E02000671,3308,1839,1346,0.55592503,0.406892382
E02000672,3303,1672,1497,0.506206479,0.453224342
E02000673,3325,1887,1326,0.567518797,0.398796992
E02000674,3028,2313,633,0.763870542,0.209048877
E02000675,3354,2345,908,0.699165176,0.270721527
E02000676,3058,1770,1192,0.57880968,0.389797253
E02000677,2515,1806,645,0.718091451,0.256461233
E02000678,2496,1468,963,0.588141026,0.385817308
E02000679,3155,1642,1410,0.52044374,0.446909667
E02000680,2924,1351,1463,0.462038304,0.500341997
E02000681,3119,1575,1438,0.504969542,0.461045207
E02000682,3014,1680,1219,0.557398806,0.404445919
E02000683,2761,1410,1206,0.510684535,0.436798261
E02000684,3004,1416,1484,0.471371505,0.494007989
E02000685,3412,1528,1775,0.447831184,0.520222743
E02000686,2701,983,1613,0.363939282,0.597186227
E02000687,3348,1711,1547,0.511051374,0.462066906
E02000688,3066,1572,1382,0.512720157,0.450750163
E02000714,2420,1151,1165,0.475619835,0.481404959
E02000715,2088,923,1075,0.442049808,0.514846743
E02000716,2153,1002,1035,0.46539712,0.48072457
E02000717,2170,887,1173,0.40875576,0.540552995
E02000718,2182,774,1314,0.35472044,0.602199817
E02000719,2627,981,1518,0.373429768,0.577845451
E02000720,2060,1181,803,0.573300971,0.389805825
E02000721,2494,1188,1195,0.476343224,0.47914996
E02000722,2628,1013,1512,0.385464231,0.575342466
E02000723,2540,1436,1004,0.565354331,0.395275591
E02000724,2371,1376,896,0.580345846,0.37789962
E02000725,2777,817,1801,0.294202377,0.648541592
E02000726,2752,733,1855,0.266351744,0.674055233
E02000727,2093,1032,974,0.493072145,0.465360726
E02000728,2242,1329,830,0.592774309,0.370205174
E02000729,2153,1055,1008,0.490013934,0.468183929
E02000730,2375,1226,1055,0.516210526,0.444210526
E02000731,2466,1322,1018,0.536090835,0.412814274
E02000732,2166,730,1335,0.337026777,0.61634349
E02000733,3268,1114,2038,0.340881273,0.623623011
E02000734,2511,745,1680,0.296694544,0.669056153
E02000735,2266,1003,1172,0.442630185,0.517210944
E02000736,2697,1252,1352,0.464219503,0.501297738
E02000737,3126,1739,1268,0.556301983,0.405630198
E02000738,2333,1566,677,0.671238748,0.290184312
E02000739,2173,842,1230,0.387482743,0.566037736
E02000740,2456,659,1691,0.268322476,0.688517915
E02000741,2474,1450,958,0.586095392,0.387227162
E02000742,2485,1355,1052,0.54527163,0.42334004
E02000743,2598,735,1784,0.282909931,0.686682063
E02000744,2692,981,1629,0.364413076,0.6051263
E02000745,2833,1276,1403,0.45040593,0.495234733
E02000746,2158,671,1382,0.310936052,0.640407785
E02000747,2855,622,2134,0.217863398,0.747460595
E02000748,2440,1202,1117,0.492622951,0.457786885
E02000749,2938,787,1955,0.267869299,0.665418652
E02000750,2761,818,1816,0.296269468,0.657732706
E02000807,3223,1579,1380,0.489916227,0.42817251
E02000808,3010,696,2114,0.231229236,0.702325581
E02000809,4053,1452,2410,0.358253146,0.594621268
E02000810,3364,673,2563,0.200059453,0.761890606
E02000811,2799,634,2019,0.226509468,0.721329046
E02000812,3714,685,2884,0.184437264,0.776521271
E02000813,3212,553,2414,0.172166874,0.751556663
E02000814,3352,1374,1748,0.409904535,0.521479714
E02000815,2913,521,2258,0.178853416,0.775145898
E02000816,3475,1024,2252,0.294676259,0.648057554
E02000817,2592,346,2166,0.133487654,0.835648148
E02000818,3360,599,2661,0.17827381,0.791964286
E02000819,3256,627,2487,0.192567568,0.763820639
E02000820,3441,738,2592,0.214472537,0.753269398
E02000821,3015,354,2581,0.117412935,0.856053068
E02000822,3549,356,3117,0.100309946,0.878275571
E02000823,3002,739,2180,0.246169221,0.726182545
E02000824,3150,378,2694,0.12,0.855238095
E02000825,2657,205,2393,0.077154686,0.900639819
E02000826,3208,658,2419,0.205112219,0.754052369
E02000827,3651,507,3057,0.138866064,0.837304848
E02000828,2833,586,2134,0.206847864,0.75326509
E02000829,3263,946,2246,0.289917254,0.688323629
E02000830,3291,1401,1767,0.425706472,0.53691887
E02000831,3271,1452,1709,0.443900948,0.522470193
E02000832,3397,1016,2244,0.29908743,0.660582867
E02000833,2906,937,1852,0.322436339,0.637302134
E02000834,3548,1805,1630,0.508737317,0.459413754
E02000835,2646,1412,1168,0.533635676,0.441421013
E02000836,3131,1845,1192,0.589268604,0.380709039
E02000837,2877,2055,741,0.714285714,0.257559958
E02000838,3349,1843,1400,0.550313526,0.418035234
E02000839,3298,1790,1377,0.542753184,0.417525773
E02000864,2670,564,2003,0.211235955,0.750187266
E02000865,2388,486,1781,0.203517588,0.745812395
E02000866,3336,1345,1864,0.403177458,0.558752998
E02000867,2616,990,1517,0.378440367,0.579892966
E02000868,2239,717,1446,0.320232247,0.645824029
E02000869,2508,633,1778,0.252392344,0.708931419
E02000870,2443,657,1673,0.268931641,0.684813754
E02000871,2570,404,2005,0.157198444,0.780155642
E02000872,2207,510,1603,0.231082918,0.726325329
E02000873,2189,493,1577,0.225216994,0.720420283
E02000874,2544,500,1940,0.196540881,0.762578616
E02000875,2850,526,2224,0.184561404,0.780350877
E02000876,2495,752,1630,0.301402806,0.653306613
E02000877,3001,627,2247,0.208930357,0.748750417
E02000878,2936,817,1991,0.278269755,0.678133515
E02000879,2602,707,1802,0.271714066,0.692544197
E02000880,2260,538,1578,0.238053097,0.698230088
E02000881,2107,513,1506,0.243474134,0.714760323
E02000882,2017,355,1573,0.176003966,0.779871096
E02000883,2302,435,1785,0.188966116,0.775412685
E02000884,2081,468,1502,0.224891879,0.721768381
E02000885,2082,352,1623,0.169068204,0.779538905
E02000886,2675,880,1667,0.328971963,0.62317757
E02000887,2433,574,1776,0.235922729,0.729963009
E02000888,2355,753,1488,0.319745223,0.631847134
E02000889,2553,831,1580,0.325499412,0.618879749
E02000890,2748,1300,1242,0.473071325,0.451965066
E02000891,2506,788,1600,0.314445331,0.638467678
E02000892,2624,653,1836,0.248856707,0.699695122
E02000893,2804,925,1769,0.329885877,0.630884451
E02000894,3389,1414,1845,0.417232222,0.54440838
E02000923,3188,1661,1355,0.521016311,0.425031368
E02000924,3704,958,2605,0.258639309,0.703293737
E02000925,3020,946,1970,0.313245033,0.652317881
E02000926,2962,1319,1531,0.445307225,0.516880486
E02000927,3051,1004,1945,0.329072435,0.637495903
E02000928,3539,2196,1215,0.62051427,0.343317321
E02000929,2792,663,2041,0.237464183,0.731017192
E02000930,3687,1834,1657,0.497423379,0.44941687
E02000931,3262,2032,1119,0.622930717,0.343041079
E02000932,3583,1949,1496,0.543957577,0.417527212
E02000933,3519,2210,1143,0.628019324,0.324808184
E02000934,3683,1715,1761,0.465653,0.478142818
E02000935,2193,642,1467,0.292749658,0.668946648
E02000936,3800,1973,1649,0.519210526,0.433947368
E02000937,3012,1865,1046,0.619189907,0.347277556
E02000938,3538,1721,1634,0.486433013,0.461842849
E02000939,2927,1910,918,0.652545268,0.313631705
E02000940,2804,1170,1533,0.417261056,0.546718973
E02000941,3920,2403,1387,0.613010204,0.353826531
E02000942,3568,2421,995,0.67853139,0.278867713
E02000943,3194,1752,1306,0.548528491,0.408891672
E02000944,2277,879,1308,0.386034256,0.574440053
E02000945,2465,929,1399,0.376876268,0.567545639
E02000946,2815,1544,1147,0.548490231,0.407460036
E02000947,3666,2434,1112,0.663938898,0.303327878
E02000948,4036,2245,1619,0.556243806,0.401139742
E02000949,3958,2503,1303,0.632390096,0.32920667
E02000950,3097,1774,1228,0.572812399,0.396512754
E02000951,2666,1341,1229,0.50300075,0.460990248
E02000952,2589,1221,1295,0.47161066,0.500193125
E02000953,2713,1472,1035,0.542572798,0.381496498
E02000954,2193,1300,808,0.592795258,0.368445052
E02000955,2342,1102,1145,0.470538002,0.488898377
E02000956,2721,1091,1440,0.400955531,0.5292172
E02000957,3654,1850,1618,0.506294472,0.442802408
E02000958,2820,1786,937,0.633333333,0.332269504
E02000959,2695,1398,1163,0.518738404,0.431539889
E02000960,3013,1321,1442,0.438433455,0.478592765
E02000961,3566,1497,1890,0.419798093,0.530005609
E02000962,4416,1524,2583,0.345108696,0.584918478
E02000963,3199,905,2137,0.282900907,0.668021257
E02000964,3897,1096,2607,0.281241981,0.668976135
E02000965,3832,1595,2066,0.416231733,0.53914405
E02000966,4043,2032,1834,0.502597081,0.453623547
E02000967,3267,1460,1573,0.446893174,0.481481481
E02000968,3463,844,2471,0.243719319,0.713543171
E02000969,3063,691,2189,0.225595821,0.714658831
E02000970,4033,1328,2318,0.329283412,0.574758244
E02000971,3856,1327,2273,0.344139004,0.589470954
E02000972,3405,895,2260,0.262848752,0.663729809
E02000973,4240,1804,2221,0.425471698,0.523820755
E02000974,3501,1324,1875,0.378177664,0.535561268
E02000975,4055,1543,2278,0.380517879,0.561775586
E02000976,4809,1626,2795,0.338116032,0.581201913
E02000977,3085,739,1979,0.239546191,0.641491086
