MSOA11CD,residents_all_2011,migrants_2011,migrants_2011_pct
E02003680,10072,620,0.061556791
E02003681,10172,840,0.08257963
E02003682,7329,631,0.08609633
E02003683,6292,530,0.084233948
E02003685,7957,512,0.064345859
E02003686,7068,412,0.058290889
E02003687,5698,403,0.070726571
E02006823,8549,522,0.061059773
E02003688,12081,1110,0.091879811
E02003689,8693,653,0.075117911
E02003690,6463,511,0.079065449
E02003691,6857,491,0.071605658
E02003692,8476,638,0.075271354
E02003693,6205,505,0.081385979
E02003694,7846,622,0.079276064
E02003695,10246,710,0.069295335
E02003696,8101,616,0.076039995
E02003697,6052,515,0.085095836
E02003698,8362,582,0.069600574
E02003699,5554,388,0.069859561
E02003701,11169,1039,0.093025338
E02003702,8286,777,0.093772629
E02003703,7835,1186,0.151372049
E02003704,5919,440,0.074336881
E02003705,6920,888,0.128323699
E02003706,6562,668,0.101798232
E02003707,6214,722,0.11618925
E02003708,9406,965,0.102594089
E02003709,5807,610,0.105045635
E02003710,10365,1741,0.167969127
E02003711,8486,1293,0.152368607
E02003712,7825,583,0.074504792
E02003713,5965,378,0.063369656
E02003714,6627,545,0.082239324
E02003715,6710,463,0.06900149
E02003716,5531,490,0.088591575
E02003717,8799,696,0.079099898
E02003718,5526,598,0.108215708
E02006824,9623,593,0.061623194
E02004356,7492,528,0.070475174
E02004357,7695,518,0.067316439
E02004358,7779,499,0.064147063
E02004359,7938,601,0.075711766
E02004361,7984,597,0.074774549
E02004362,8723,827,0.094806833
E02004363,6728,1043,0.155023781
E02004364,8214,877,0.106768931
E02004365,7420,1451,0.195552561
E02004366,6898,1508,0.218614091
E02004367,7070,1088,0.153889675
E02006857,8500,766,0.090117647
E02006858,6971,1076,0.154353751
E02004368,8042,650,0.080825665
E02004369,9682,695,0.07178269
E02004370,7706,675,0.087594083
E02004371,7022,699,0.099544289
E02004372,6495,640,0.098537336
E02004373,8548,782,0.091483388
E02004374,7746,774,0.099922541
E02004375,8552,1243,0.145346118
E02004376,6987,1273,0.182195506
E02004377,10580,1182,0.111720227
E02004378,8894,1873,0.21059141
E02004379,7650,542,0.070849673
E02004380,8786,741,0.084338721
E02004381,9595,757,0.078895258
E02004382,6422,362,0.056368732
E02004383,7702,690,0.08958712
E02004384,7477,505,0.067540457
E02004385,7590,572,0.075362319
E02004386,6286,496,0.078905504
E02004387,5946,479,0.080558359
E02004388,6477,619,0.095568936
E02004389,9480,624,0.065822785
E02004390,7853,525,0.066853432
E02004391,6238,631,0.101154216
E02004392,9281,634,0.068311604
E02004393,6129,476,0.077663567
E02004394,7826,550,0.070278559
E02004395,7584,531,0.070015823
E02004396,8663,657,0.075839778
E02004397,7998,670,0.083770943
E02004398,8736,718,0.082188645
E02004399,7757,718,0.092561557
E02004400,10232,832,0.081313526
E02004401,7672,655,0.085375391
E02004402,8710,1145,0.131458094
E02004403,6483,462,0.071263304
E02004404,6421,498,0.077558013
E02004405,5801,628,0.108257197
E02004406,7168,567,0.079101563
E02004407,7795,637,0.081719051
E02004408,7982,517,0.064770734
E02004409,5588,453,0.081066571
E02004410,7824,624,0.079754601
E02004411,8511,611,0.071789449
E02004412,7772,563,0.072439527
E02004413,6831,453,0.066315327
E02004414,5982,542,0.090605149
E02004415,6149,659,0.107171898
E02004416,6441,412,0.063965223
E02004417,5630,482,0.085612789
E02004418,5525,437,0.079095023
E02004419,5931,419,0.07064576
E02004420,10519,1016,0.096587128
E02004421,7655,608,0.079425212
E02004422,9467,719,0.07594803
E02004423,7440,486,0.065322581
E02004675,7417,406,0.054739113
E02004676,8007,487,0.060821781
E02004677,7239,505,0.069761017
E02004678,7423,564,0.075980062
E02004679,8424,803,0.095322887
E02004680,6806,821,0.120628857
E02004681,11249,1366,0.121433016
E02004682,7898,802,0.101544695
E02004683,6898,702,0.101768629
E02004684,9141,1055,0.115414068
E02004685,6950,921,0.132517986
E02004686,7985,1098,0.137507827
E02004687,7075,704,0.0995053
E02004688,7679,688,0.089594999
E02004689,5476,323,0.05898466
E02004690,7873,652,0.082814683
E02004691,7818,613,0.0784088
E02004692,7285,346,0.047494852
E02004693,7164,595,0.08305416
E02004694,6748,448,0.066390041
E02004695,8971,733,0.081707725
E02004696,6273,468,0.074605452
E02004697,5856,539,0.09204235
E02004698,5565,572,0.102785265
E02004699,10633,764,0.071851782
E02004700,5858,902,0.153977467
E02004702,8199,554,0.067569216
E02004703,10669,733,0.068703721
E02004704,5672,416,0.073342736
E02004705,8491,730,0.085973384
E02004706,7583,627,0.082684953
E02004707,11539,879,0.076176445
E02004708,8621,719,0.083400998
E02004709,7388,353,0.047780184
E02004710,6387,476,0.074526382
E02006829,6551,485,0.074034499
E02006838,6596,496,0.075197089
E02004712,8801,682,0.077491194
E02004713,7845,556,0.070873168
E02004714,7705,756,0.098118105
E02004715,8055,748,0.092861577
E02004716,8816,647,0.073389292
E02004717,9682,1151,0.118880397
E02004718,8883,1119,0.125970956
E02004719,10081,561,0.055649241
E02004720,10761,843,0.078338444
E02004721,9233,844,0.091411242
E02004722,7221,502,0.069519457
E02004723,9419,640,0.067947765
E02004724,7664,551,0.071894572
E02004725,5332,472,0.088522131
E02004726,5701,488,0.085599018
E02004727,9013,720,0.079884611
E02004728,8559,774,0.090431125
E02004729,7401,537,0.072557762
E02004730,8740,580,0.066361556
E02004731,7900,580,0.073417722
E02004732,8168,669,0.081904995
E02004733,7364,819,0.11121673
E02004734,10202,1000,0.098019996
E02004735,7518,478,0.06358074
E02004736,7847,419,0.053396202
E02004737,7430,703,0.09461642
E02004738,7362,495,0.067237164
E02004739,6907,455,0.065875199
E02004740,7170,431,0.060111576
E02004741,7755,425,0.054803353
E02004742,7494,541,0.072191086
E02004743,7631,596,0.078102477
E02004744,8667,951,0.109726549
E02004745,9024,977,0.108266844
E02004746,10860,888,0.081767956
E02004747,6591,643,0.097557275
E02004748,9594,1427,0.148738795
E02004749,7149,552,0.077213596
E02004750,7857,794,0.101056383
E02004751,8164,507,0.062101911
E02004752,8318,510,0.061312816
E02004753,10115,627,0.061987148
E02004754,6054,416,0.068714899
E02004755,11608,1054,0.090799449
E02004756,8334,524,0.06287497
E02004757,8057,521,0.064664267
E02004758,7884,658,0.083460173
E02004759,8107,618,0.076230418
E02004760,7751,800,0.103212489
E02004761,6641,847,0.127541033
E02004764,7850,477,0.060764331
E02004765,6016,438,0.072805851
E02004766,6424,564,0.087795766
E02004767,5896,514,0.087177748
E02004768,5591,431,0.077088177
E02004769,6407,520,0.08116123
E02004770,6910,589,0.085238784
E02004771,8968,761,0.08485727
E02004772,9171,595,0.064878421
E02004774,9492,716,0.075431943
E02004775,8882,723,0.081400585
E02004776,5977,388,0.064915509
E02004777,5384,539,0.100111441
E02004778,6018,533,0.08856763
E02006822,8763,663,0.075659021
E02006830,6711,556,0.082849054
E02006831,6224,378,0.060732648
E02004779,10876,710,0.065281353
E02004780,6023,390,0.064751785
E02004781,8258,681,0.082465488
E02004782,7650,653,0.085359477
E02004783,7039,542,0.076999574
E02004784,5764,398,0.069049271
E02004785,5544,464,0.083694084
E02004786,8817,735,0.083361688
E02004787,7377,565,0.076589399
E02004788,7195,484,0.067268937
E02004789,10473,682,0.065119832
E02004790,7688,625,0.081295525
E02004791,5602,402,0.071760086
E02004792,8685,502,0.057800806
E02004793,7433,581,0.07816494
E02004794,6919,469,0.067784362
E02004795,8426,851,0.100996914
E02004796,9641,694,0.071984234
E02004797,7853,632,0.080478798
E02004798,6135,510,0.083129584
E02004799,7960,785,0.09861809
E02004800,7457,638,0.085557195
E02004801,7647,628,0.082123709
E02004802,6854,607,0.088561424
E02004803,7552,535,0.070842161
E02004804,7213,498,0.069042007
E02004805,8260,893,0.10811138
E02004806,8173,685,0.083812554
E02004807,9052,847,0.093570482
E02004808,10382,1473,0.141880177
E02004809,8816,1959,0.222209619
E02004810,7539,656,0.087014193
E02004811,7449,756,0.101490133
E02004812,6474,526,0.081248069
E02004813,6043,499,0.08257488
E02004814,7043,509,0.072270339
E02004815,7623,511,0.067033976
E02004816,9139,1256,0.13743298
E02004817,7762,737,0.094949755
E02004818,10164,970,0.095434868
E02004819,7898,778,0.098505951
E02004820,7371,878,0.119115452
E02004821,5238,414,0.079037801
E02004822,7898,597,0.075588757
E02004823,8969,590,0.065782138
E02004824,5799,517,0.089153302
E02004825,10631,779,0.073276268
E02004826,6809,519,0.076222646
E02004827,7713,483,0.062621548
E02004828,6341,418,0.065920202
E02004829,5644,631,0.111800142
E02004830,6331,561,0.088611594
E02004831,8784,856,0.097449909
E02004832,8630,588,0.068134415
E02004833,9725,1658,0.170488432
E02004834,7446,1121,0.150550631
E02004835,10086,1783,0.176779695
E02004836,6336,1454,0.229482323
E02004837,7594,783,0.103107717
E02004838,9053,744,0.082182702
E02004839,8151,539,0.066126856
E02004840,9459,644,0.068083307
E02004841,11131,1081,0.097116162
E02004842,8225,811,0.098601824
E02004996,7956,642,0.080693816
E02004997,7545,527,0.069847581
E02004998,6680,506,0.075748503
E02004999,12536,1307,0.104259732
E02005000,9580,1146,0.119624217
E02005001,8890,638,0.071766029
E02005002,8958,836,0.093324403
E02005003,8553,969,0.113293581
E02005004,12098,1164,0.09621425
E02005005,7432,687,0.092438105
E02005006,5459,280,0.051291445
E02005007,8552,743,0.086880262
E02005008,8110,481,0.059309494
E02005009,5607,354,0.063135367
E02005010,7470,850,0.113788487
E02005011,7353,456,0.062015504
E02005012,8682,617,0.071066575
E02005013,8147,645,0.079170247
E02005014,8463,487,0.057544606
E02005015,8440,629,0.074526066
E02005016,7748,569,0.073438307
E02005017,7208,752,0.104328524
E02005018,7945,484,0.060918817
E02005019,6020,484,0.080398671
E02005020,7129,529,0.074203956
E02005021,10478,3391,0.323630464
E02005022,8317,2302,0.276782494
E02005023,8971,2288,0.255044031
E02005025,9015,1904,0.21120355
E02005026,7430,588,0.079138627
E02005027,5515,406,0.073617407
E02006855,5941,1288,0.216798519
E02006856,10873,2548,0.234341948
E02005028,7404,621,0.083873582
E02005029,9352,1303,0.139328486
E02005030,9811,951,0.096932015
E02005031,7468,740,0.099089448
E02005032,8962,922,0.102878822
E02005033,6553,648,0.098886006
E02005034,7666,446,0.058178972
E02005035,7999,540,0.067508439
E02005036,6307,484,0.07674013
E02005037,7012,461,0.065744438
E02005038,5793,349,0.060245123
E02005039,6792,486,0.07155477
E02005040,6246,420,0.067243036
E02005041,7011,443,0.063186421
E02005042,8957,601,0.067098359
E02005043,7445,627,0.084217596
E02005044,6847,818,0.11946838
E02005045,7988,529,0.066224337
E02005046,6498,404,0.062172976
E02005047,7610,607,0.079763469
E02005048,6531,432,0.066146073
E02005049,6929,455,0.065666041
E02005050,9126,668,0.073197458
E02005051,13316,1095,0.082231901
E02005052,7884,985,0.12493658
E02005053,8901,987,0.110886417
E02005054,6631,409,0.061679988
E02005055,7803,824,0.10560041
E02005056,10022,1175,0.117242067
E02005057,10609,975,0.091903101
E02005058,7717,642,0.083192951
E02005059,9908,704,0.071053694
E02005060,7364,626,0.085008148
E02005061,7126,463,0.064973337
E02005062,6982,354,0.050701805
E02005063,6606,445,0.067363003
E02005064,6672,406,0.060851319
E02005065,7221,455,0.063010663
E02005066,7794,408,0.05234796
E02005067,5896,337,0.057157395
E02005068,7042,495,0.070292531
E02005069,8569,716,0.083557008
E02005070,8593,398,0.046316769
E02005071,10403,1744,0.167643949
E02005072,7623,467,0.06126197
E02005073,10603,1500,0.141469395
E02005074,7979,565,0.070810879
E02005075,9461,946,0.09998943
E02005076,8579,1064,0.124023779
E02005077,7831,551,0.070361384
E02005078,7928,478,0.060292634
E02005079,7870,543,0.068996188
E02005080,11004,909,0.082606325
E02005081,6599,429,0.06500985
E02005082,9543,942,0.098711097
E02005083,6741,443,0.065717253
E02005084,6443,598,0.092813907
E02005085,6385,379,0.05935787
E02005086,5947,345,0.058012443
E02005087,6972,378,0.054216867
E02005088,8998,570,0.063347411
E02005089,6257,360,0.05753556
E02005090,5835,315,0.053984576
E02005091,6625,464,0.070037736
E02005093,6062,326,0.053777631
E02005094,8457,721,0.085254818
E02005095,7420,473,0.063746631
E02005096,9508,824,0.086663862
E02005097,9395,726,0.077275146
E02005098,9791,924,0.094372383
E02005099,7781,547,0.070299447
E02005100,8907,525,0.058942405
E02005101,6720,478,0.071130952
E02006832,6165,316,0.051257097
E02005102,6275,387,0.061673307
E02005103,9524,938,0.09848803
E02005104,8348,555,0.06648299
E02005105,7745,900,0.116204003
E02005106,9093,738,0.081161333
E02005107,12263,1126,0.091820925
E02005109,6562,529,0.080615666
E02005110,6772,483,0.071323095
E02005111,7260,594,0.081818182
E02005112,6946,391,0.056291391
E02005113,6996,481,0.068753573
E02005114,6567,489,0.074463225
E02006879,6698,1357,0.20259779
E02006880,6920,1235,0.178468208
E02005115,5842,640,0.109551523
E02005116,6096,573,0.093996063
E02005117,5889,447,0.075904228
E02005118,9097,896,0.098494009
E02005119,5702,345,0.060505086
E02005120,7665,996,0.129941292
E02005121,12384,983,0.079376615
E02005122,6958,381,0.054757114
E02005123,10927,953,0.087215155
E02005124,8239,815,0.098919772
E02005125,7541,606,0.080360695
E02005126,7723,527,0.068237731
E02005127,8719,706,0.080972589
E02005128,8300,543,0.065421687
E02005129,11016,784,0.071169208
E02005130,8111,535,0.065959808
E02005131,5626,380,0.067543548
E02005132,9553,1561,0.163404166
E02005133,8415,665,0.07902555
E02005134,7174,946,0.131865068
E02005135,7698,909,0.118082619
E02005136,7844,552,0.070372259
E02005137,7769,545,0.070150599
E02005138,8453,864,0.102212232
E02005139,8504,600,0.070555033
E02005140,7524,508,0.067517278
E02005141,6920,752,0.10867052
E02005142,7227,561,0.077625571
E02005143,8143,793,0.097384256
E02005144,8355,655,0.07839617
E02005145,6738,588,0.087266251
E02005146,7789,941,0.120811401
E02005147,8516,1323,0.155354627
E02005148,7564,561,0.074167107
E02005149,10405,648,0.062277751
E02005150,10211,746,0.073058466
E02005151,12594,780,0.061934254
E02005153,8551,585,0.068413051
E02005154,10943,794,0.0725578
E02005155,10957,876,0.079948891
E02005156,7289,499,0.068459322
E02005157,6578,465,0.070690179
E02005158,6567,422,0.064260697
E02005159,7774,517,0.06650373
E02005160,10525,1136,0.107933492
E02005161,8204,767,0.09349098
E02006833,10207,771,0.075536397
E02005162,10720,636,0.059328358
E02005163,8200,760,0.092682927
E02005164,7845,678,0.086424474
E02005165,7810,550,0.070422535
E02005166,7039,651,0.092484728
E02005167,7799,536,0.06872676
E02005168,7533,909,0.120669056
E02005169,8862,1718,0.193861431
E02005170,9453,1148,0.121442928
E02005171,6181,659,0.106617052
E02005172,8649,702,0.081165453
E02005173,8590,1029,0.119790454
E02005174,7605,621,0.081656805
E02005175,8763,817,0.093232911
E02005921,5334,346,0.064866892
E02005922,8450,681,0.080591716
E02005923,5868,467,0.079584185
E02005924,10880,1329,0.122150735
E02005925,8470,543,0.064108619
E02005926,7776,597,0.076774691
E02005927,5409,469,0.08670734
E02005928,7542,598,0.079289313
E02005929,6852,484,0.070636311
E02005930,7634,642,0.084097459
E02005931,9149,729,0.079680839
E02005932,7014,608,0.086683775
E02005933,7427,497,0.066918002
E02005934,9155,542,0.059202622
E02005935,7258,733,0.100992009
E02005936,9276,1225,0.132061233
E02005937,6544,498,0.076100244
E02005938,5598,394,0.070382279
E02005939,6232,575,0.092265725
E02005940,5866,709,0.120866008
E02005941,7209,1145,0.158829241
E02005942,6750,1028,0.152296296
E02005943,6259,778,0.124301007
E02005944,7013,718,0.102381292
E02005945,10495,2415,0.230109576
E02005946,7990,956,0.119649562
E02005947,16342,5101,0.312140497
E02005948,6820,1651,0.242082111
E02005949,7303,1906,0.260988635
E02005950,11282,3802,0.336996986
E02005951,5944,1143,0.192294751
E02005952,14349,2699,0.188096731
E02005953,5713,1188,0.207946788
E02005954,9640,1116,0.115767635
E02005955,9863,1274,0.129169624
E02005956,6131,466,0.076007177
E02005957,6937,563,0.081159002
E02005958,5675,348,0.061321586
E02005959,5556,483,0.086933045
E02005960,5886,431,0.073224601
E02005961,6640,431,0.064909639
E02005962,8294,438,0.05280926
E02005963,8166,589,0.072128337
E02005964,7261,458,0.063076711
E02005965,5451,411,0.075399009
E02005966,8043,623,0.07745866
E02005967,5731,461,0.080439714
E02005968,7670,1170,0.152542373
E02005969,9141,622,0.068045072
E02005970,5635,547,0.097071872
E02005971,5731,414,0.072238702
E02005972,7982,542,0.067902781
E02005973,5550,513,0.092432432
E02005974,6069,657,0.108255067
E02005975,7910,577,0.072945638
E02005976,6130,488,0.079608483
E02005977,5736,293,0.051080893
E02005978,6670,590,0.088455772
E02005979,9140,848,0.092778993
E02005980,11518,1219,0.105834346
E02005981,8985,501,0.055759599
E02005982,5849,483,0.082578218
E02005983,10740,1264,0.117690875
E02005984,6881,540,0.078476966
E02005985,7556,600,0.079407094
E02005986,8991,874,0.097208319
E02005987,7640,503,0.065837696
E02005988,7178,383,0.053357481
E02005991,9803,935,0.095378966
E02005992,9014,746,0.082760151
E02006886,11023,1398,0.126825728
E02005993,6337,395,0.062332334
E02005994,6078,526,0.086541626
E02005995,5907,391,0.066192653
E02005996,8027,630,0.078485113
E02005997,5555,327,0.058865887
E02005998,5816,396,0.068088033
E02005999,6169,383,0.062084617
E02006000,11829,937,0.079212106
E02006001,5613,400,0.071263139
E02006002,10080,964,0.095634921
E02006003,5416,387,0.071454948
E02006004,5574,514,0.09221385
E02006005,9100,1243,0.136593407
E02006006,6669,835,0.125206178
E02006007,6609,478,0.072325617
E02006317,6008,462,0.07689747
E02006318,6337,582,0.091841565
E02006319,6743,442,0.065549459
E02006320,6511,566,0.086929811
E02006321,6307,592,0.093863961
E02006322,6343,501,0.078984708
E02006323,6790,753,0.11089838
E02006324,7430,580,0.078061911
E02006325,8944,790,0.08832737
E02006326,6530,712,0.109035222
E02006327,6352,579,0.091152393
E02006328,8947,974,0.108863306
E02006329,6743,528,0.078303426
E02006330,9290,690,0.074273412
E02006331,7168,521,0.072684152
E02006332,6502,627,0.096431867
E02006333,9489,834,0.087891242
E02006334,8441,689,0.0816254
E02006335,7834,540,0.068930304
E02006336,6797,392,0.057672503
E02006337,8741,499,0.05708729
E02006338,6806,487,0.071554511
E02006339,8969,1103,0.12297915
E02006341,9505,1113,0.117096265
E02006342,7216,1188,0.164634146
E02006343,8686,688,0.079207921
E02006837,10548,815,0.077265832
E02006344,8500,760,0.089411765
E02006345,6672,749,0.112260192
E02006346,9829,642,0.065316919
E02006347,7180,638,0.088857939
E02006348,8529,795,0.093211396
E02006349,8161,1229,0.15059429
E02006350,6187,698,0.112817197
E02006351,8267,773,0.093504294
E02006352,6087,1004,0.164941679
E02006353,6144,438,0.071289063
E02006354,8976,922,0.10271836
E02006355,7807,1907,0.244267965
E02006356,10467,1969,0.188115028
E02006357,6156,372,0.06042885
E02006358,8525,2369,0.277888563
E02006359,5930,744,0.125463744
E02006360,8268,713,0.086236091
E02006361,5498,445,0.080938523
E02006362,6654,429,0.064472498
E02006363,5887,472,0.08017666
E02006364,7035,721,0.102487562
E02006365,5909,591,0.100016923
E02006366,7996,508,0.063531766
E02006367,5779,420,0.072676934
E02006368,5596,371,0.066297355
E02006369,6489,463,0.071351518
E02006370,6152,589,0.095741222
E02006371,7001,635,0.090701328
E02006372,6417,447,0.069658719
E02006373,7561,544,0.071948155
E02006374,6899,436,0.063197565
E02006375,6242,475,0.076097405
E02006376,9110,1050,0.115257958
E02006377,5804,363,0.062543074
E02006378,8823,629,0.071290944
E02006379,5830,436,0.074785592
E02006380,7123,472,0.066264215
E02006381,6891,578,0.083877521
E02006382,6528,479,0.073376225
E02006383,9433,1013,0.107388954
E02006384,10053,1060,0.105441162
E02006385,9978,1341,0.13439567
E02006386,7859,855,0.108792467
E02006387,6427,487,0.075774078
E02006388,8857,785,0.088630462
E02006389,6801,474,0.069695633
E02006390,7854,539,0.068627451
E02006391,5925,627,0.105822785
E02006392,8297,877,0.105700856
E02006393,6384,1219,0.190946115
E02006394,10607,2340,0.220609032
E02006395,9120,704,0.077192982
E02006396,5767,409,0.070920756
E02006397,5940,490,0.082491582
E02006398,7573,711,0.093886175
E02006399,10652,913,0.085711603
E02006400,5672,531,0.093617772
E02006401,9208,734,0.079713293
E02006402,9587,633,0.066026911
E02006403,6035,518,0.085832643
E02006404,6615,498,0.075283447
E02006405,10363,969,0.093505742
E02006406,7861,808,0.102785905
E02006407,8796,669,0.076057299
E02006408,8223,637,0.077465645
E02006409,6734,575,0.085387585
E02006410,8076,618,0.076523031
E02006411,7107,467,0.065709864
E02006412,6798,506,0.074433657
E02006413,6106,471,0.077137242
E02006414,6207,474,0.076365394
E02006415,6677,594,0.088962109
E02006416,8191,618,0.075448663
E02006417,5592,449,0.080293276
E02006418,6791,413,0.060815786
E02006419,7927,685,0.086413523
E02006420,7411,656,0.088517069
E02006421,8658,736,0.085008085
E02006422,6049,479,0.079186642
E02006423,10349,975,0.094212001
E02006424,6180,410,0.066343042
E02006425,6178,434,0.070249272
E02006426,5717,344,0.060171419
E02006427,7101,838,0.118011548
E02006429,7217,652,0.090342247
E02006430,8976,666,0.074197861
E02006431,10489,1014,0.096672705
E02006432,5501,401,0.072895837
E02006433,9417,650,0.069024105
E02006434,6129,371,0.060531898
E02006435,5809,400,0.068858668
E02006436,5949,392,0.065893427
E02006437,8267,621,0.075117939
E02006438,7797,514,0.065922791
E02006790,7447,435,0.058412784
E02006439,5851,429,0.0733208
E02006440,7126,573,0.080409767
E02006441,7617,1168,0.15334121
E02006442,5927,484,0.081660199
E02006443,7271,539,0.074130106
E02006444,6737,566,0.084013656
E02006445,7233,896,0.123876676
E02006446,6771,498,0.073548959
E02006447,6230,547,0.087800963
E02006448,7300,568,0.077808219
E02006449,6898,477,0.069150478
E02006450,6979,564,0.08081387
E02006451,10692,764,0.071455294
E02006453,8025,563,0.070155763
E02006454,6553,525,0.080115977
E02006455,5981,564,0.094298612
E02006839,8381,675,0.080539315
E02006456,7724,542,0.070170896
E02006457,9124,789,0.08647523
E02006458,9204,785,0.085289005
E02006459,10574,767,0.07253641
E02006460,9488,762,0.080311973
E02006461,6735,728,0.108092056
E02006462,8452,771,0.091221013
E02006463,9534,1354,0.142018041
E02006464,6866,553,0.0805418
E02006465,6188,619,0.100032321
E02006466,8768,696,0.079379562
E02006467,6541,504,0.077052438
E02006534,8524,560,0.065696856
E02006535,6634,373,0.056225505
E02006536,7100,492,0.069295775
E02006537,10127,843,0.083242816
E02006538,8526,853,0.100046915
E02006539,7089,500,0.07053181
E02006540,5665,398,0.070255958
E02006541,7517,764,0.101636291
E02006542,5741,430,0.074899843
E02006543,5546,379,0.068337541
E02006544,10073,616,0.061153579
E02006545,8259,862,0.104370989
E02006546,9631,753,0.078185028
E02006547,5926,721,0.121667229
E02006548,9452,791,0.083685992
E02006549,5870,471,0.080238501
E02006550,9414,650,0.069046102
E02006551,7785,685,0.087989724
E02006552,7109,917,0.128991419
E02006553,7298,573,0.078514662
E02006554,6680,437,0.065419162
E02006555,7476,836,0.111824505
E02006556,8249,538,0.065220027
E02006557,7148,761,0.106463346
E02006558,10638,1705,0.160274488
E02006559,8124,600,0.073855244
E02006560,9099,643,0.070667106
E02006561,6740,597,0.088575668
E02006562,5855,379,0.064730999
E02006563,5621,412,0.073296566
E02006564,7238,449,0.062033711
E02006565,8077,563,0.069704098
E02006566,7639,810,0.106034821
E02006567,7446,547,0.073462262
E02006568,10705,1836,0.171508641
E02006569,7818,757,0.096827833
E02006570,8374,1338,0.159780272
E02006571,7652,691,0.090303189
E02006572,9132,905,0.099102059
E02006573,10760,690,0.064126394
E02006574,10737,605,0.056347211
E02006575,8255,578,0.070018171
E02006576,7958,632,0.079416939
E02006577,7922,751,0.094799293
E02006578,9673,1310,0.135428512
E02006579,7877,755,0.095848673
E02006580,8007,669,0.083551892
E02006581,8589,1104,0.1285365
E02006582,7943,723,0.091023543
E02006583,8945,880,0.098378983
E02006584,7442,588,0.079011019
E02006585,7770,576,0.074131274
E02006586,7836,585,0.074655436
E02006587,8380,783,0.093436754
E02006588,7481,701,0.09370405
E02006589,11206,765,0.068267
E02006590,8598,794,0.092347057
E02006591,7986,777,0.097295267
E02006592,6342,471,0.074266793
E02006593,10460,1015,0.097036329
E02006594,6701,534,0.079689599
E02006595,8519,760,0.089212349
E02006596,8692,526,0.060515416
E02006597,9379,668,0.071222945
E02006598,5500,345,0.062727273
E02006599,6984,502,0.07187858
E02006600,9278,802,0.086441043
E02006601,8133,586,0.072052133
E02006602,7466,559,0.074872756
E02006603,8576,545,0.06354944
E02006604,12480,1084,0.086858974
E02006605,6527,578,0.088555232
E02006606,8188,545,0.066560821
E02006607,7548,524,0.069422364
E02006608,5770,305,0.052859619
E02006609,7178,524,0.073000836
E02006610,7087,576,0.081275575
E02006611,10153,737,0.072589382
E02006612,10153,1315,0.129518369
E02006613,7218,531,0.073566085
E02006614,10030,823,0.082053838
E02006615,6773,497,0.073379595
E02006616,8066,497,0.061616663
E02006617,9083,660,0.072663217
E02006618,6187,465,0.075157588
E02006619,8226,612,0.074398249
E02006620,9193,698,0.075927336
E02006621,7581,495,0.065294816
E02006622,7711,630,0.081701465
E02006623,7887,685,0.086851781
E02006624,7152,521,0.072846756
E02006625,8015,661,0.082470368
E02006626,7409,620,0.083682008
E02006627,8495,685,0.080635668
E02006628,9008,1077,0.119560391
E02006629,7930,828,0.104413619
E02006630,8147,1301,0.159690684
E02006631,9316,1920,0.206097037
E02006632,7999,894,0.11176397
E02006633,7990,573,0.071714643
E02002985,5213,386,0.074045655
E02002986,5024,420,0.083598726
E02002987,5404,356,0.065877128
E02002988,5469,452,0.08264765
E02002989,5324,571,0.107250188
E02002990,5920,1091,0.184290541
E02002991,10259,2072,0.201969003
E02002992,5938,742,0.124957898
E02002993,5516,1350,0.244742567
E02002994,10199,808,0.079223453
E02002995,5315,503,0.094637817
E02002996,10633,3271,0.307627198
E02002997,6469,2100,0.324625135
E02002998,5882,1476,0.250935056
E02002999,5529,501,0.090613131
E02003000,9202,527,0.057270159
E02003001,5505,698,0.126793824
E02003002,5419,586,0.108138033
E02003003,5681,613,0.107903538
E02003004,6302,400,0.063471914
E02003005,6154,382,0.062073448
E02003006,8881,899,0.101227339
E02003007,8307,569,0.068496449
E02003008,5620,395,0.070284698
E02003009,5875,504,0.085787234
E02003010,5854,430,0.073454049
E02003011,5122,358,0.069894572
E02003172,6227,524,0.084149671
E02003173,6608,551,0.083383777
E02003174,8096,752,0.092885375
E02003175,8982,665,0.074036963
E02003176,7019,563,0.080210856
E02003177,7977,749,0.093894948
E02003178,8342,1042,0.124910094
E02003179,6469,552,0.085330036
E02003180,9481,2607,0.274970995
E02003181,8496,1274,0.149952919
E02003182,6561,697,0.106233806
E02003183,7069,1491,0.210920922
E02003184,7911,2088,0.263936291
E02003185,7524,700,0.093035619
E02003186,8799,1675,0.190362541
E02003187,9110,1279,0.14039517
E02003188,9950,2930,0.294472362
E02003189,8372,1109,0.132465361
E02003190,9843,2296,0.233262217
E02003191,7995,815,0.101938712
E02003192,10184,2733,0.268362137
E02006883,5469,1155,0.211190346
E02006885,7007,1506,0.214927929
E02003012,10699,1053,0.098420413
E02003013,11956,983,0.082218133
E02003014,7755,653,0.08420374
E02003015,5801,743,0.128081365
E02003016,7529,1267,0.16828264
E02003017,6042,619,0.10244952
E02003018,5728,445,0.077688547
E02003019,9339,732,0.078380983
E02003020,6233,472,0.075725975
E02003021,6771,1395,0.206025698
E02003022,5867,381,0.064939492
E02003023,5971,660,0.110534249
E02003024,8759,1475,0.168398219
E02003025,6766,624,0.092225835
E02003026,9269,2303,0.248462617
E02003027,11911,2239,0.1879775
E02003028,8524,1417,0.166236509
E02003029,6222,601,0.096592735
E02003030,7176,992,0.138238573
