MSOA11CD,all_households_2011,no_children_2011,dependent_children_2011,nondependent_children_2011,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct
E02000812,4385,629,824,234,0.143443558,0.187913341,0.05336374
E02000813,3746,484,858,252,0.129204485,0.229044314,0.067271757
E02000814,3876,859,663,204,0.221620227,0.171052632,0.052631579
E02000815,2516,376,446,116,0.149443561,0.177265501,0.046104928
E02000816,3959,494,945,320,0.124778985,0.238696641,0.080828492
E02000817,2809,215,723,245,0.076539694,0.25738697,0.087219651
E02000818,3217,377,639,227,0.117189929,0.198632266,0.070562636
E02000819,3415,347,846,245,0.101610542,0.2477306,0.071742313
E02000820,3873,493,739,273,0.127291505,0.190808159,0.070487994
E02000821,3097,227,926,300,0.073296739,0.298999031,0.096867937
E02000822,3294,280,928,261,0.085003036,0.281724347,0.079234973
E02000823,3155,337,710,237,0.10681458,0.22503962,0.075118859
E02000824,3553,230,1127,362,0.064734028,0.317196735,0.10188573
E02000825,3545,289,1213,316,0.081523272,0.342172073,0.089139633
E02000826,3539,387,904,273,0.109352925,0.25543939,0.077140435
E02000827,4304,396,1099,323,0.092007435,0.255343866,0.075046468
E02000828,3180,264,892,317,0.083018868,0.280503145,0.099685535
E02000829,4334,493,1005,350,0.113751731,0.231887402,0.080756807
E02000830,3783,662,791,220,0.174993391,0.209093312,0.058154904
E02000831,3918,603,968,254,0.153905054,0.247064829,0.064828994
E02000832,4106,432,1097,381,0.105211885,0.267169995,0.092791038
E02000833,2973,372,923,252,0.125126135,0.310460814,0.084762866
E02000834,4198,881,857,226,0.209861839,0.204144831,0.05383516
E02000835,2930,452,912,255,0.154266212,0.311262799,0.087030717
E02000836,3362,697,927,276,0.207317073,0.275728733,0.082093992
E02000837,3300,544,1159,266,0.164848485,0.351212121,0.080606061
E02000838,3862,691,1028,324,0.178922838,0.266183325,0.083894355
E02000839,3381,552,928,278,0.163265306,0.274475007,0.082224194
E02006802,2867,398,497,228,0.138821067,0.173351936,0.079525637
E02000864,3468,406,822,279,0.117070358,0.237024221,0.080449827
E02000865,2763,265,667,182,0.095910242,0.241404271,0.065870431
E02000866,3829,584,820,275,0.15252024,0.214155132,0.071820319
E02000867,4307,835,803,194,0.193870443,0.186440678,0.045042953
E02000868,2618,429,448,144,0.163865546,0.171122995,0.05500382
E02000869,2485,353,462,148,0.142052314,0.185915493,0.059557344
E02000870,2560,284,594,187,0.1109375,0.23203125,0.073046875
E02000871,3107,341,954,199,0.109752173,0.3070486,0.064048922
E02000872,3088,387,566,173,0.125323834,0.183290155,0.056023316
E02000873,2792,316,645,173,0.113180516,0.231017192,0.061962751
E02000874,2494,226,635,170,0.090617482,0.254611067,0.068163593
E02000875,3437,337,1000,247,0.098050626,0.290951411,0.071864999
E02000876,2750,376,506,118,0.136727273,0.184,0.042909091
E02000877,3252,275,1023,217,0.084563346,0.314575646,0.066728167
E02000878,3900,576,565,202,0.147692308,0.144871795,0.051794872
E02000879,2855,305,639,195,0.106830123,0.223817863,0.068301226
E02000880,2090,201,466,126,0.096172249,0.222966507,0.060287081
E02000881,2379,223,805,204,0.093736864,0.33837747,0.085750315
E02000882,2884,312,911,213,0.108183079,0.315880721,0.073855756
E02000883,2880,219,917,266,0.076041667,0.318402778,0.092361111
E02000884,3707,581,506,128,0.15673051,0.136498516,0.034529269
E02000885,2509,248,656,204,0.098844161,0.261458749,0.081307294
E02000886,3185,593,616,159,0.186185243,0.193406593,0.049921507
E02000887,3165,298,1014,233,0.094154818,0.320379147,0.073617694
E02000888,3306,598,752,135,0.180883243,0.227465215,0.040834846
E02000889,2879,444,518,145,0.154220215,0.179923585,0.05036471
E02000890,3093,770,346,91,0.24894924,0.111865503,0.029421274
E02000891,5742,1206,1078,230,0.210031348,0.187739464,0.04005573
E02000893,2912,442,708,195,0.151785714,0.243131868,0.066964286
E02000894,4510,1042,818,205,0.231042129,0.181374723,0.045454545
E02006853,3320,642,641,118,0.193373494,0.193072289,0.035542169
E02006854,2991,795,427,54,0.265797392,0.142761618,0.018054162
E02000923,3632,690,564,178,0.189977974,0.155286344,0.049008811
E02000924,5295,713,896,367,0.134655335,0.169216242,0.06931067
E02000925,3412,396,845,238,0.116060961,0.247655334,0.06975381
E02000926,4283,853,635,219,0.199159468,0.148260565,0.051132384
E02000927,3228,545,547,248,0.168835192,0.169454771,0.076827757
E02000928,3635,815,820,239,0.224209078,0.225584594,0.065749656
E02000929,3201,308,796,291,0.096219931,0.24867229,0.090909091
E02000930,4382,913,689,191,0.208352351,0.15723414,0.043587403
E02000931,3532,782,769,133,0.221404304,0.217723669,0.037655719
E02000932,4777,1214,716,185,0.254134394,0.149884865,0.038727235
E02000933,3872,776,759,267,0.200413223,0.196022727,0.068956612
E02000934,4325,1009,623,226,0.233294798,0.144046243,0.052254335
E02000935,2468,183,749,181,0.074149109,0.303484603,0.073338736
E02000936,4057,846,534,172,0.208528469,0.131624353,0.042395859
E02000937,3130,657,848,163,0.209904153,0.270926518,0.052076677
E02000938,4032,512,971,310,0.126984127,0.240823413,0.076884921
E02000939,2915,547,983,172,0.187650086,0.337221269,0.059005146
E02000940,3494,678,763,199,0.194046938,0.218374356,0.05695478
E02000941,4125,949,1004,235,0.230060606,0.243393939,0.056969697
E02000942,3794,763,1000,290,0.201107011,0.263574064,0.076436479
E02000943,3708,794,672,188,0.214131607,0.181229773,0.050701187
E02000944,2856,391,790,240,0.136904762,0.276610644,0.084033613
E02000945,2764,256,678,232,0.092619392,0.245296671,0.083936324
E02000946,3172,698,670,217,0.220050441,0.211223203,0.068411097
E02000947,3820,877,915,207,0.229581152,0.239528796,0.054188482
E02000948,4493,1070,708,184,0.238148231,0.157578455,0.040952593
E02000949,4072,882,896,206,0.216601179,0.220039293,0.050589391
E02000950,3233,584,753,222,0.180637179,0.232910609,0.068666873
E02000951,2946,592,492,169,0.200950441,0.16700611,0.05736592
E02000952,2644,477,532,179,0.180408472,0.201210287,0.067700454
E02000953,3113,652,624,152,0.209444266,0.200449727,0.048827498
E02000954,2299,317,553,258,0.137886037,0.240539365,0.112222706
E02000955,2527,285,677,267,0.112781955,0.267906609,0.105658884
E02000956,3066,430,647,212,0.14024788,0.211024136,0.069145466
E02000957,4238,723,953,281,0.170599339,0.224870222,0.066304861
E02000958,2973,329,912,311,0.11066263,0.306760848,0.10460814
E02000959,2980,403,822,228,0.135234899,0.275838926,0.076510067
E02000960,3055,456,597,193,0.149263502,0.195417349,0.063175123
E02000961,4064,601,1055,288,0.147883858,0.259596457,0.070866142
E02000962,4424,574,726,221,0.129746835,0.164104882,0.049954792
E02000963,4141,386,1193,544,0.093214199,0.288094663,0.131369234
E02000964,5638,741,1286,448,0.131429585,0.228095069,0.079460802
E02000965,3981,744,808,216,0.186887717,0.202964079,0.054257724
E02000966,4714,987,860,227,0.209376326,0.182435299,0.048154434
E02000967,3653,687,425,150,0.188064604,0.116342732,0.041062141
E02000968,5713,434,1562,628,0.075967093,0.273411518,0.109924733
E02000969,3719,289,1112,379,0.077709062,0.299005109,0.101909115
E02000970,4874,933,517,163,0.191423882,0.106073041,0.033442757
E02000971,4354,726,510,164,0.166743225,0.11713367,0.037666514
E02000972,4503,727,342,166,0.161447924,0.075949367,0.036864313
E02000973,5312,957,720,255,0.180158133,0.135542169,0.048004518
E02000974,4380,555,658,227,0.126712329,0.150228311,0.051826484
E02000975,4621,928,528,134,0.200822333,0.114260982,0.028998052
E02000976,5041,819,639,193,0.162467764,0.126760563,0.038286054
E02000977,3895,620,271,151,0.159178434,0.06957638,0.038767651
E02000978,3882,676,561,186,0.174137043,0.144513138,0.047913447
E02000979,3892,718,547,199,0.184480987,0.140544707,0.051130524
E02000980,4498,671,731,299,0.149177412,0.162516674,0.066473988
E02000981,4853,949,526,209,0.195549145,0.108386565,0.043066145
E02000982,4143,533,764,263,0.128650736,0.184407434,0.06348057
E02000983,4422,590,661,269,0.13342379,0.149479873,0.060832203
E02000002,2713,217,940,297,0.079985256,0.346479912,0.109472908
E02000003,3834,423,1184,488,0.110328638,0.308815858,0.127282212
E02000004,2318,317,716,321,0.136755824,0.308886972,0.13848145
E02000005,3183,365,1134,368,0.114671693,0.356267672,0.1156142
E02000007,3441,310,1250,348,0.09009009,0.363266492,0.101133391
E02000008,4591,456,1608,479,0.099324766,0.35025049,0.104334568
E02000009,3212,332,1120,358,0.103362391,0.348692403,0.111457036
E02000010,3292,328,1219,361,0.09963548,0.370291616,0.109659781
E02000011,2289,292,731,278,0.127566623,0.319353429,0.121450415
E02000012,3258,316,1024,424,0.09699202,0.314303254,0.130141191
E02000013,3125,310,1144,348,0.0992,0.36608,0.11136
E02000014,3531,364,1263,420,0.103086944,0.35768904,0.118946474
E02000015,3170,307,1059,262,0.096845426,0.334069401,0.082649842
E02000016,2934,386,1007,151,0.131561009,0.343217451,0.051465576
E02000017,2729,257,772,288,0.09417369,0.282887505,0.105533162
E02000018,3326,315,1278,331,0.094708358,0.38424534,0.099518942
E02000019,3010,328,1168,325,0.1089701,0.388039867,0.107973422
E02000020,3460,281,1170,374,0.081213873,0.338150289,0.108092486
E02000021,2949,310,1047,341,0.10512038,0.355035605,0.115632418
E02000022,3261,293,1401,176,0.089849739,0.429622815,0.053971174
E02000023,2431,188,947,182,0.07733443,0.389551625,0.07486631
E02006799,3624,330,1378,398,0.091059603,0.380242826,0.1098234
E02000024,4110,665,1184,415,0.161800487,0.288077859,0.100973236
E02000025,3622,546,930,363,0.150745445,0.256764219,0.100220872
E02000026,2496,344,732,311,0.137820513,0.293269231,0.124599359
E02000027,3705,438,1225,495,0.118218623,0.330634278,0.133603239
E02000028,2473,393,715,300,0.158916296,0.289122523,0.12131015
E02000029,3513,506,1101,369,0.144036436,0.313407344,0.105038429
E02000030,3410,441,1026,488,0.129325513,0.300879765,0.143108504
E02000031,2817,393,804,309,0.139510117,0.285410011,0.109691161
E02000032,2742,341,903,440,0.12436178,0.329321663,0.160466813
E02000033,3317,426,1020,426,0.128429304,0.307506783,0.128429304
E02000034,3403,486,1029,371,0.142815163,0.302380253,0.109021452
E02000035,3381,530,830,318,0.156758356,0.2454895,0.094055013
E02000036,3942,461,1312,484,0.116945713,0.332825977,0.122780315
E02000037,3397,408,1163,528,0.120105976,0.342360907,0.155431263
E02000038,4049,546,1165,491,0.134848111,0.287725364,0.12126451
E02000039,2485,342,813,261,0.137625755,0.327162978,0.105030181
E02000040,2649,335,855,272,0.126462816,0.322763307,0.102680257
E02000041,3120,343,927,405,0.109935897,0.297115385,0.129807692
E02000042,4421,669,1046,369,0.15132323,0.236598055,0.083465279
E02000043,2693,376,943,345,0.13962124,0.3501671,0.128109915
E02000044,2862,303,1012,374,0.105870021,0.353598882,0.130677848
E02000045,4168,474,1341,424,0.113723608,0.321737044,0.101727447
E02000046,2860,462,678,228,0.161538462,0.237062937,0.07972028
E02000047,4036,410,1320,486,0.101585728,0.327056492,0.120416254
E02000048,3784,538,1124,372,0.14217759,0.297040169,0.098308668
E02000049,3028,223,1162,316,0.073645971,0.383751651,0.104359313
E02000050,3853,518,1095,416,0.134440696,0.284194134,0.107967817
E02000051,3537,472,777,306,0.133446424,0.219677693,0.086513995
E02000052,4163,718,1014,325,0.172471775,0.243574345,0.0780687
E02000053,3244,446,796,279,0.137484587,0.245376079,0.086004932
E02000054,2774,325,698,276,0.117159337,0.251622206,0.099495314
E02000055,4179,517,964,354,0.123713807,0.230677196,0.084709261
E02000056,3390,501,990,304,0.147787611,0.292035398,0.089675516
E02000057,2460,293,788,237,0.119105691,0.320325203,0.096341463
E02000058,3961,559,1086,302,0.141125978,0.274173189,0.076243373
E02000059,3990,424,1012,460,0.106265664,0.253634085,0.115288221
E02000060,3400,363,1073,271,0.106764706,0.315588235,0.079705882
E02000061,3172,478,693,243,0.150693569,0.218474149,0.076607818
E02000062,2357,208,687,253,0.088247773,0.29147221,0.107339839
E02000063,2503,267,728,256,0.106671994,0.290850979,0.102277267
E02000064,2450,272,640,195,0.111020408,0.26122449,0.079591837
E02000065,2728,299,1066,237,0.109604106,0.390762463,0.086876833
E02000066,3795,372,1201,417,0.098023715,0.316469038,0.109881423
E02000067,3580,449,1169,325,0.125418994,0.326536313,0.090782123
E02000068,3041,404,1024,272,0.132851036,0.336731338,0.089444262
E02000069,2495,349,675,301,0.13987976,0.270541082,0.120641283
E02000070,3177,505,870,407,0.158954989,0.273843248,0.128108278
E02000071,2782,393,909,416,0.141265277,0.32674335,0.14953271
E02000072,4722,523,1805,411,0.110758153,0.382253283,0.08703939
E02000073,3968,604,1262,559,0.152217742,0.318044355,0.140877016
E02000074,3185,398,960,404,0.124960754,0.301412873,0.126844584
E02000075,3172,518,851,473,0.163303909,0.268284994,0.149117276
E02000077,2870,413,914,426,0.143902439,0.318466899,0.148432056
E02000078,3036,555,891,418,0.182806324,0.293478261,0.137681159
E02000079,3267,494,850,387,0.15120906,0.260177533,0.1184573
E02000080,3702,534,1073,525,0.144246353,0.289843328,0.141815235
E02000081,3106,443,853,408,0.142627173,0.274629749,0.131358661
E02000082,3356,529,1029,490,0.157628129,0.306615018,0.146007151
E02000083,3985,593,1222,423,0.14880803,0.306649937,0.106148055
E02000084,4209,703,1178,600,0.167023046,0.279876455,0.142551675
E02000085,3084,438,1000,422,0.142023346,0.324254215,0.136835279
E02000086,2789,427,906,459,0.15310147,0.324847616,0.164575117
E02000087,3142,501,808,382,0.159452578,0.257161044,0.121578612
E02000088,2984,469,891,432,0.157171582,0.298592493,0.144772118
E02000089,2899,479,906,406,0.165229389,0.312521559,0.140048293
E02000090,3962,635,852,358,0.16027259,0.215042908,0.090358405
E02000091,4279,593,978,451,0.138583781,0.228558074,0.105398458
E02000092,2722,339,806,293,0.124540779,0.296105805,0.10764144
E02006785,2567,367,686,351,0.142968446,0.267238021,0.136735489
E02000093,3408,278,937,616,0.08157277,0.274941315,0.180751174
E02000094,2738,217,839,425,0.079254931,0.30642805,0.15522279
E02000095,3117,250,789,522,0.080205326,0.253128008,0.16746872
E02000096,2518,273,603,446,0.10841938,0.239475774,0.177124702
E02000097,2926,271,838,448,0.092617908,0.286397813,0.153110048
E02000098,2652,246,695,364,0.092760181,0.262066365,0.137254902
E02000099,2782,288,858,338,0.103522646,0.308411215,0.121495327
E02000100,2696,265,592,462,0.098293769,0.21958457,0.171364985
E02000101,3312,293,996,376,0.088466184,0.300724638,0.11352657
E02000102,2496,168,788,337,0.067307692,0.315705128,0.135016026
E02000103,2994,236,935,400,0.078824315,0.312291249,0.133600534
E02000104,2213,199,511,323,0.089923181,0.230908269,0.145955716
E02000105,2997,261,858,369,0.087087087,0.286286286,0.123123123
E02000106,3449,245,1009,401,0.071035083,0.292548565,0.116265584
E02000107,4107,520,913,300,0.1266131,0.222303384,0.073046019
E02000108,2147,170,584,279,0.079180252,0.272007452,0.129948766
E02000109,3264,347,852,425,0.106311275,0.261029412,0.130208333
E02000110,2969,387,661,308,0.130346918,0.222633883,0.103738633
E02000111,2914,220,752,397,0.075497598,0.258064516,0.136238847
E02000112,2892,212,687,431,0.073305671,0.237551867,0.149031812
E02000113,3306,154,1227,464,0.046581972,0.371143376,0.140350877
E02000114,3528,485,765,270,0.137471655,0.216836735,0.076530612
E02000115,3911,591,649,206,0.151112248,0.165942214,0.052671951
E02000116,3072,255,877,234,0.083007813,0.285481771,0.076171875
E02000117,4557,268,1490,491,0.058810621,0.326969497,0.107746324
E02000118,2849,208,792,434,0.073008073,0.277992278,0.152334152
E02000119,2597,141,881,312,0.054293415,0.339237582,0.120138621
E02000120,4277,773,738,254,0.180734159,0.172550853,0.059387421
E02000121,2623,207,629,407,0.07891727,0.239801754,0.155165841
E02000122,3047,317,769,336,0.104036757,0.25237939,0.110272399
E02000123,5884,483,1700,482,0.082087016,0.288919103,0.081917063
E02000124,4334,639,975,310,0.147438856,0.22496539,0.071527457
E02000125,4329,496,1027,437,0.114576115,0.237237237,0.100947101
E02000126,3381,269,890,293,0.07956226,0.263235729,0.086660751
E02000127,3675,454,1121,394,0.123537415,0.305034014,0.107210884
E02000128,3006,505,897,338,0.167997339,0.298403194,0.112441783
E02000130,3464,563,914,307,0.162528868,0.263856813,0.088625866
E02000131,4589,755,1020,212,0.164523861,0.222270647,0.046197429
E02000132,4668,910,760,229,0.194944302,0.162810626,0.049057412
E02000133,3961,724,1059,378,0.182782126,0.267356728,0.095430447
E02000134,5106,906,1238,325,0.177438308,0.242459851,0.063650607
E02000135,4402,458,1307,347,0.104043617,0.296910495,0.078827806
E02000136,2207,304,612,272,0.137743543,0.277299502,0.123244223
E02000137,3637,626,811,298,0.172119879,0.222985977,0.081935661
E02000138,4057,750,696,269,0.184865664,0.171555336,0.066305152
E02000139,3202,597,884,279,0.186445971,0.276077452,0.087133042
E02000140,3301,334,1112,338,0.10118146,0.336867616,0.102393214
E02000141,3055,459,858,268,0.150245499,0.280851064,0.087725041
E02000142,3283,575,1026,344,0.175144685,0.312519037,0.104782211
E02000144,3831,645,1036,356,0.168363352,0.270425476,0.092926129
E02000145,3376,421,1157,320,0.124703791,0.34271327,0.09478673
E02000146,3508,523,1053,329,0.149087799,0.300171038,0.093785633
E02000147,3183,499,935,360,0.156770342,0.293748036,0.113100848
E02000148,2633,444,788,289,0.16862894,0.29927839,0.109760729
E02000149,3249,509,983,365,0.156663589,0.302554632,0.112342259
E02000150,3109,399,1089,445,0.128337086,0.3502734,0.14313284
E02000151,2994,572,884,335,0.191048764,0.295257181,0.111890448
E02000152,2623,316,874,340,0.120472741,0.333206252,0.12962257
E02000153,2860,423,1005,423,0.147902098,0.351398601,0.147902098
E02000154,3293,540,898,385,0.163984209,0.272699666,0.116914667
E02000155,3057,489,676,383,0.159960746,0.221131829,0.125286228
E02000156,4756,654,1446,636,0.137510513,0.304037006,0.13372582
E02000157,3300,523,934,354,0.158484848,0.283030303,0.107272727
E02000158,2952,433,878,365,0.146680217,0.297425474,0.123644986
E02000159,2749,490,748,311,0.178246635,0.272098945,0.113132048
E02000160,2968,502,955,386,0.169137466,0.321765499,0.130053908
E02000161,3369,541,1049,407,0.160581775,0.311368359,0.120807361
E02000162,2889,415,785,281,0.143648321,0.271720318,0.09726549
E02000163,3072,563,835,372,0.183268229,0.271809896,0.12109375
E02000165,2691,535,856,392,0.198810851,0.318097362,0.145670754
E02006782,3091,448,909,395,0.144936914,0.294079586,0.127790359
E02006787,3034,480,1017,358,0.158206987,0.335201055,0.117996045
E02006789,2662,538,656,314,0.202103681,0.246431255,0.117956424
E02000194,4099,625,1063,282,0.152476214,0.259331544,0.068797268
E02000195,3446,426,976,453,0.12362159,0.28322693,0.131456761
E02000196,2553,204,729,414,0.079905993,0.285546416,0.162162162
E02000197,3403,310,1054,417,0.091096092,0.309726712,0.122538936
E02000198,3338,246,1113,310,0.073696824,0.333433194,0.092869982
E02000199,3172,289,1122,375,0.09110971,0.35372005,0.118221942
E02000200,3811,457,1012,286,0.119916033,0.2655471,0.07504592
E02000201,3814,346,1150,256,0.090718406,0.301520713,0.067121133
E02000202,2981,231,880,423,0.077490775,0.295202952,0.141898692
E02000203,3062,265,887,303,0.086544742,0.289679948,0.098954931
E02000204,3146,233,982,472,0.074062301,0.312142403,0.150031786
E02000206,4009,366,1342,344,0.091294587,0.33474682,0.085806934
E02000207,3592,299,1308,361,0.083240535,0.364142539,0.100501114
E02000208,3821,332,1365,276,0.086888249,0.357236326,0.0722324
E02000209,2919,224,1159,342,0.076738609,0.397053786,0.117163412
E02000210,3371,507,1075,345,0.150400475,0.31889647,0.102343518
E02000211,3279,499,872,429,0.152180543,0.265934736,0.130832571
E02000212,2977,215,1100,306,0.072220356,0.369499496,0.102788042
E02000213,4160,431,1261,275,0.103605769,0.303125,0.066105769
E02000214,2321,349,676,343,0.150366221,0.29125377,0.147781129
E02000215,4991,779,1109,259,0.156080946,0.22219996,0.051893408
E02000216,3028,471,710,228,0.155548217,0.234478203,0.075297226
E02000217,4273,642,1281,322,0.150245729,0.299789375,0.075356892
E02000218,2369,277,940,336,0.116926973,0.396791895,0.141831997
E02000219,2999,475,737,437,0.158386129,0.245748583,0.145715238
E02000220,4847,764,1029,217,0.157623272,0.212296266,0.044769961
E02000221,3866,441,1324,384,0.114071392,0.34247284,0.09932747
E02000222,3539,702,861,242,0.198361119,0.243289065,0.068380899
E02000223,2875,176,1414,372,0.061217391,0.491826087,0.129391304
E02000224,3309,559,929,273,0.168933212,0.280749471,0.082502267
E02000225,2708,309,943,479,0.114106352,0.348227474,0.176883309
E02000226,2796,473,753,416,0.169170243,0.269313305,0.148783977
E02000227,4851,737,1347,538,0.151927438,0.277674706,0.110904968
E02000228,2924,537,794,349,0.183652531,0.271545828,0.119357045
E02000229,2413,233,909,318,0.096560298,0.37670949,0.131786158
E02000230,4004,721,1085,392,0.18006993,0.270979021,0.097902098
E02000231,2543,390,808,386,0.153362171,0.317734959,0.151789225
E02000232,2324,350,688,328,0.15060241,0.296041308,0.141135972
E02000233,2391,406,781,234,0.16980343,0.326641573,0.097867001
E02000234,3161,516,943,364,0.163239481,0.298323315,0.115153432
E02000235,2694,505,900,319,0.187453601,0.334075724,0.118411284
E02000236,2838,485,945,392,0.170894996,0.332980973,0.13812544
E02000237,3090,494,867,378,0.15987055,0.280582524,0.122330097
E02006788,2903,293,1101,380,0.100930072,0.379262832,0.13089907
E02000238,3179,297,1010,426,0.093425606,0.317709972,0.134004404
E02000239,2924,294,740,464,0.100547196,0.253077975,0.158686731
E02000240,3770,365,1291,461,0.096816976,0.342440318,0.122281167
E02000241,2366,265,699,289,0.112003381,0.295435334,0.122147084
E02000242,2151,186,624,334,0.086471409,0.290097629,0.155276616
E02000243,3068,309,860,397,0.10071708,0.280312907,0.129400261
E02000244,2658,368,726,295,0.138449962,0.273137698,0.110985704
E02000245,3210,284,1101,313,0.08847352,0.342990654,0.097507788
E02000246,3071,219,1102,403,0.071312276,0.358840768,0.131227613
E02000247,3755,358,1287,382,0.095339547,0.342743009,0.101731025
E02000248,2902,417,713,259,0.143694004,0.245692626,0.089248794
E02000249,2739,245,756,325,0.089448704,0.276013143,0.118656444
E02000250,2541,395,786,224,0.15545061,0.309327037,0.08815427
E02000251,2442,196,720,436,0.08026208,0.294840295,0.178542179
E02000252,3717,377,948,344,0.101425881,0.255044391,0.092547754
E02000253,3744,289,1193,455,0.077190171,0.318643162,0.121527778
E02000254,2487,139,723,483,0.055890631,0.290711701,0.194209891
E02000255,3622,513,1111,356,0.141634456,0.30673661,0.098288239
E02000256,3782,663,831,256,0.175304072,0.219725013,0.067689053
E02000257,5873,1131,1130,327,0.192576196,0.192405925,0.055678529
E02000258,2544,302,707,228,0.118710692,0.277908805,0.089622642
E02000259,2283,278,748,284,0.121769601,0.327639071,0.124397722
E02000260,2468,133,648,425,0.053889789,0.262560778,0.172204214
E02000261,4110,462,995,404,0.112408759,0.242092457,0.098296837
E02000262,3771,505,849,239,0.133916733,0.22513922,0.063378414
E02000263,3155,142,806,464,0.045007924,0.255467512,0.147068146
E02000264,3205,521,679,228,0.162558502,0.211856474,0.071138846
E02000265,4747,719,1140,315,0.151464083,0.240151675,0.0663577
E02000266,3711,230,1266,530,0.061977904,0.341147939,0.142818647
E02000267,2847,412,803,212,0.144713734,0.282051282,0.074464348
E02000268,3824,698,894,340,0.182531381,0.233786611,0.088912134
E02000269,3245,624,869,236,0.19229584,0.26779661,0.072727273
E02000270,3331,346,903,283,0.103872711,0.271089763,0.084959472
E02000271,2871,533,767,189,0.185649599,0.267154302,0.065830721
E02000272,2579,408,737,290,0.158200853,0.285769678,0.112446685
E02000274,3557,200,1109,516,0.056227158,0.31177959,0.145066067
E02000275,2131,152,551,313,0.071328015,0.258564054,0.146879399
E02000276,2634,485,709,180,0.1841306,0.269172361,0.06833713
E02006791,3068,608,652,175,0.198174707,0.212516297,0.057040417
E02000277,2651,286,895,418,0.107883817,0.33760845,0.157676349
E02000278,3278,260,1249,412,0.079316656,0.381025015,0.125686394
E02000279,4356,519,1641,452,0.119146006,0.376721763,0.103764922
E02000280,3466,514,1073,401,0.14829775,0.309578765,0.115695326
E02000281,3531,401,1220,389,0.113565562,0.345511187,0.110167091
E02000282,3491,289,1386,328,0.082784302,0.397020911,0.093955887
E02000283,2843,273,1133,447,0.096025325,0.398522687,0.15722828
E02000284,3497,571,997,342,0.163282814,0.285101516,0.097798113
E02000285,2466,344,818,374,0.139497161,0.331711273,0.151662612
E02000286,3863,682,757,308,0.176546725,0.195961688,0.079730779
E02000287,2540,350,672,320,0.137795276,0.264566929,0.125984252
E02000288,3784,365,1337,441,0.096458774,0.35332981,0.11654334
E02000289,2421,293,755,372,0.12102437,0.311854606,0.153655514
E02000290,2853,186,1135,256,0.065194532,0.397826849,0.089730109
E02000291,3998,559,1078,324,0.13981991,0.269634817,0.08104052
E02000292,3578,394,1213,487,0.110117384,0.33901621,0.136109558
E02000293,2470,364,705,298,0.147368421,0.285425101,0.120647773
E02000294,3009,262,1058,441,0.087072117,0.351611831,0.146560319
E02000295,3347,454,1022,387,0.13564386,0.305348073,0.115625934
E02000296,3941,536,976,395,0.13600609,0.24765288,0.100228368
E02000297,3482,470,949,610,0.134979897,0.272544515,0.175186674
E02000298,3075,501,887,393,0.162926829,0.288455285,0.127804878
E02000299,3438,253,1211,447,0.073589296,0.352239674,0.130017452
E02000300,2998,238,1048,399,0.079386258,0.349566378,0.133088726
E02000301,3923,289,1462,437,0.073668111,0.372673974,0.111394341
E02000302,3123,378,906,430,0.121037464,0.290105668,0.13768812
E02000303,3120,216,1135,355,0.069230769,0.363782051,0.113782051
E02000304,2964,449,870,409,0.15148448,0.293522267,0.137989204
E02000305,3481,560,905,344,0.160873312,0.259982764,0.098822178
E02000306,3594,223,1324,369,0.062047858,0.368391764,0.102671119
E02000307,3368,290,1215,582,0.086104513,0.360748219,0.17280285
E02000308,2908,340,765,392,0.116918845,0.2630674,0.13480055
E02000309,3785,292,1438,442,0.077146631,0.37992074,0.11677675
E02000311,3656,413,1103,529,0.112964989,0.301695842,0.144693654
E02000312,4262,604,1005,445,0.141717504,0.235804786,0.104411075
E02006793,3356,242,1233,361,0.072109654,0.367401669,0.107568534
E02000313,2575,227,867,205,0.08815534,0.336699029,0.07961165
E02000314,4382,455,1867,234,0.103833866,0.426061159,0.053400274
E02000315,3440,271,1206,353,0.07877907,0.350581395,0.102616279
E02000316,4944,747,1152,214,0.151092233,0.233009709,0.04328479
E02000317,3200,271,1098,310,0.0846875,0.343125,0.096875
E02000318,3283,298,933,320,0.090770637,0.284191288,0.097471825
E02000319,3866,444,1127,314,0.114847387,0.291515779,0.0812209
E02000320,2524,278,853,275,0.110142631,0.337955626,0.108954041
E02000321,2877,264,862,257,0.091762252,0.299617657,0.089329162
E02000323,4001,318,1269,318,0.07948013,0.317170707,0.07948013
E02000324,2807,297,822,278,0.105806911,0.29283933,0.099038119
E02000326,2932,487,834,218,0.166098226,0.284447476,0.074351978
E02000327,2357,232,870,178,0.098430208,0.36911328,0.075519728
E02000328,3070,550,666,170,0.179153094,0.216938111,0.055374593
E02000329,2364,268,689,344,0.113367174,0.291455161,0.145516074
E02000331,3236,419,846,303,0.129480841,0.261433869,0.093634116
E02000332,2958,431,817,314,0.145706558,0.276200135,0.106152806
E02000333,3005,619,576,152,0.205990017,0.191680532,0.050582363
E02000334,2585,339,711,309,0.131141199,0.275048356,0.119535783
E02000335,2637,428,775,338,0.16230565,0.293894577,0.128175958
E02000337,2998,394,886,451,0.131420947,0.295530354,0.150433622
E02000339,2502,329,662,310,0.131494804,0.264588329,0.123900879
E02000340,2799,411,542,281,0.146838156,0.193640586,0.100392997
E02000341,3024,354,962,386,0.117063492,0.318121693,0.127645503
E02000342,2268,311,633,248,0.13712522,0.279100529,0.109347443
