MSOA11CD,qualification_all_2011,qualification_2011,qualification_2011_pct
E02004946,5065,1050,0.207305035
E02004947,5210,1406,0.269865643
E02004948,4767,1127,0.236417034
E02004949,6646,1348,0.202828769
E02004950,5285,1013,0.191674551
E02004951,5477,941,0.171809385
E02004952,5270,1045,0.19829222
E02004953,4778,760,0.159062369
E02004954,5110,1081,0.211545988
E02004955,4777,989,0.207033703
E02004956,7107,2303,0.324046715
E02004957,6846,1911,0.279141104
E02004958,5804,1903,0.327877326
E02004959,4754,2219,0.46676483
E02004960,4352,2216,0.509191176
E02004961,7335,2629,0.358418541
E02004962,6813,2812,0.412740349
E02004963,5453,1299,0.238217495
E02004964,4458,1110,0.248990579
E02004965,5445,1299,0.238567493
E02004966,5814,3101,0.533367733
E02004967,5638,873,0.154842143
E02004968,5655,1251,0.221220159
E02004969,5658,1425,0.251855779
E02004970,6144,1319,0.21468099
E02004971,5761,1366,0.237111613
E02004972,4958,1688,0.340459863
E02004973,5940,1927,0.324410774
E02004974,6278,2864,0.456196241
E02004975,6103,2889,0.473373751
E02004976,6869,2473,0.360023293
E02004977,6349,2078,0.327295637
E02004978,6585,1756,0.266666667
E02004979,5393,2046,0.379380679
E02004980,4900,2110,0.430612245
E02004981,5726,2075,0.362382117
E02004982,4704,1727,0.367134354
E02004983,4803,1231,0.256298147
E02004984,5226,1550,0.296593953
E02004985,5515,2356,0.427198549
E02004986,5553,1186,0.213578246
E02004987,5243,1417,0.270265115
E02004988,5775,1571,0.272034632
E02004989,10872,2799,0.257450331
E02004990,5365,1948,0.363094129
E02004991,6205,1532,0.246897663
E02004992,6996,1462,0.208976558
E02004993,4437,1035,0.23326572
E02004994,4764,1742,0.36565911
E02004995,4285,1382,0.32252042
E02005503,6000,1457,0.242833333
E02005504,7313,1731,0.236701764
E02005505,5863,1149,0.195974757
E02005506,5696,1094,0.192064607
E02005507,9320,1414,0.151716738
E02005508,5553,1411,0.254096885
E02005509,6191,978,0.157971249
E02005510,5629,1059,0.188132883
E02005511,6130,843,0.137520392
E02005512,7256,1492,0.205622933
E02005513,7424,1299,0.17497306
E02005514,5492,1058,0.192643846
E02005515,4994,1285,0.257308771
E02005516,5424,1345,0.247971976
E02005517,4422,430,0.097241067
E02005518,8716,1331,0.152707664
E02005519,6084,670,0.110124918
E02005520,6268,1594,0.254307594
E02005521,6943,1857,0.267463632
E02005522,4401,1096,0.24903431
E02005523,6222,1251,0.201060752
E02005524,4557,791,0.173579109
E02005525,8201,2072,0.252652116
E02005526,4467,1075,0.240653683
E02005527,6749,1879,0.278411617
E02005528,7027,1554,0.221147004
E02005529,5078,741,0.145923592
E02005530,4422,740,0.167345093
E02005531,4580,841,0.183624454
E02005532,6040,972,0.160927152
E02005533,6835,1807,0.264374543
E02005534,6151,1270,0.206470493
E02005535,5787,1888,0.326248488
E02005536,4920,1429,0.290447154
E02005537,5009,1169,0.233379916
E02005538,7826,1334,0.17045745
E02005539,6339,1230,0.194036914
E02005540,7814,1036,0.132582544
E02005541,4974,536,0.107760354
E02005542,5567,522,0.09376684
E02005543,6706,585,0.087235312
E02005544,5451,549,0.100715465
E02005545,5354,868,0.162121778
E02005546,6398,689,0.107689903
E02005547,7246,1545,0.213221087
E02005548,5842,741,0.126840123
E02005549,4647,766,0.16483753
E02005550,5584,935,0.167442693
E02005551,4837,968,0.200124044
E02005552,6144,1688,0.274739583
E02005553,7698,1520,0.197453884
E02005554,5954,1304,0.219012429
E02005555,5675,1709,0.301145374
E02005556,6334,990,0.156299337
E02005557,4686,375,0.080025608
E02005558,5737,902,0.157225031
E02005559,5741,913,0.159031528
E02005560,6604,1330,0.201393095
E02005561,8156,1240,0.152035311
E02005562,5937,1336,0.225029476
E02005563,6142,966,0.15727776
E02005564,8499,1893,0.222732086
E02005565,5770,1073,0.185961872
E02005566,7910,1319,0.166750948
E02005567,8380,1605,0.191527446
E02005568,6040,1247,0.206456954
E02005569,6395,1077,0.168412823
E02005570,6385,1674,0.262176977
E02005571,5206,1441,0.276796005
E02005572,6729,1347,0.200178333
E02005573,4907,1312,0.26737314
E02005574,5913,1472,0.248943007
E02005575,5901,1584,0.26842908
E02005576,5701,1175,0.206104192
E02005577,4977,1218,0.244725738
E02005578,4799,1008,0.210043759
E02005579,10506,1795,0.17085475
E02005580,6445,1082,0.167882079
E02005581,6585,1479,0.224601367
E02005582,5495,1015,0.184713376
E02005583,7281,1724,0.236780662
E02005584,8550,1501,0.175555556
E02005585,8303,1378,0.165964109
E02005586,8364,2413,0.288498326
E02005587,8004,1015,0.126811594
E02005588,9185,1925,0.209580838
E02005589,9064,1876,0.206972639
E02005590,8714,2595,0.297796649
E02005592,8015,4111,0.512913288
E02005593,9022,1753,0.194302815
E02005594,9187,3864,0.420594318
E02005595,7467,3292,0.440873175
E02005596,7522,1512,0.20101037
E02006907,4732,1943,0.410608622
E02006908,4676,1544,0.330196749
E02005597,10280,2316,0.225291829
E02005598,6365,2535,0.398271799
E02005599,4697,1431,0.304662551
E02005600,4772,1416,0.29673093
E02005601,4838,1179,0.243695742
E02005602,8585,2765,0.322073384
E02005603,6784,1957,0.288472877
E02005604,6753,1971,0.29187028
E02005605,8295,2602,0.313682942
E02005606,4608,1235,0.268012153
E02005607,8865,2223,0.250761421
E02005608,6137,1502,0.244744989
E02005609,5736,1233,0.214958159
E02005610,6644,1565,0.235550873
E02005611,8358,1571,0.187963628
E02006227,5071,1513,0.298363242
E02006228,4700,1121,0.238510638
E02006229,4769,1122,0.235269449
E02006230,8380,2157,0.257398568
E02006231,6845,1822,0.266179693
E02006232,4741,1192,0.25142375
E02006233,9208,1781,0.193418766
E02006234,7088,1132,0.159706546
E02006235,6571,2234,0.339978694
E02006236,8242,2508,0.304295074
E02006237,6206,1957,0.315339994
E02006238,7974,1017,0.127539503
E02006239,5372,756,0.14072971
E02006240,6741,1368,0.20293725
E02006241,7037,1121,0.159300838
E02006242,6006,1618,0.269397269
E02006243,7394,1617,0.21869083
E02006826,8160,1828,0.224019608
E02006245,6424,772,0.120174346
E02006246,6142,1281,0.208563986
E02006247,7013,988,0.140881221
E02006248,6429,1509,0.234717685
E02006249,6420,2684,0.418068536
E02006250,8043,1686,0.209623275
E02006251,8081,2214,0.273975993
E02006252,7180,1879,0.261699164
E02006253,5881,1635,0.278013943
E02006254,7044,1198,0.170073822
E02006255,6443,1662,0.257954369
E02006256,7019,1318,0.187776036
E02006257,5630,563,0.1
E02006258,6951,1238,0.17810387
E02006259,5897,772,0.130914024
E02006260,6799,753,0.110751581
E02006261,6359,1814,0.285264979
E02006262,7107,2064,0.290417898
E02006263,5986,1602,0.267624457
E02006264,6605,2002,0.303103709
E02006265,5782,1381,0.23884469
E02006266,7501,2217,0.295560592
E02006267,6692,2255,0.336969516
E02006268,5028,759,0.150954654
E02006269,5623,1480,0.263204695
E02006270,8917,2223,0.249299092
E02006271,7159,1660,0.23187596
E02006272,6148,1407,0.228854912
E02006273,5258,1269,0.24134652
E02006274,5828,1513,0.259608785
E02006275,5651,656,0.116085649
E02006276,5526,1615,0.292254796
E02006277,6151,2095,0.340595025
E02006278,7291,2452,0.336305034
E02006279,7522,1775,0.235974475
E02006280,7615,2352,0.308864084
E02006281,7248,2185,0.301462472
E02006282,5224,1544,0.295558959
E02006283,6181,1465,0.237016664
E02006284,6166,991,0.160720078
E02006285,6045,1059,0.175186104
E02006286,8977,1307,0.145594297
E02006287,5132,1719,0.334957132
E02006288,7229,2556,0.353575875
E02006289,6888,1772,0.257259001
E02006290,6860,1558,0.227113703
E02006291,5855,1960,0.334756618
E02006292,5408,2050,0.379068047
E02006293,8785,2486,0.282982356
E02006294,6727,2466,0.366582429
E02006295,7534,1997,0.265065038
E02006296,9988,3565,0.356928314
E02006297,6486,2106,0.324699352
E02006298,7328,1459,0.199099345
E02006299,7237,2020,0.279121183
E02006300,6010,769,0.127953411
E02006301,4934,1195,0.242197
E02006302,6103,1394,0.228412256
E02006303,6003,673,0.112110611
E02006304,6303,853,0.135332381
E02006305,7146,850,0.118947663
E02006306,5951,853,0.143337254
E02006307,6291,1265,0.201080909
E02006308,5963,915,0.153446252
E02006309,5620,668,0.11886121
E02006310,6355,1101,0.17324941
E02006311,6886,1392,0.202149288
E02006312,7176,1579,0.220039019
E02006313,8484,1411,0.16631306
E02006314,6059,1443,0.238158112
E02006315,5109,1407,0.275396359
E02006316,5920,1248,0.210810811
E02000166,6541,3552,0.543036233
E02000167,6541,4470,0.683381746
E02000168,6795,3932,0.57866078
E02000169,6193,3627,0.58566123
E02000170,7094,4320,0.608965323
E02000171,6444,3800,0.589695841
E02000172,8151,3013,0.369647896
E02000173,6403,4297,0.671091676
E02000174,7287,3807,0.522437217
E02000175,7720,4809,0.622927461
E02000176,5476,3792,0.69247626
E02000177,7233,3074,0.424996544
E02000178,7630,3744,0.490694626
E02000179,5010,2726,0.544111776
E02000180,6854,3247,0.473737963
E02000181,6632,4494,0.677623643
E02000182,5477,2917,0.532590834
E02000183,6660,3848,0.577777778
E02000184,7352,2828,0.384657236
E02000185,6695,2745,0.410007468
E02000186,5891,3026,0.513664913
E02000187,6386,1604,0.251174444
E02000188,6820,1815,0.266129032
E02000189,4801,1846,0.384503228
E02000190,6707,2690,0.401073505
E02000191,7019,3077,0.438381536
E02000192,5986,2686,0.448713665
E02000193,7075,3667,0.518303887
E02000001,6755,4618,0.683641747
E02000345,5665,1321,0.233186231
E02000346,4869,1260,0.258780037
E02000347,5493,1791,0.326051338
E02000348,5399,1295,0.239859233
E02000350,7532,3544,0.470525757
E02000351,7417,4275,0.57637859
E02000352,5303,2517,0.474636998
E02000353,6480,3653,0.563734568
E02000354,7609,2994,0.393481404
E02000355,7006,3175,0.453182986
E02000356,6063,3473,0.572818737
E02000357,4545,1072,0.235863586
E02000358,9260,4436,0.479049676
E02000359,5182,2140,0.412967966
E02000360,8857,3284,0.370780174
E02000361,6405,2938,0.458704137
E02000362,5008,1785,0.356429712
E02000363,7995,2249,0.281300813
E02000364,7465,3915,0.524447421
E02000365,11118,5834,0.524734665
E02000366,6770,2593,0.383013294
E02000367,8002,4175,0.521744564
E02000368,7676,2743,0.357347577
E02000369,9471,3905,0.412311266
E02000370,6822,2754,0.403693931
E02000371,10822,5363,0.495564591
E02006918,5560,1866,0.335611511
E02006921,5351,1241,0.231919267
E02000372,7307,2329,0.318735459
E02000373,4902,1079,0.220114239
E02000374,5453,2234,0.409682743
E02000375,5886,2596,0.441046551
E02000376,5966,2844,0.476701307
E02000377,6835,2981,0.436137527
E02000378,5698,3225,0.565988066
E02000379,6181,3171,0.513023783
E02000380,4838,2612,0.539892518
E02000381,6429,3710,0.57707264
E02000382,5083,2760,0.542986425
E02000383,8421,4545,0.539722123
E02000384,6211,2582,0.415714056
E02000385,5648,3551,0.62871813
E02000386,6726,2732,0.406184954
E02000387,5390,2507,0.465120594
E02000388,7220,3746,0.518836565
E02000389,7005,3846,0.549036403
E02000390,5498,2733,0.497089851
E02000391,6426,3519,0.547619048
E02000392,7861,4458,0.567103422
E02000393,5129,3150,0.614154806
E02000394,6440,3097,0.480900621
E02000395,5039,3151,0.625322485
E02000396,5271,2607,0.494593056
E02000397,6447,2380,0.369163952
E02000398,5214,987,0.189298044
E02000400,6016,2458,0.408577128
E02000401,4878,977,0.200287003
E02000402,4872,1041,0.213669951
E02000403,6011,2232,0.371319248
E02000404,5718,1630,0.285064708
E02000405,5128,3053,0.595358814
E02000406,5603,1799,0.321077994
E02000407,5577,1350,0.242065627
E02000408,5709,1166,0.204238921
E02000409,5040,1259,0.249801587
E02000410,5448,3255,0.59746696
E02000411,5793,1495,0.258070085
E02000412,5674,2009,0.354071202
E02000413,5699,3287,0.576767854
E02000414,5653,1747,0.309039448
E02000415,5692,2020,0.354884048
E02000416,6119,2934,0.479490113
E02000417,5512,3507,0.636248186
E02000418,4468,2749,0.6152641
E02000419,6871,3045,0.443166933
E02000420,5947,1750,0.294266016
E02000421,5656,1639,0.289780764
E02000422,6137,1860,0.303079681
E02000423,5830,2356,0.404116638
E02000424,5894,3300,0.559891415
E02000425,4679,1024,0.218850182
E02000426,5573,3326,0.596806029
E02000427,5884,2882,0.489802855
E02000428,5528,1693,0.306259045
E02000429,5710,3889,0.681085814
E02000430,6308,4133,0.655199746
E02000431,5773,4029,0.697904036
E02000432,5482,3327,0.606895294
E02006794,5313,1139,0.214379823
E02000554,7366,2957,0.401439044
E02000555,7673,3532,0.460315392
E02000556,8392,4064,0.484270734
E02000557,6846,3086,0.450774175
E02000558,6804,2049,0.301146384
E02000559,7434,4533,0.60976594
E02000560,6240,3138,0.502884615
E02000561,6550,3834,0.585343511
E02000562,6496,3350,0.51570197
E02000563,7062,2712,0.384027188
E02000564,9119,4937,0.541397083
E02000565,6586,2991,0.454145156
E02000566,6936,4200,0.605536332
E02000567,8734,4531,0.518777193
E02000568,8108,2579,0.318080908
E02000569,8313,3971,0.477685553
E02000570,7438,4679,0.629066953
E02000571,6705,2939,0.438329605
E02000572,6930,2184,0.315151515
E02000573,7615,4773,0.626789232
E02000574,7504,3793,0.505463753
E02000575,10609,5330,0.50240362
E02000576,7840,3114,0.397193878
E02000577,5737,1583,0.275928185
E02000578,4553,1223,0.268614101
E02000579,7108,3258,0.458356781
E02000580,7473,3431,0.459119497
E02000581,5858,1788,0.305223626
E02000582,6639,4037,0.608073505
E02000583,6071,3730,0.61439631
E02000584,6903,4309,0.624221353
E02000585,6911,4076,0.589784402
E02000586,6543,3990,0.609812013
E02000587,6290,3919,0.623052464
E02000588,7126,4240,0.59500421
E02000589,7394,4311,0.583040303
E02000590,6091,3011,0.494335905
E02000591,5918,3046,0.514700912
E02000592,5788,3775,0.652211472
E02000593,6596,3824,0.5797453
E02000594,6320,3545,0.560917722
E02000595,6303,3524,0.559098842
E02000596,6717,3804,0.566324252
E02000597,5928,2307,0.38917004
E02000619,6645,2688,0.404514673
E02000620,7783,3926,0.504432738
E02000621,9079,4681,0.515585417
E02000622,6887,3604,0.523304777
E02000623,6426,2289,0.35620915
E02000624,6552,2799,0.427197802
E02000625,6615,2327,0.351776266
E02000626,6298,1885,0.299301366
E02000627,8038,3984,0.495645683
E02000628,7669,2354,0.306950059
E02000629,7824,4671,0.597009202
E02000630,6238,3904,0.625841616
E02000631,7221,3729,0.516410469
E02000632,8641,5659,0.654901053
E02000633,7096,3295,0.46434611
E02000634,5828,2993,0.513555251
E02000635,7587,4024,0.530380915
E02000636,6334,4386,0.692453426
E02000637,7469,4288,0.574106306
E02000638,8164,3467,0.42466928
E02000639,6282,2128,0.338745622
E02000640,7538,4426,0.587158397
E02000641,6623,2061,0.311188283
E02000642,7610,3700,0.486202365
E02000643,6766,3240,0.478864913
E02000644,6899,3164,0.458617191
E02000645,7115,3464,0.486858749
E02000646,7763,3700,0.476619863
E02000647,6749,2792,0.413690917
E02000648,5689,1639,0.288099842
E02000649,9128,4074,0.446319018
E02000650,5812,2322,0.399518238
E02000651,6937,2862,0.412570275
E02000652,5729,1673,0.292023041
E02006801,7266,3560,0.489953207
E02000653,6690,2570,0.384155456
E02000654,6061,1707,0.281636694
E02000655,6531,2348,0.359516154
E02000657,7686,3280,0.426749935
E02000658,6839,3075,0.449627138
E02000659,6103,3002,0.491889235
E02000660,6854,3602,0.525532536
E02000661,5355,3090,0.577030812
E02000662,6369,2695,0.423143351
E02000663,6048,2844,0.470238095
E02000664,8098,3255,0.401951099
E02000665,6424,3044,0.47384807
E02000666,5807,2431,0.418632685
E02000667,5219,2384,0.456792489
E02000668,5335,2380,0.44611059
E02000669,6150,2724,0.442926829
E02000670,5027,1586,0.31549632
E02000671,6800,3034,0.446176471
E02000672,6602,2236,0.338685247
E02000673,6330,3215,0.507898894
E02000674,6249,2139,0.342294767
E02000675,6606,2206,0.333938843
E02000676,6154,2716,0.441338967
E02000677,5699,1951,0.342340762
E02000678,4495,1058,0.235372636
E02000679,6233,2429,0.389699984
E02000680,5387,2223,0.412660108
E02000681,6190,1556,0.251373183
E02000682,6079,1341,0.220595493
E02000683,4991,1181,0.236625927
E02000685,6054,2193,0.362239841
E02000686,4868,1041,0.213845522
E02000687,6404,2363,0.368988132
E02006783,5246,997,0.190049562
E02006784,5722,1215,0.212338343
E02006798,6044,2016,0.333553938
E02000714,6261,1989,0.317680882
E02000715,5418,1304,0.240679217
E02000716,5645,1697,0.300620018
E02000717,6113,1788,0.292491412
E02000718,4790,1157,0.241544885
E02000719,6608,2127,0.321882567
E02000720,5919,1944,0.328433857
E02000721,7571,2070,0.273411703
E02000722,6748,2469,0.365886189
E02000723,8376,2662,0.317812798
E02000724,7163,2040,0.284796873
E02000725,7579,3048,0.402163874
E02000726,7443,3048,0.409512293
E02000727,6513,2065,0.317058191
E02000728,6314,2024,0.320557491
E02000729,5592,1662,0.2972103
E02000730,7191,2224,0.309275483
E02000731,7889,2728,0.345797947
E02000732,5643,1490,0.264043948
E02000733,7535,2126,0.282149967
E02000734,5810,1682,0.289500861
E02000735,5927,1683,0.283954783
E02000736,6215,1548,0.249074819
E02000737,6931,1838,0.265185399
E02000738,6302,1880,0.298317994
E02000739,5359,1473,0.274864714
E02000740,5244,1424,0.271548436
E02000741,6147,1613,0.262404425
E02000742,5743,1414,0.246212781
E02000743,6008,1316,0.219041278
E02000744,6023,1404,0.233106425
E02000745,6224,1610,0.258676093
E02000746,5827,1645,0.282306504
E02000747,8713,3293,0.377941008
E02000748,4798,1361,0.283659858
E02000749,6079,1329,0.218621484
E02000750,8429,3596,0.426622375
E02000807,7296,4158,0.569901316
E02000808,8202,4369,0.532674957
E02000809,10625,7243,0.681694118
E02000810,7513,3070,0.40862505
E02000812,8723,4013,0.460048149
E02000813,6963,2622,0.376561827
E02000814,7635,4369,0.572233137
E02000815,5628,2719,0.483120114
E02000816,7362,2269,0.308204292
E02000817,5179,1341,0.258930295
E02000818,6298,2195,0.348523341
E02000819,6676,2017,0.302127022
E02000820,7125,2940,0.412631579
E02000821,6411,1710,0.266729059
E02000822,6282,1782,0.283667622
E02000823,6287,2293,0.364720853
E02000824,7096,1927,0.271561443
E02000825,7142,2188,0.306356763
E02000826,7044,2526,0.358603066
E02000827,8147,2784,0.341720879
E02000828,6495,1968,0.303002309
E02000829,8450,2930,0.346745562
E02000830,7424,3860,0.519935345
E02000831,7643,3720,0.486719874
E02000832,7792,2640,0.338809035
E02000833,6055,2495,0.412056152
E02000834,7771,4557,0.586411015
E02000835,5662,2478,0.437654539
E02000836,6623,3863,0.583270421
E02000837,6855,4519,0.659226842
E02000838,7371,3706,0.502781169
E02000839,6357,3196,0.502752871
E02006802,6769,2705,0.399615896
E02000864,6560,2014,0.307012195
E02000865,5565,2016,0.362264151
E02000866,7942,3668,0.461848401
E02000867,8145,3997,0.49073051
E02000868,5579,2459,0.440759993
E02000869,4732,2043,0.431741336
E02000870,5188,1967,0.379144179
E02000871,6357,1830,0.287871638
E02000872,6184,2746,0.444049159
E02000873,7132,2248,0.315199103
E02000874,5523,1692,0.306355242
E02000875,7051,2152,0.305204935
E02000876,5851,2344,0.400615279
E02000877,7364,2222,0.301738186
E02000878,8876,3937,0.443555656
E02000879,6112,1894,0.309882199
E02000880,4607,1571,0.341002822
E02000881,4924,1221,0.247969131
E02000882,6275,1808,0.28812749
E02000883,5809,1291,0.22224135
E02000884,7822,4021,0.5140629
E02000885,5266,1459,0.277060387
E02000886,6008,2868,0.477363515
E02000887,6417,1775,0.276609007
E02000888,6461,2959,0.457978641
E02000889,5496,2758,0.501819505
E02000890,5219,3438,0.658746886
E02000891,10535,5885,0.558614143
E02000893,5461,2246,0.411279985
E02000894,8643,4883,0.564965868
E02006853,5790,3011,0.520034542
E02006854,5059,3252,0.642814786
E02000923,6531,3757,0.575256469
E02000924,9438,4181,0.442996398
E02000925,6233,2455,0.39387133
E02000926,7853,4340,0.552655036
E02000927,5904,2951,0.499830623
E02000928,6998,4653,0.664904258
E02000929,5786,1940,0.335292084
E02000930,8577,5608,0.65384167
E02000931,7039,5024,0.713737747
E02000932,9102,6367,0.69951659
E02000933,7428,4463,0.60083468
E02000934,8092,5132,0.634206624
E02000935,5483,1310,0.238920299
E02000936,7418,4587,0.618360744
E02000937,6042,4070,0.673618007
E02000938,7753,3156,0.407068232
E02000939,6073,3997,0.658159065
E02000940,6464,3095,0.478805693
E02000941,8047,4626,0.574872623
E02000942,7756,4686,0.604177411
E02000943,7153,4755,0.664756046
E02000944,5778,2232,0.386292835
E02000945,6320,1709,0.270411392
E02000946,7585,3474,0.458009229
E02000947,7204,4478,0.621599112
E02000948,8657,5743,0.663393785
E02000949,8124,5286,0.650664697
E02000950,6237,3095,0.496232163
E02000951,5763,3380,0.586500087
E02000952,5216,3016,0.578220859
E02000953,6036,3345,0.55417495
E02000954,5227,2614,0.500095657
E02000955,5399,2066,0.382663456
E02000956,6386,2625,0.411055434
E02000957,8801,3965,0.450516987
E02000958,6428,2735,0.425482265
E02000959,5658,2226,0.393425239
E02000960,5542,2855,0.515156983
E02000961,7483,3706,0.495255913
E02000962,7289,3788,0.5196872
E02000963,8013,2291,0.285910396
E02000964,10197,3891,0.381582818
E02000965,7268,4223,0.581040176
E02000966,8207,5064,0.617034239
E02000967,6560,4023,0.613262195
E02000968,11023,2983,0.270615985
E02000969,7124,2184,0.306569343
E02000970,8138,5027,0.617719341
E02000971,7507,4241,0.56493939
E02000972,7749,4178,0.539166344
E02000973,8781,5162,0.587860153
E02000974,7519,3731,0.496209602
E02000975,7871,5119,0.650362089
E02000976,8802,5206,0.591456487
E02000977,7037,3579,0.508597414
E02000978,8207,3924,0.478128427
E02000979,7053,3726,0.528285836
E02000980,7407,3716,0.501687593
E02000981,8078,5028,0.622431295
E02000982,6780,2960,0.436578171
E02000983,7177,3341,0.465514839
E02000002,5024,914,0.181926752
E02000003,7798,1829,0.23454732
E02000004,4986,891,0.178700361
E02000005,6362,1119,0.175888086
E02000007,6403,1129,0.176323598
E02000008,8627,1401,0.162397125
E02000009,6333,1240,0.195799779
E02000010,6280,1091,0.173726115
E02000011,4800,938,0.195416667
E02000012,7584,1881,0.248022152
E02000013,6053,1037,0.171320007
E02000014,6950,1151,0.165611511
E02000015,5585,1007,0.180304387
E02000016,5621,2017,0.358832948
E02000017,6636,1971,0.297016275
E02000018,6399,1174,0.183466167
E02000019,6034,1201,0.19903878
E02000020,6825,1643,0.240732601
E02000021,5829,1221,0.209469892
E02000022,5829,1461,0.250643335
E02000023,4445,1009,0.226996625
E02006799,7210,1390,0.192787795
E02000024,8232,3800,0.461613217
E02000025,6550,2601,0.397099237
E02000026,5056,2003,0.396162975
E02000027,7457,2118,0.28402843
E02000028,5004,2063,0.412270184
E02000029,6685,2399,0.358863126
E02000030,7337,2880,0.392531007
E02000031,5932,2566,0.432569117
E02000032,6255,2353,0.376179057
E02000033,6758,2121,0.313850252
E02000034,6827,2716,0.397832137
E02000035,6585,3073,0.466666667
E02000036,8292,2888,0.348287506
E02000037,7337,2745,0.374131116
E02000038,8495,3407,0.401059447
E02000039,5206,2418,0.46446408
E02000040,5494,2062,0.375318529
E02000041,6903,2377,0.344343039
E02000042,8821,3898,0.441900011
E02000043,5988,3154,0.526720107
E02000044,6117,1837,0.30031061
E02000045,8069,3051,0.378113769
E02000046,5909,2969,0.502453884
E02000047,8692,2171,0.249769903
E02000048,7697,3554,0.46173834
E02000049,6025,1521,0.252448133
E02000050,7983,3286,0.411624702
E02000051,7114,3377,0.474697779
E02000052,8015,4320,0.538989395
E02000053,7153,2473,0.345729065
E02000054,5907,2543,0.430506179
E02000055,9137,3751,0.41052862
E02000056,7192,4086,0.568131257
E02000057,5594,2258,0.403646764
E02000058,7975,4143,0.519498433
E02000059,8419,2557,0.303717781
E02000060,7769,3104,0.39953662
E02000061,6667,3735,0.560221989
E02000062,4980,1484,0.297991968
E02000063,5487,1958,0.356843448
E02000064,5037,1995,0.396069089
E02000065,5460,1729,0.316666667
E02000066,7234,1749,0.241774952
E02000067,6677,1483,0.222105736
E02000068,5507,1276,0.231705103
E02000069,4954,1103,0.222648365
E02000070,6443,1240,0.19245693
E02000071,5753,1016,0.176603511
E02000072,8443,1663,0.196967902
E02000073,8505,1715,0.201646091
E02000074,5998,943,0.157219073
E02000075,6617,1330,0.200997431
E02000077,6189,1140,0.18419777
E02000078,6200,1284,0.207096774
E02000079,6421,1637,0.254944713
E02000080,7642,1484,0.194190003
E02000081,6127,1209,0.197323323
E02000082,7179,1458,0.203092353
E02000083,7590,1448,0.190777339
E02000084,8728,2102,0.240834097
E02000085,6312,1079,0.170944233
E02000086,5918,1235,0.208685367
E02000087,6239,1857,0.297643853
E02000088,6329,1372,0.216779902
E02000089,6277,1464,0.233232436
E02000090,7422,2015,0.271490164
E02000091,8107,2217,0.273467374
E02000092,4986,965,0.193541917
E02006785,5174,933,0.1803247
E02000093,8759,2721,0.310651901
E02000094,6845,1912,0.279327977
E02000095,8148,2650,0.325233186
E02000096,6317,2754,0.43596644
E02000097,7114,1929,0.271155468
E02000098,6411,2320,0.361878022
E02000099,6762,2418,0.357586513
E02000100,7141,3046,0.426550903
E02000101,7288,2354,0.322996707
E02000102,5760,1225,0.212673611
E02000103,6672,1805,0.270533573
E02000104,5551,1937,0.348946136
E02000105,7286,2527,0.346829536
E02000106,7885,2018,0.255928979
E02000107,8861,3565,0.402324794
E02000108,5226,1669,0.319364715
E02000109,7980,2688,0.336842105
E02000110,6789,2795,0.41169539
E02000111,7921,2403,0.303370787
E02000112,7808,2229,0.285476434
E02000113,6910,1307,0.189146165
E02000114,7476,2936,0.392723381
E02000115,7192,3682,0.511957731
E02000116,6349,1726,0.271853835
E02000117,8899,1805,0.202831779
E02000118,7527,1832,0.243390461
E02000119,5228,1180,0.225707728
E02000120,7904,3870,0.489625506
E02000121,7366,2123,0.288216128
E02000122,6551,2858,0.436269272
E02000123,11274,2823,0.250399148
E02000124,8463,4221,0.498759305
E02000125,8870,3639,0.410259301
E02000126,5925,1652,0.278818565
E02000127,6587,1356,0.205860027
E02000128,5837,1842,0.315573068
E02000130,6385,2670,0.41816758
E02000131,7306,3137,0.429373118
E02000132,7414,3221,0.434448341
E02000133,7917,3638,0.459517494
E02000134,8855,3554,0.401355167
E02000135,7515,2015,0.268130406
E02000136,4599,1227,0.26679713
E02000137,6567,2755,0.419521852
E02000138,6883,3207,0.465930554
E02000139,5895,2436,0.413231552
E02000140,5990,921,0.15375626
E02000141,5533,1850,0.334357491
E02000142,6593,2578,0.39102078
E02000144,7032,3117,0.443259386
E02000145,6015,1089,0.181047382
E02000146,6628,2308,0.348219674
E02000147,6405,2743,0.428259173
E02000148,5298,1958,0.369573424
E02000149,6054,1261,0.208292038
E02000150,6527,2001,0.306572698
E02000151,6133,2179,0.355291048
E02000152,5095,1146,0.224926398
E02000153,6093,1836,0.301329394
E02000154,6535,2225,0.340474369
E02000155,5809,1221,0.210191083
E02000156,9793,3196,0.32635556
E02000157,6519,2198,0.337168277
E02000158,5782,1510,0.26115531
E02000159,5551,1752,0.315618807
E02000160,6296,1966,0.312261753
E02000161,6765,2244,0.331707317
E02000162,5441,1458,0.267965448
E02000163,6246,2070,0.331412104
E02000165,5616,1252,0.222934473
E02006782,6062,1701,0.280600462
E02006787,5924,2112,0.356515868
E02006789,5311,1354,0.254942572
E02000194,6968,3017,0.432979334
E02000195,7358,2675,0.363549878
E02000196,5924,1841,0.31076975
E02000197,6997,2261,0.323138488
E02000198,6009,1697,0.282409719
E02000199,6294,1899,0.30171592
E02000200,6576,2257,0.343217762
E02000201,6300,1813,0.287777778
E02000202,6684,1949,0.291591861
E02000203,5864,1678,0.286152797
E02000204,7169,2022,0.282047705
E02000206,7140,1982,0.277591036
E02000207,6714,1803,0.268543342
E02000208,7249,2007,0.276865775
