MSOA01CD,NS-SeC_all_2001,NS-SeC_higher_2001,NS-SeC_higher_2001_pct
E02003680,7030,2909,0.413798009
E02003681,6490,2915,0.449152542
E02003682,5057,2234,0.441763892
E02003683,4211,1758,0.417478034
E02003684,6105,2512,0.411466011
E02003685,5421,2341,0.431839144
E02003686,5476,2122,0.387509131
E02003687,3801,1568,0.41252302
E02003688,7546,3153,0.417837265
E02003689,5581,2553,0.457444902
E02003690,4328,1454,0.335951941
E02003691,4451,1934,0.434509099
E02003692,5814,2163,0.372033024
E02003693,4581,1934,0.422178564
E02003694,5548,1944,0.350396539
E02003695,6660,2399,0.36021021
E02003696,5527,1857,0.335986973
E02003697,4145,1788,0.431363088
E02003698,6248,2599,0.415973111
E02003699,3954,1449,0.36646434
E02003700,6842,2631,0.384536685
E02003701,7713,2610,0.338389732
E02003702,6028,2600,0.431320504
E02003703,5450,2088,0.383119266
E02003704,4297,1907,0.443797999
E02003705,5014,1488,0.296769047
E02003706,3741,997,0.266506282
E02003707,4175,1327,0.317844311
E02003708,6038,1168,0.193441537
E02003709,3948,961,0.243414387
E02003710,6717,2210,0.32901593
E02003711,4686,1672,0.356807512
E02003712,5529,1670,0.302043769
E02003713,4238,1565,0.369277961
E02003714,4628,1737,0.375324114
E02003715,4798,2240,0.466861192
E02003716,3940,1662,0.421827411
E02003717,6259,2591,0.413963892
E02003718,3958,1642,0.414855988
E02004356,5080,987,0.194291339
E02004357,5289,972,0.183777652
E02004358,5250,983,0.187238095
E02004359,5344,1141,0.213510479
E02004360,7168,1696,0.236607143
E02004361,5251,1558,0.296705389
E02004362,5481,1279,0.233351578
E02004363,4165,1349,0.323889556
E02004364,5125,1648,0.321560976
E02004365,4708,915,0.194350042
E02004366,4070,927,0.227764128
E02004367,4152,1199,0.288776493
E02004368,4927,1505,0.305459712
E02004369,6942,1802,0.259579372
E02004370,5257,770,0.146471372
E02004371,4564,894,0.195880806
E02004372,4588,689,0.150174368
E02004373,5363,1172,0.218534402
E02004374,5349,1251,0.233875491
E02004375,5672,1416,0.249647391
E02004376,4430,1021,0.230474041
E02004377,6767,1653,0.244273681
E02004378,5201,1077,0.207075562
E02004379,5059,1839,0.363510575
E02004380,6006,2231,0.371461871
E02004381,6324,2005,0.317046173
E02004382,4530,1324,0.292273731
E02004383,5037,1862,0.369664483
E02004384,4908,1343,0.273634882
E02004385,5182,1208,0.233114628
E02004386,4212,940,0.22317189
E02004387,3630,730,0.201101928
E02004388,4097,765,0.186721992
E02004389,5865,1678,0.286104007
E02004390,5228,1227,0.234697781
E02004391,4043,1102,0.272569874
E02004392,6014,1938,0.322248088
E02004393,4362,1135,0.260201742
E02004394,5105,1549,0.303428012
E02004395,5182,1016,0.196063296
E02004396,5982,1546,0.258441993
E02004397,4971,1418,0.285254476
E02004398,5397,1023,0.18954975
E02004399,4687,1023,0.218263281
E02004400,6467,1621,0.250657183
E02004401,4541,1058,0.232988329
E02004402,4962,1084,0.218460298
E02004403,4415,1645,0.372593431
E02004404,4176,1615,0.386733716
E02004405,3599,1322,0.367324257
E02004406,5040,1940,0.384920635
E02004407,5454,1945,0.356618995
E02004408,5733,1900,0.331414617
E02004409,3741,1346,0.359796846
E02004410,5235,1851,0.353581662
E02004411,5782,1778,0.307506053
E02004412,5040,1593,0.316071429
E02004413,4597,1398,0.304111377
E02004414,3862,1414,0.366131538
E02004415,3840,1303,0.339322917
E02004416,4267,1280,0.299976564
E02004417,3746,946,0.252536038
E02004418,3663,911,0.248703249
E02004419,3710,670,0.180592992
E02004420,6759,2019,0.298712827
E02004421,4546,961,0.211394633
E02004422,6050,1729,0.285785124
E02004423,4833,1281,0.265052762
E02004675,5486,1834,0.334305505
E02004676,6010,2437,0.405490849
E02004677,5087,1989,0.390996658
E02004678,5417,1918,0.354070519
E02004679,5401,2525,0.467506017
E02004680,4144,2167,0.52292471
E02004681,6613,1492,0.22561621
E02004682,4960,2083,0.419959677
E02004683,4462,1180,0.264455401
E02004684,5149,1553,0.301611963
E02004685,4331,1441,0.332717617
E02004686,4654,1671,0.359045982
E02004687,4631,1060,0.228892248
E02004688,5438,1178,0.216623759
E02004689,4202,1620,0.3855307
E02004690,5850,2021,0.345470085
E02004691,5483,2105,0.383913916
E02004692,5581,2103,0.376814191
E02004693,5381,1738,0.322988292
E02004694,4599,1656,0.360078278
E02004695,4605,2489,0.540499457
E02004696,4359,1665,0.381968341
E02004697,4013,1561,0.388985796
E02004698,3439,827,0.240476883
E02004699,6928,2566,0.370381062
E02004700,3932,1180,0.300101729
E02004701,4578,1733,0.378549585
E02004702,5526,1652,0.298950416
E02004703,7148,2803,0.392137661
E02004704,4934,1467,0.297324686
E02004705,5563,2029,0.36473126
E02004706,5185,1855,0.357762777
E02004707,7189,2725,0.379051328
E02004708,5535,1721,0.310930443
E02004709,5322,1969,0.369973694
E02004710,4564,1601,0.350788782
E02004711,4798,1790,0.373072113
E02004712,5915,2526,0.427049873
E02004713,5865,1897,0.32344416
E02004714,5054,1875,0.370993273
E02004715,5458,1293,0.236899963
E02004716,6175,1563,0.253117409
E02004717,5047,902,0.178720032
E02004718,5177,1264,0.244156848
E02004719,7088,2453,0.346077878
E02004720,7812,2461,0.315028162
E02004721,5188,2439,0.470123362
E02004722,5091,1445,0.283834217
E02004723,7056,2335,0.330924036
E02004724,5265,1566,0.297435897
E02004725,3610,971,0.268975069
E02004726,3827,1412,0.368957408
E02004727,5649,2564,0.453885643
E02004728,5286,2003,0.378925463
E02004729,5194,1304,0.251058914
E02004730,6565,2387,0.363594821
E02004731,5491,2289,0.416863959
E02004732,5635,2119,0.376042591
E02004733,5254,1921,0.36562619
E02004734,6845,2455,0.358655953
E02004735,5775,1983,0.343376623
E02004736,5731,1601,0.279357878
E02004737,4722,1098,0.23252859
E02004738,5188,1346,0.259444873
E02004739,5796,1788,0.308488613
E02004740,5071,1849,0.364622362
E02004741,5690,1146,0.201405975
E02004742,5634,1126,0.199858005
E02004743,5607,1415,0.252363118
E02004744,6089,1438,0.236163574
E02004745,5073,1221,0.240685985
E02004746,4981,1585,0.318209195
E02004747,5824,1393,0.239182692
E02004748,4910,1000,0.203665988
E02004749,4966,1664,0.335078534
E02004750,6080,1924,0.316447368
E02004751,6171,2278,0.369146006
E02004752,6403,2765,0.43182883
E02004753,8030,2683,0.334122042
E02004754,4330,1790,0.413394919
E02004755,4676,2326,0.497433704
E02004756,5380,2509,0.466356877
E02004757,5962,2600,0.43609527
E02004758,5511,2292,0.415895482
E02004759,5720,2360,0.412587413
E02004760,5213,2574,0.493765586
E02004761,4259,1706,0.400563513
E02004762,4350,947,0.217701149
E02004763,4516,1313,0.290744021
E02004764,5884,1585,0.269374575
E02004765,4594,1747,0.380278624
E02004766,4044,905,0.223788328
E02004767,3755,460,0.122503329
E02004768,4151,1103,0.265719104
E02004769,4056,480,0.118343195
E02004770,4926,700,0.142103126
E02004771,5615,725,0.129118433
E02004772,6677,1858,0.278268684
E02004773,6082,1528,0.251233147
E02004774,6574,2150,0.327045939
E02004775,6062,2149,0.354503464
E02004776,4534,1410,0.310983679
E02004777,3588,992,0.276477146
E02004778,4212,1052,0.249762583
E02004779,7465,2222,0.297655727
E02004780,4354,878,0.201653652
E02004781,5569,1816,0.32609086
E02004782,5029,1082,0.215152118
E02004783,5167,1570,0.303851364
E02004784,4056,1285,0.316814596
E02004785,3966,1376,0.346949067
E02004786,5964,2027,0.339872569
E02004787,5509,1709,0.310219641
E02004788,5173,1731,0.334622076
E02004789,7017,1757,0.250391905
E02004790,4980,1256,0.252208835
E02004791,3902,749,0.191952845
E02004792,6372,1593,0.25
E02004793,4913,1691,0.344188887
E02004794,4995,1689,0.338138138
E02004795,5472,1615,0.295138889
E02004796,6633,1816,0.273782602
E02004797,5166,1201,0.232481611
E02004798,3670,724,0.197275204
E02004799,4508,938,0.208074534
E02004800,4497,1108,0.24638648
E02004801,4679,1354,0.289378072
E02004802,4715,1176,0.249416755
E02004803,5122,1104,0.215540804
E02004804,5872,2041,0.347581744
E02004805,5641,2429,0.430597412
E02004806,5894,2611,0.442992874
E02004807,6958,2281,0.327824087
E02004808,7411,2904,0.391849953
E02004809,5308,1974,0.371891485
E02004810,4887,1251,0.255985267
E02004811,5622,1757,0.312522234
E02004812,4773,1510,0.316362875
E02004813,4323,825,0.190839695
E02004814,4991,1985,0.397715889
E02004815,5225,954,0.182583732
E02004816,5675,1422,0.250572687
E02004817,5149,1384,0.268790056
E02004818,5988,2020,0.337341349
E02004819,5150,1791,0.34776699
E02004820,4985,1714,0.343831494
E02004821,3741,1481,0.395883454
E02004822,5507,1948,0.353731614
E02004823,6713,2393,0.356472516
E02004824,3648,1125,0.308388158
E02004825,7318,2528,0.345449576
E02004826,4961,1776,0.35799234
E02004827,5289,2726,0.51540934
E02004828,4647,1808,0.389068216
E02004829,3783,1622,0.428760243
E02004830,4350,1751,0.402528736
E02004831,6285,2460,0.391408115
E02004832,5755,2126,0.369417897
E02004833,6731,2323,0.345119596
E02004834,5363,1451,0.270557524
E02004835,6120,2727,0.445588235
E02004836,4130,812,0.196610169
E02004837,5400,2319,0.429444444
E02004838,6141,2472,0.402540303
E02004839,5610,2219,0.395543672
E02004840,6613,2440,0.36897021
E02004841,5976,2326,0.389223561
E02004842,5917,2107,0.356092615
E02004996,4816,1523,0.316237542
E02004997,5436,1669,0.307027226
E02004998,4201,1325,0.315401095
E02004999,7406,2010,0.271401566
E02005000,6052,1414,0.233641771
E02005001,6405,1798,0.280718189
E02005002,5929,1238,0.208804183
E02005003,4742,790,0.166596373
E02005004,5177,1728,0.333784045
E02005005,4990,1582,0.317034068
E02005006,3675,1129,0.307210884
E02005007,4694,1395,0.297187899
E02005008,5517,1589,0.288018851
E02005009,3972,1091,0.274672709
E02005010,4936,1085,0.219813614
E02005011,4324,1068,0.246993525
E02005012,5236,1016,0.194041253
E02005013,5436,1021,0.187821928
E02005014,5555,1563,0.281368137
E02005015,5193,1399,0.269401117
E02005016,5059,1267,0.250444752
E02005017,5082,1617,0.318181818
E02005018,4892,1158,0.236713001
E02005019,3743,1140,0.304568528
E02005020,5027,1123,0.223393674
E02005021,7106,1608,0.226287644
E02005022,5693,1222,0.21464957
E02005023,5414,974,0.179903953
E02005024,9952,2696,0.270900322
E02005025,5752,1939,0.337100139
E02005026,4760,1566,0.328991597
E02005027,3606,1248,0.34608985
E02005028,4345,739,0.170080552
E02005029,4218,1351,0.320293978
E02005030,5690,1698,0.298418278
E02005031,4316,783,0.18141798
E02005032,6180,1799,0.291100324
E02005033,4494,1150,0.255896751
E02005034,5367,1663,0.309856531
E02005035,5405,1536,0.284181314
E02005036,4471,825,0.184522478
E02005037,4201,1204,0.286598429
E02005038,3898,1184,0.303745511
E02005039,4888,1199,0.245294599
E02005040,4622,1563,0.338165296
E02005041,4496,1392,0.309608541
E02005042,5882,1650,0.280516831
E02005043,5049,1124,0.22261834
E02005044,4365,1175,0.269186712
E02005045,5338,1056,0.197826901
E02005046,4294,712,0.165812762
E02005047,5181,1023,0.197452229
E02005048,4630,1388,0.299784017
E02005049,4882,1537,0.314829988
E02005050,5930,1648,0.277908938
E02005051,8311,1245,0.149801468
E02005052,4951,1192,0.240759443
E02005053,5683,920,0.161886328
E02005054,4807,1191,0.247763678
E02005055,4696,814,0.173339012
E02005056,5629,1247,0.221531355
E02005057,6136,1261,0.205508475
E02005058,5196,988,0.190146266
E02005059,6855,2060,0.300510576
E02005060,4996,981,0.196357086
E02005061,5009,886,0.176881613
E02005062,5309,1170,0.220380486
E02005063,4469,1110,0.248377713
E02005064,5014,1453,0.289788592
E02005065,5139,892,0.173574625
E02005066,5843,1936,0.331336642
E02005067,4321,1414,0.327239065
E02005068,5061,2015,0.39814266
E02005069,5894,2034,0.345096709
E02005070,6100,2128,0.348852459
E02005071,5851,1572,0.268672022
E02005072,5673,2341,0.412656443
E02005073,5798,1890,0.325974474
E02005074,5557,2063,0.371243477
E02005075,5491,1688,0.307412129
E02005076,5208,1463,0.280913978
E02005077,5291,1195,0.225855226
E02005078,5463,1745,0.319421563
E02005079,5341,1800,0.33701554
E02005080,6635,941,0.141823662
E02005081,4600,1512,0.328695652
E02005082,5564,1746,0.313803019
E02005083,4659,1403,0.301137583
E02005084,4425,1414,0.319548023
E02005085,4475,1528,0.341452514
E02005086,4398,1481,0.336743975
E02005087,5313,1589,0.299077734
E02005088,6528,1200,0.183823529
E02005089,4693,1401,0.298529725
E02005090,4199,1337,0.318409145
E02005091,4306,1470,0.341384115
E02005092,4831,1741,0.360380874
E02005093,4409,1229,0.278748015
E02005094,5595,2063,0.368722073
E02005095,5005,1770,0.353646354
E02005096,6331,2314,0.36550308
E02005097,5950,2595,0.436134454
E02005098,6086,2651,0.435589878
E02005099,5237,1931,0.368722551
E02005100,5592,1681,0.300608011
E02005101,4330,1602,0.369976905
E02005102,4369,1340,0.30670634
E02005103,4155,1137,0.273646209
E02005104,5546,944,0.170212766
E02005105,4796,882,0.183903253
E02005106,5608,1272,0.22681883
E02005107,8458,2464,0.291321825
E02005108,6979,1631,0.233701103
E02005109,4459,1563,0.350527024
E02005110,4629,1250,0.270036725
E02005111,4753,1109,0.23332632
E02005112,4809,889,0.184861718
E02005113,4872,1019,0.209154351
E02005114,4106,710,0.172917681
E02005115,3927,541,0.137764197
E02005116,3979,380,0.095501382
E02005117,4068,865,0.212635202
E02005118,5273,1084,0.205575574
E02005119,4163,663,0.159260149
E02005120,5710,927,0.16234676
E02005121,6138,1683,0.274193548
E02005122,5062,1541,0.304425128
E02005123,6038,1512,0.250414044
E02005124,5434,879,0.161759293
E02005125,5173,1026,0.198337522
E02005126,5531,1320,0.238654854
E02005127,5399,1758,0.325615855
E02005128,5833,1565,0.268301046
E02005129,6621,1621,0.244827065
E02005130,5693,1548,0.271912875
E02005131,3846,1239,0.322152886
E02005132,5119,781,0.152568861
E02005133,5529,1409,0.254838126
E02005134,4812,906,0.188279302
E02005135,4841,953,0.196860153
E02005136,5471,1284,0.234692012
E02005137,5064,744,0.146919431
E02005138,5347,1039,0.194314569
E02005139,5550,1252,0.225585586
E02005140,4972,1333,0.268101368
E02005141,4717,1317,0.279202883
E02005142,5018,995,0.19828617
E02005143,5307,1103,0.207838704
E02005144,5432,689,0.126840943
E02005145,4236,1172,0.27667611
E02005146,5010,983,0.196207585
E02005147,5235,1057,0.20191022
E02005148,5033,1265,0.251341148
E02005149,7004,2249,0.321102227
E02005150,6635,1417,0.213564431
E02005151,8538,2465,0.2887093
E02005152,6767,2362,0.349046845
E02005153,5613,1563,0.278460716
E02005154,7227,2728,0.377473364
E02005155,4254,1927,0.452985425
E02005156,5159,1600,0.310137624
E02005157,4754,1051,0.221076988
E02005158,4367,1587,0.363407373
E02005159,5265,1576,0.299335233
E02005160,6072,1975,0.325263505
E02005161,5642,2023,0.358560794
E02005162,7697,2454,0.318825516
E02005163,5312,1875,0.352974398
E02005164,5255,1628,0.30980019
E02005165,5515,1914,0.34705349
E02005166,4513,1010,0.223797917
E02005167,5086,1953,0.383995281
E02005168,4563,2015,0.441595442
E02005169,4966,2079,0.418646798
E02005170,5614,2323,0.413786961
E02005171,4050,1054,0.260246914
E02005172,5720,2027,0.354370629
E02005173,5262,2412,0.458380844
E02005174,5149,1532,0.297533502
E02005175,5538,1717,0.310039726
E02005921,3894,1502,0.385721623
E02005922,4390,1120,0.255125285
E02005923,3944,724,0.18356998
E02005924,6566,2044,0.31130064
E02005925,5668,806,0.142201835
E02005926,5438,1452,0.26700993
E02005927,3962,1187,0.299596164
E02005928,5022,1793,0.357029072
E02005929,4691,1705,0.363461948
E02005930,5395,2096,0.388507878
E02005931,5979,2419,0.404582706
E02005932,4173,2039,0.488617302
E02005933,5663,1700,0.300194243
E02005934,6711,1796,0.267620325
E02005935,4403,2116,0.480581422
E02005936,6392,2302,0.360137672
E02005937,4800,1506,0.31375
E02005938,4082,1093,0.267760902
E02005939,4584,1498,0.326788831
E02005940,4127,1831,0.443663678
E02005941,4853,2206,0.454564187
E02005942,4793,1893,0.39495097
E02005943,4648,1568,0.337349398
E02005944,4047,912,0.225352113
E02005945,6893,2664,0.386479037
E02005946,5474,2097,0.383083668
E02005947,11905,1990,0.167156657
E02005948,4869,2042,0.419387965
E02005949,4816,1085,0.225290698
E02005950,9310,2580,0.277121375
E02005951,4588,1798,0.391891892
E02005952,8769,2734,0.311780135
E02005953,4102,1520,0.370550951
E02005954,6057,1933,0.319134885
E02005955,6273,1474,0.234975291
E02005956,4178,677,0.162039253
E02005957,4248,1040,0.244821092
E02005958,4132,1621,0.392303969
E02005959,4351,1407,0.323373937
E02005960,3726,1432,0.384326355
E02005961,4837,1816,0.375439322
E02005962,6055,2302,0.380181668
E02005963,5905,1916,0.324470787
E02005964,5194,2058,0.396226415
E02005965,3723,1549,0.416062315
E02005966,5365,2617,0.48779124
E02005967,3846,1093,0.284191368
E02005968,5231,2218,0.424010705
E02005969,5721,2203,0.38507254
E02005970,3933,1276,0.324434274
E02005971,3877,942,0.24297137
E02005972,5601,2144,0.382788788
E02005973,3755,1419,0.377896138
E02005974,3899,1785,0.457809695
E02005975,5588,2275,0.407122405
E02005976,4190,1820,0.434367542
E02005977,4012,1573,0.392073779
E02005978,4571,1826,0.399474951
E02005979,6300,2168,0.344126984
E02005980,7818,2745,0.351112817
E02005981,6889,2851,0.413848164
E02005982,4447,1697,0.381605577
E02005983,6369,2377,0.373214005
E02005984,4910,2022,0.411812627
E02005985,5070,1352,0.266666667
E02005986,5585,1978,0.354162936
E02005987,5401,1779,0.329383448
E02005988,5369,1768,0.329297821
E02005989,3919,1567,0.3998469
E02005990,4177,1532,0.366770409
E02005991,6436,2240,0.348042262
E02005992,6241,2508,0.401858676
E02005993,4200,1219,0.290238095
E02005994,4295,1481,0.344819558
E02005995,4189,1423,0.339699212
E02005996,5622,2036,0.362148702
E02005997,4071,1498,0.367968558
E02005998,4131,1575,0.381263617
E02005999,4344,1411,0.324815838
E02006000,6215,2147,0.345454545
E02006001,4064,1451,0.357037402
E02006002,5932,1610,0.271409305
E02006003,3962,1263,0.318778395
E02006004,4851,1747,0.360131932
E02006005,4246,1521,0.358219501
E02006006,4169,1149,0.275605661
E02006007,4547,1577,0.34682208
E02006317,4496,1693,0.37655694
E02006318,4527,2235,0.49370444
E02006319,4695,1461,0.311182109
E02006320,4881,1626,0.333128457
E02006321,4109,2021,0.491847165
E02006322,4175,1940,0.464670659
E02006323,4263,1817,0.426225663
E02006324,5057,1979,0.391338738
E02006325,5246,2555,0.487037743
E02006326,4451,2072,0.465513368
E02006327,4075,1970,0.483435583
E02006328,5690,2733,0.480316344
E02006329,4259,1879,0.441183376
E02006330,6200,2175,0.350806452
E02006331,4419,1925,0.435618918
E02006332,4309,2160,0.501276398
E02006333,6487,2567,0.395714506
E02006334,5188,2467,0.475520432
E02006335,5453,1925,0.353016688
E02006336,4621,1372,0.296905432
E02006337,6059,2318,0.382571381
E02006338,4381,1509,0.344441908
E02006339,4962,1672,0.336960903
E02006340,7002,3007,0.429448729
E02006341,6305,2448,0.388263283
E02006342,3865,1801,0.465976714
E02006343,5834,2490,0.426808365
E02006344,6103,2308,0.378174668
E02006345,5551,1894,0.341199784
E02006346,6577,2911,0.44260301
E02006347,5651,2293,0.40576889
E02006348,6167,2201,0.356899627
E02006349,4817,1846,0.383226074
E02006350,4319,1043,0.241491086
E02006351,5704,2470,0.433029453
E02006352,4448,1467,0.329811151
E02006353,4403,1311,0.297751533
E02006354,6005,2892,0.481598668
E02006355,4524,1151,0.254420866
E02006356,7387,3578,0.484364424
E02006357,4865,1762,0.362178828
E02006358,7066,1945,0.275261817
E02006359,4099,1962,0.47865333
E02006360,5407,2129,0.393748844
E02006361,3835,1516,0.395306389
E02006362,4513,1839,0.407489475
E02006363,3822,1637,0.428309785
E02006364,4299,1420,0.330309374
E02006365,3748,1635,0.436232657
E02006366,5527,2168,0.392256197
E02006367,3972,1522,0.383182276
E02006368,3868,1393,0.360134436
E02006369,4726,1681,0.355691917
E02006370,4184,1801,0.430449331
E02006371,4487,1908,0.425228438
E02006372,4424,1412,0.319168174
E02006373,5295,2011,0.379792257
E02006374,4662,1638,0.351351351
E02006375,4288,1685,0.39295709
E02006376,6074,2117,0.348534738
E02006377,3988,1547,0.387913741
E02006378,5030,1888,0.375347913
E02006379,4042,1071,0.264967838
E02006380,4832,2106,0.435844371
E02006381,4504,1775,0.394094139
E02006382,4074,1214,0.297987236
E02006383,5992,2878,0.480307076
E02006384,6757,2560,0.378866361
E02006385,5291,2456,0.464184464
E02006386,5358,2646,0.493840985
E02006387,4263,1522,0.357025569
E02006388,5968,2147,0.359752011
E02006389,4847,1443,0.297709924
E02006390,5870,1793,0.305451448
E02006391,4158,1740,0.418470418
E02006392,5655,1725,0.305039788
E02006393,4331,1771,0.408912491
E02006394,9137,2055,0.224909708
E02006395,6734,2302,0.341847342
E02006396,4071,1322,0.324735937
E02006397,4141,1895,0.457618933
E02006398,5044,1734,0.343774782
E02006399,7167,2402,0.335147202
E02006400,4076,1688,0.414131501
E02006401,6447,2247,0.348534202
E02006402,6964,2461,0.353388857
E02006403,4346,1214,0.279337322
E02006404,4230,1062,0.25106383
E02006405,7257,2529,0.348491112
E02006406,5667,2548,0.449620611
E02006407,6201,1954,0.315110466
E02006408,5454,1685,0.308947561
E02006409,4542,1345,0.296125055
E02006410,5354,1667,0.311355996
E02006411,5047,1944,0.385179314
E02006412,4710,1889,0.401061571
E02006413,4349,1408,0.323752587
E02006414,4487,1558,0.347225318
E02006415,4807,1823,0.37923861
E02006416,5857,2570,0.43879119
E02006417,3996,1748,0.437437437
E02006418,4998,2247,0.449579832
E02006419,4956,1537,0.310129136
E02006420,4958,2406,0.485276321
E02006421,5854,2437,0.416296549
E02006422,4508,2140,0.474711624
E02006423,6354,2382,0.374881964
E02006424,4548,1960,0.430958663
E02006425,4364,1683,0.385655362
E02006426,4129,1766,0.427706466
E02006427,4557,1703,0.373710775
E02006428,4863,1572,0.323257249
E02006429,4941,1958,0.396276057
E02006430,5584,1899,0.340078797
E02006431,7050,2826,0.400851064
E02006432,3915,1355,0.346104725
E02006433,6489,2751,0.42394822
E02006434,4083,1346,0.329659564
E02006435,4239,1680,0.396319887
E02006436,4233,1426,0.336876919
E02006437,5668,2030,0.358151023
E02006438,5646,2071,0.36680836
E02006439,4172,1546,0.370565676
E02006440,5339,2006,0.375725791
E02006441,5076,1767,0.348108747
E02006442,3897,1775,0.455478573
E02006443,5140,1500,0.291828794
E02006444,4428,1709,0.385953026
E02006445,5343,2385,0.446378439
E02006446,4667,1866,0.399828584
E02006447,4063,1660,0.4085651
E02006448,4931,2127,0.431352667
E02006449,4576,1634,0.35708042
E02006450,4657,1785,0.383293966
E02006451,7401,2620,0.354006215
E02006452,5505,2190,0.397820163
E02006453,5538,2013,0.363488624
E02006454,4044,1639,0.40529179
E02006455,4057,1585,0.390682771
E02006456,5111,1684,0.329485424
E02006457,6139,2790,0.454471412
E02006458,5922,2660,0.449172577
E02006459,6137,1498,0.244093205
E02006460,7026,2622,0.373185312
E02006461,4425,2033,0.459435028
E02006462,5342,2245,0.420254586
E02006463,5510,2627,0.47676951
E02006464,4931,1832,0.371527074
E02006465,4280,2012,0.470093458
E02006466,5622,1643,0.292244753
E02006467,4539,2006,0.441947566
E02006534,6008,1372,0.228362184
E02006535,4919,1579,0.321000203
E02006536,5118,1358,0.265338023
E02006537,6675,1467,0.219775281
E02006538,5071,1727,0.340563991
E02006539,4998,1093,0.218687475
E02006540,3984,801,0.201054217
E02006541,4888,1071,0.21910802
E02006542,4007,1307,0.326179186
E02006543,3759,1122,0.298483639
E02006544,6731,2038,0.30277819
E02006545,5104,935,0.183189655
E02006546,5023,1230,0.244873582
E02006547,3930,1060,0.269720102
E02006548,5993,1654,0.275988653
E02006549,3885,1089,0.28030888
E02006550,6448,1478,0.229218362
E02006551,4761,1268,0.266330603
E02006552,4380,1013,0.231278539
E02006553,5069,1106,0.218188992
E02006554,4590,1269,0.276470588
E02006555,4865,907,0.18643371
E02006556,5587,1613,0.288705924
E02006557,4777,932,0.195101528
E02006558,6657,1536,0.230734565
E02006559,5409,1529,0.28267702
E02006560,6078,1260,0.207305035
E02006561,4466,1593,0.356695029
E02006562,4000,1366,0.3415
E02006563,4079,1323,0.324344202
E02006564,4878,1365,0.279827798
E02006565,5658,1650,0.291622481
E02006566,5189,1627,0.31354789
E02006567,5113,1650,0.322706826
E02006568,6384,1605,0.251409774
E02006569,5174,1836,0.354851179
E02006570,5336,1621,0.303785607
E02006571,4911,1581,0.32193036
E02006572,6156,1791,0.290935673
E02006573,7074,1844,0.260672887
E02006574,6798,1515,0.222859665
E02006575,5181,1013,0.1955221
E02006576,6284,2387,0.379853596
E02006577,4818,1204,0.249896222
E02006578,5319,1376,0.258695243
E02006579,5383,1532,0.284599666
E02006580,5674,1619,0.285336623
E02006581,5721,1662,0.290508652
E02006582,5063,2643,0.522022516
E02006583,6589,2221,0.337076946
E02006584,5310,1052,0.198116761
E02006585,5653,1186,0.209800106
E02006586,5252,1206,0.229626809
E02006587,5658,1472,0.260162602
E02006588,5253,1989,0.378640777
E02006589,8253,3608,0.437174361
E02006590,5558,2051,0.369017632
E02006591,5323,1984,0.372722149
E02006592,4226,1619,0.383104591
E02006593,6277,2191,0.349052095
E02006594,4537,1606,0.3539784
E02006595,5598,2208,0.394426581
E02006596,5721,2262,0.395385422
E02006597,5586,1940,0.347296813
E02006598,3760,1434,0.381382979
E02006599,4727,1755,0.37127142
E02006600,5616,1776,0.316239316
E02006601,5272,1757,0.333270106
E02006602,5158,1868,0.362155874
E02006603,5994,2163,0.360860861
E02006604,7541,2604,0.345312293
E02006605,4326,1637,0.378409616
E02006606,5780,2305,0.398788927
E02006607,5170,1985,0.383945841
E02006608,4309,1615,0.374796937
E02006609,4950,1825,0.368686869
E02006610,4345,1614,0.37146145
E02006611,6696,2860,0.427120669
E02006612,5039,2129,0.422504465
E02006613,4799,1455,0.303188164
E02006614,6645,2619,0.394130926
E02006615,4641,1913,0.412195647
E02006616,5661,1785,0.315315315
E02006617,6129,1783,0.290912057
E02006618,4425,1753,0.396158192
E02006619,5112,1924,0.376369327
E02006620,5770,2030,0.351819757
E02006621,5078,1605,0.316069319
E02006622,5077,1562,0.307662005
E02006623,5242,1329,0.253529187
E02006624,4791,1736,0.362346066
E02006625,5137,1550,0.301732529
E02006626,5070,1246,0.245759369
E02006627,5729,1582,0.276138942
E02006628,5252,1584,0.301599391
E02006629,5065,1212,0.23928924
E02006630,4775,1489,0.311832461
E02006631,5377,1650,0.306862563
E02006632,4982,1750,0.351264552
E02006633,5087,1491,0.293100059
E02002985,3561,956,0.268463915
E02002986,3474,780,0.224525043
E02002987,3924,1327,0.338175331
E02002988,3791,1397,0.368504352
E02002989,3625,1142,0.315034483
E02002990,4447,1893,0.425680234
E02002991,7741,3127,0.403952978
E02002992,3922,1571,0.400560938
E02002993,4197,1557,0.370979271
E02002994,7215,2594,0.35952876
E02002995,3717,625,0.168146355
E02002996,7543,2204,0.292191436
E02002997,4058,1123,0.276737309
E02002998,4008,936,0.233532934
E02002999,4106,921,0.224305894
E02003000,6683,2305,0.344904983
E02003001,3765,1589,0.422045153
E02003002,3636,1032,0.283828383
E02003003,3806,1028,0.270099842
E02003004,4324,1330,0.307585569
E02003005,4303,1566,0.36393214
E02003006,6443,1922,0.298308242
E02003007,5599,1508,0.26933381
E02003008,3779,854,0.225985711
E02003009,3839,1024,0.266736129
E02003010,4015,833,0.20747198
E02003011,3646,862,0.236423478
E02003172,4091,706,0.172573943
E02003173,4481,753,0.168042848
E02003174,5310,1218,0.229378531
E02003175,6022,1683,0.279475257
E02003176,4885,646,0.132241556
