MSOA11CD,median_price_2001
E02003554,116000
E02003555,75250
E02003556,99975
E02003557,115000
E02003558,77000
E02003559,135000
E02003560,68925
E02003561,84725
E02003562,102000
E02003563,85250
E02003564,89500
E02003565,101375
E02003566,90750
E02003567,96000
E02003568,105000
E02003569,76500
E02003570,78000
E02003571,121000
E02003572,98500
E02003573,79995
E02003574,85950
E02003575,78000
E02003576,81000
E02003577,134975
E02003578,87500
E02003579,85500
E02003580,74950
E02003581,72950
E02003582,107000
E02003583,93000
E02003584,56750
E02003585,99950
E02003586,79000
E02003587,73000
E02003588,77000
E02003589,69850
E02003590,147000
E02003591,92000
E02003592,105000
E02003593,137250
E02003594,80000
E02003595,107500
E02003596,84750
E02003597,125000
E02003598,78000
E02003599,94995
E02003600,81000
E02003601,112950
E02003602,157497.5
E02003603,85500
E02003604,114500
E02003605,115750
E02003606,140000
E02003607,107975
E02003608,105000
E02003609,139950
E02003610,127500
E02003611,134997.5
E02003612,121500
E02003613,124000
E02003614,100000
E02003615,164500
E02003616,153500
E02003617,153000
E02003618,95000
E02003619,135000
E02003620,115000
E02003621,122250
E02003622,85250
E02003623,190000
E02003624,71950
E02003625,68000
E02003626,106750
E02003627,94000
E02003628,63375
E02003629,73500
E02003630,72025
E02003631,81000
E02003632,78000
E02003633,85500
E02003634,112500
E02003635,95875
E02003636,115000
E02003637,132500
E02003638,109995
E02003639,84000
E02003640,90000
E02003641,110000
E02003642,68500
E02003643,114225
E02003644,88000
E02003645,105500
E02003646,102750
E02003647,86750
E02003648,77750
E02003649,121750
E02003650,163750
E02003651,140000
E02003652,152500
E02003653,109500
E02003654,185000
E02003655,159995
E02003656,119950
E02003657,165000
E02003658,155000
E02003659,180000
E02003660,160750
E02003661,162500
E02003662,102000
E02003663,95250
E02003664,97475
E02003665,102250
E02003666,95725
E02003667,109850
E02003668,149450
E02003669,86000
E02003670,95500
E02003671,90000
E02003672,188500
E02003673,195000
E02003674,228000
E02003675,175000
E02003676,285500
E02003677,132750
E02003678,139475
E02003679,131000
E02003680,235000
E02003681,247500
E02003682,225000
E02003683,250000
E02003685,275000
E02003686,278500
E02003687,266000
E02003688,350000
E02003689,422000
E02003690,150000
E02003691,294000
E02003692,211500
E02003693,210000
E02003694,155500
E02003695,187500
E02003696,160000
E02003697,278500
E02003698,225000
E02003699,138000
E02003701,133000
E02003702,250000
E02003703,128000
E02003704,174000
E02003705,117000
E02003706,128000
E02003707,122500
E02003708,95500
E02003709,109950
E02003710,145000
E02003711,126000
E02003712,129950
E02003713,225000
E02003714,166000
E02003715,270000
E02003716,176950
E02003717,199950
E02003718,181250
E02003719,94950
E02003720,134500
E02003721,121250
E02003722,170000
E02003723,184000
E02003724,110500
E02003725,260000
E02003726,165000
E02003727,145000
E02003728,136000
E02003729,128000
E02003730,168000
E02003731,270000
E02003732,83247.5
E02003733,109000
E02003734,110000
E02003735,112650
E02003736,107000
E02003737,81747.5
E02003738,125000
E02003739,125000
E02003740,152275.5
E02003742,75500
E02003743,50950
E02003744,55000
E02003745,74000
E02003746,72950
E02003747,68500
E02003748,63700
E02003749,73750
E02003750,74950
E02003751,80997.5
E02003752,59500
E02003753,87997.5
E02003754,85995
E02003755,85000
E02003756,82500
E02003757,96500
E02003758,76950
E02003759,125000
E02003760,59000
E02003761,116250
E02003762,106750
E02003763,77950
E02003764,90000
E02003765,117475
E02003766,87250
E02003767,180000
E02003768,134000
E02003769,128250
E02003770,113000
E02003771,89997.5
E02003772,103000
E02003773,74500
E02003774,85200
E02003775,143500
E02003776,134500
E02003777,124950
E02003778,135475
E02003779,93000
E02003780,145000
E02003781,126000
E02003783,189950
E02003784,159995
E02003785,127725
E02003786,165000
E02003787,134995
E02003788,195000
E02003789,120000
E02003790,159500
E02003791,179725
E02003792,147000
E02003793,135500
E02003794,72750
E02003795,150000
E02003796,94225
E02003797,99975
E02003798,48250
E02003799,45500
E02003800,123500
E02003801,93000
E02003802,77000
E02003803,93625
E02003804,83000
E02003805,148475
E02003806,114250
E02003807,103500
E02003808,65250
E02003809,140000
E02003810,118500
E02003811,187250
E02003812,120000
E02003813,77000
E02003814,73000
E02003815,74950
E02003816,62750
E02003817,93000
E02003818,106500
E02003819,79975
E02003820,76475
E02003821,72000
E02003822,79950
E02003823,70000
E02003824,92250
E02003825,75100
E02003826,38500
E02003827,32500
E02003828,38725
E02003829,56000
E02003830,42250
E02003831,83000
E02003832,37750
E02003833,62000
E02003834,44975
E02003835,111000
E02003836,74950
E02003837,150000
E02003838,75000
E02003839,85000
E02003840,131250
E02003841,107000
E02003842,138000
E02003843,55950
E02003844,84500
E02003845,35995
E02003846,46995
E02003847,91000
E02003848,53000
E02003849,44500
E02003850,70500
E02003851,107475
E02003852,74995
E02003853,92000
E02003854,120000
E02003855,119500
E02003856,109950
E02003857,130000
E02003858,155500
E02003859,209500
E02003860,163000
E02003861,97500
E02003862,290000
E02003863,157000
E02003864,186750
E02003865,96750
E02003866,159000
E02003867,110350
E02003868,69950
E02003869,104500
E02003870,64250
E02003871,85000
E02003872,159500
E02003873,67000
E02003874,104750
E02003875,127000
E02003876,64475
E02003877,97500
E02003878,89975
E02003879,46350
E02003880,75000
E02003881,49950
E02003882,68000
E02003883,127500
E02003884,190000
E02003885,98225
E02003886,69950
E02003887,72725
E02003888,42250
E02003889,60997.5
E02003890,56950
E02003891,169750
E02003892,85000
E02003893,93500
E02003894,69500
E02003895,69000
E02003896,69725
E02003897,95725
E02003898,120000
E02003899,75750
E02003900,71950
E02003901,98000
E02003902,61975
E02003903,75000
E02003904,86997.5
E02003905,76500
E02003906,96500
E02003907,94000
E02003908,100000
E02003909,99000
E02003910,90000
E02003911,135000
E02003912,115000
E02003913,135000
E02003914,76000
E02003915,82750
E02003916,109950
E02003917,85250
E02003918,82725
E02003919,63000
E02003920,72950
E02003921,78000
E02003922,65975
E02003923,57950
E02003924,72750
E02003925,65500
E02003926,89950
E02003927,123000
E02003928,82500
E02003929,90000
E02003930,114500
E02003931,92500
E02003932,126000
E02003933,94500
E02003934,116000
E02003935,82000
E02003936,119000
E02003937,155000
E02003938,112500
E02003939,101000
E02003940,133500
E02003941,78350
E02003942,66500
E02003943,110000
E02003944,78000
E02003945,115000
E02003946,89950
E02003947,79950
E02003948,78612.5
E02003949,72500
E02003950,71875
E02003951,87500
E02003952,85000
E02003953,75500
E02003954,95000
E02003955,86050
E02003956,74000
E02003957,72000
E02003958,64600
E02003959,67250
E02003960,106200
E02003961,92000
E02003962,85000
E02003963,73950
E02003964,112000
E02003965,63000
E02003966,91950
E02003967,49000
E02003968,44500
E02003969,28000
E02003970,81500
E02003971,83500
E02003972,47000
E02003973,29725
E02003974,47750
E02003975,67995
E02003976,120000
E02003977,44250
E02003978,47950
E02003979,85500
E02003980,26725
E02003981,39950
E02003982,68000
E02003983,30000
E02003984,18000
E02003985,35500
E02003986,32500
E02003987,64000
E02003988,74750
E02003989,47975
E02003990,72250
E02003991,59850
E02003992,45250
E02003993,94500
E02003994,37000
E02003995,45000
E02003996,36500
E02003997,33000
E02003998,48000
E02003999,70250
E02004000,34000
E02004001,42500
E02004002,57300
E02004003,39950
E02004004,30000
E02004005,38750
E02004006,59975
E02004007,40500
E02004008,78500
E02004009,97500
E02004010,59000
E02004011,79000
E02004012,122500
E02004013,78250
E02004014,75500
E02004015,155000
E02004016,114125
E02004017,79975
E02004018,63975
E02004019,96000
E02004020,84950
E02004021,157000
E02004022,107000
E02004023,100000
E02004024,120000
E02004025,87950
E02004026,56500
E02004027,81500
E02004028,86000
E02004029,40000
E02004030,107000
E02004031,33950
E02004032,58500
E02004033,46000
E02004034,59950
E02004035,85000
E02004036,52950
E02004037,77500
E02004038,69000
E02004039,62725
E02004040,54950
E02004041,59950
E02004043,66500
E02004044,137500
E02004045,65000
E02004046,48000
E02004047,24950
E02004048,29000
E02004049,57000
E02004050,46950
E02004051,35750
E02004052,51950
E02004053,41000
E02004054,51000
E02004055,55500
E02004056,39975
E02004057,37500
E02004058,45500
E02004059,54975
E02004060,59950
E02004061,46500
E02004062,98500
E02004063,59950
E02004064,38375
E02004065,87475
E02004066,58000
E02004067,65950
E02004068,105000
E02004069,140000
E02004070,121000
E02004071,85000
E02004072,88250
E02004073,90000
E02004074,76000
E02004075,129950
E02004076,80000
E02004077,116250
E02004078,34875
E02004080,36000
E02004081,90000
E02004082,78500
E02004083,44500
E02004084,41725
E02004085,77250
E02004086,88000
E02004087,49475
E02004088,88000
E02004089,43000
E02004090,66975
E02004091,60000
E02004092,59995
E02004093,59950
E02004094,59900
E02004095,59950
E02004096,97000
E02004097,72000
E02004098,71950
E02004100,90000
E02004102,79950
E02004103,60000
E02004104,82500
E02004105,56000
E02004106,73975
E02004108,65000
E02004109,110000
E02004110,78250
E02004111,59500
E02004112,106750
E02004113,42000
E02004114,87500
E02004115,55000
E02004116,50250
E02004117,47475
E02004118,80750
E02004119,120000
E02004120,62000
E02004121,98000
E02004122,115000
E02004123,93250
E02004124,60000
E02004125,55000
E02004126,52250
E02004128,59997.5
E02004129,110000
E02004130,98950
E02004131,89950
E02004132,106000
E02004133,89475
E02004134,131500
E02004135,153000
E02004136,121000
E02004137,143750
E02004138,100000
E02004139,135000
E02004140,145500
E02004141,118000
E02004142,148687.5
E02004143,117975
E02004144,102500
E02004145,135825
E02004146,80500
E02004147,75000
E02004148,100000
E02004149,111000
E02004150,77750
E02004151,92950
E02004152,93250
E02004153,73416.5
E02004154,85000
E02004155,76500
E02004156,74975
E02004157,120000
E02004158,75000
E02004159,109950
E02004160,93000
E02004161,73000
E02004162,85950
E02004163,120000
E02004164,128975
E02004165,91500
E02004166,110000
E02004167,63500
E02004168,68750
E02004169,115000
E02004170,90250
E02004171,110500
E02004172,112000
E02004173,132500
E02004174,92000
E02004175,75000
E02004176,112000
E02004177,87250
E02004178,149700
E02004179,95000
E02004180,134500
E02004181,82000
E02004182,66725
E02004183,82000
E02004184,72000
E02004185,114000
E02004186,96250
E02004187,91500
E02004188,115000
E02004189,73000
E02004190,138975
E02004191,100000
E02004192,176750
E02004193,89950
E02004194,145000
E02004195,115125
E02004196,145000
E02004197,142950
E02004198,94000
E02004199,150000
E02004200,162500
E02004201,163750
E02004202,109975
E02004203,157000
E02004204,114000
E02004205,86500
E02004206,79000
E02004207,94000
E02004208,112750
E02004209,89950
E02004210,69450
E02004211,139000
E02004212,102975
E02004213,92000
E02004214,64950
E02004215,76000
E02004216,91500
E02004217,90475
E02004218,111800
E02004219,115000
E02004220,79500
E02004221,114875
E02004222,78000
E02004223,74950
E02004224,109000
E02004225,69000
E02004226,121000
E02004227,98975
E02004228,110000
E02004229,95500
E02004230,84750
E02004231,103750
E02004232,130000
E02004233,95000
E02004234,125000
E02004235,96250
E02004236,145000
E02004237,145000
E02004238,175000
E02004239,145000
E02004240,115000
E02004241,126000
E02004242,154500
E02004243,145000
E02004244,137500
E02004245,167000
E02004246,239975
E02004247,234000
E02004248,138000
E02004249,187975
E02004250,139950
E02004251,136000
E02004252,120500
E02004253,179950
E02004254,127450
E02004255,95750
E02004256,123500
E02004257,85500
E02004258,118500
E02004259,159750
E02004260,155000
E02004261,86000
E02004262,157000
E02004263,139950
E02004264,105000
E02004265,125000
E02004266,129500
E02004267,190800
E02004268,117000
E02004269,125000
E02004270,138500
E02004271,135750
E02004272,129950
E02004273,144000
E02004274,110600
E02004275,130000
E02004276,98500
E02004277,111000
E02004278,98950
E02004279,136000
E02004280,115000
E02004281,81000
E02004282,130000
E02004283,111000
E02004284,84500
E02004285,82500
E02004286,95000
E02004287,97000
E02004288,75000
E02004289,79000
E02004290,50500
E02004291,36725
E02004292,70750
E02004293,49950
E02004294,68500
E02004295,86950
E02004296,53375
E02004297,53000
E02004298,61297.5
E02004299,36500
E02004300,43000
E02004301,40000
E02004302,25000
E02004303,40000
E02004304,33725
E02004305,49995
E02004306,72750
E02004307,39950
E02004308,64000
E02004309,57750
E02004310,57000
E02004311,58400
E02004312,60000
E02004313,49750
E02004314,89999
E02004315,92500
E02004316,32500
E02004317,55950
E02004318,43000
E02004319,57475
E02004320,47500
E02004321,30000
E02004322,29950
E02004323,31000
E02004324,24000
E02004325,29000
E02004326,48500
E02004327,24725
E02004328,38000
E02004329,66950
E02004330,40000
E02004331,32500
E02004332,60000
E02004333,52950
E02004334,34750
E02004335,31000
E02004336,28000
E02004337,68250
E02004338,24125
E02004339,70000
E02004340,28000
E02004341,66500
E02004342,29975
E02004343,39000
E02004344,47000
E02004345,54000
E02004346,77475
E02004347,67000
E02004348,58000
E02004349,43000
E02004350,40500
E02004351,35625
E02004352,28000
E02004353,47500
E02004354,51000
E02004355,41975
E02004356,82000
E02004357,76000
E02004358,89500
E02004359,109250
E02004361,119950
E02004362,91000
E02004363,79997.5
E02004364,107975
E02004365,69000
E02004366,79975
E02004367,140000
E02004368,110000
E02004369,110000
E02004370,71975
E02004371,71250
E02004372,60000
E02004373,79475
E02004374,76900
E02004375,56000
E02004376,56500
E02004377,79975
E02004378,39000
E02004379,185000
E02004380,230000
E02004381,122250
E02004382,133750
E02004383,158250
E02004384,127000
E02004385,106000
E02004386,95000
E02004387,95000
E02004388,120000
E02004389,140250
E02004390,128000
E02004391,92000
E02004392,151000
E02004393,160000
E02004394,168725
E02004395,108000
E02004396,149950
E02004397,150000
E02004398,79000
E02004399,92000
E02004400,159950
E02004401,117725
E02004402,62000
E02004403,222475
E02004404,241000
E02004405,166000
E02004406,174000
E02004407,225000
E02004408,122000
E02004409,257000
E02004410,192500
E02004411,109475
E02004412,124475
E02004413,155000
E02004414,113500
E02004415,270000
E02004416,136250
E02004417,91000
E02004418,105500
E02004419,82750
E02004420,165000
E02004421,91000
E02004422,125250
E02004423,112000
E02004424,175000
E02004425,122000
E02004426,145000
E02004427,145000
E02004428,97747.5
E02004429,129000
E02004430,124500
E02004431,102125
E02004432,139950
E02004433,104250
E02004434,67995
E02004435,77000
E02004436,60000
E02004437,80000
E02004438,74747.5
E02004439,55250
E02004440,74995
E02004441,69995
E02004442,68000
E02004443,88000
E02004444,115000
E02004445,71995
E02004446,125750
E02004447,168000
E02004448,90250
E02004449,76000
E02004450,160000
E02004451,99500
E02004452,116500
E02004453,81000
E02004454,77500
E02004455,129997.5
E02004456,77000
E02004457,102975
E02004458,130000
E02004459,133000
E02004460,85000
E02004461,72000
E02004462,79500
E02004463,125000
E02004464,187250
E02004465,179500
E02004466,138500
E02004467,129997.5
E02004468,250000
E02004469,152500
E02004470,125000
E02004471,124000
E02004472,161500
E02004473,103500
E02004474,112000
E02004475,119997.5
E02004476,134497.5
E02004477,135000
E02004478,99500
E02004479,109997.5
E02004480,92625
E02004481,85500
E02004482,85000
E02004483,105000
E02004484,89497.5
E02004485,147500
E02004486,132500
E02004487,105000
E02004488,100000
E02004489,156750
E02004490,99000
E02004491,100500
E02004492,110000
E02004493,119000
E02004494,105000
E02004495,132000
E02004496,137000
E02004497,135000
E02004498,102000
E02004499,114000
E02004500,158000
E02004501,133750
E02004502,210000
E02004503,116000
E02004504,104000
E02004505,127500
E02004506,130000
E02004507,77995
E02004508,121000
E02004509,110000
E02004512,80000
E02004513,73000
E02004514,120000
E02004515,124500
E02004516,70000
E02004517,118000
E02004518,124750
E02004519,113500
E02004520,84000
E02004521,78997.5
E02004522,112750
E02004523,74500
E02004524,140000
E02004525,113500
E02004526,128500
E02004527,132250
E02004528,203500
E02004529,265000
E02004530,158975
E02004531,177000
E02004532,154250
E02004533,116000
E02004534,132500
E02004535,118750
E02004536,211000
E02004537,110000
E02004538,182750
E02004539,137000
E02004540,177500
E02004541,179995
E02004542,233500
E02004543,210000
E02004544,143500
E02004545,84500
E02004546,82500
E02004547,84000
E02004548,124000
E02004549,84972.5
E02004550,75995
E02004551,87000
E02004552,86997.5
E02004553,82000
E02004554,77000
E02004555,112400
E02004556,190000
E02004557,109950
E02004558,88000
E02004559,119475
E02004560,113000
E02004561,137750
E02004562,92500
E02004563,117500
E02004564,129995
E02004565,125500
E02004566,110000
E02004567,126500
E02004568,120500
E02004569,86500
E02004570,120500
E02004571,123625
E02004572,104125
E02004573,55500
E02004574,65250
E02004575,88500
E02004576,105000
E02004577,110000
E02004578,90000
E02004579,108000
E02004580,101000
E02004581,102500
E02004582,80250
E02004583,77000
E02004584,88500
E02004585,83500
E02004586,75000
E02004587,74250
E02004588,64500
E02004589,75000
E02004590,66500
E02004591,159995
E02004592,115000
E02004593,227250
E02004594,181250
E02004595,140000
E02004596,175500
E02004597,154250
E02004598,165000
E02004599,245225
E02004600,84000
E02004601,149995
E02004602,74500
E02004603,84000
E02004604,68250
E02004605,75000
E02004606,89250
E02004607,117975
E02004608,128875
E02004609,119000
E02004610,129950
E02004611,128000
E02004612,107500
E02004613,163000
E02004614,149950
E02004615,163000
E02004616,140000
E02004617,155000
E02004618,204500
E02004619,222000
E02004620,124500
E02004621,114475
E02004622,97500
E02004623,175750
E02004624,147750
E02004625,139750
E02004626,172500
E02004627,84750
E02004628,83500
E02004629,60000
E02004630,117000
E02004631,102500
E02004632,75000
E02004633,85750
E02004634,78250
E02004635,97000
E02004636,98950
E02004637,74250
E02004638,108250
E02004639,76500
E02004640,49000
E02004641,91000
E02004642,90000
E02004643,61750
E02004644,63500
E02004645,87500
E02004646,72750
E02004647,87500
E02004648,70000
E02004649,80000
E02004650,64950
E02004651,91500
E02004652,250000
E02004653,141500
E02004654,88000
E02004655,91375
E02004656,86000
E02004657,94950
E02004658,116000
E02004659,127500
E02004660,198500
E02004661,97000
E02004662,109995
E02004663,125000
E02004664,86000
E02004665,118250
E02004666,97500
E02004667,94000
E02004668,155000
E02004669,179250
E02004670,110500
E02004671,139500
E02004672,89000
E02004673,175000
E02004674,89950
E02004675,127000
E02004676,134500
E02004677,245000
E02004678,169000
E02004679,199950
E02004680,133000
E02004681,91000
E02004682,135000
E02004683,107000
E02004684,142750
E02004685,102125
E02004686,105500
E02004687,97250
E02004688,103000
E02004689,169975
E02004690,111000
E02004691,213000
E02004692,185000
E02004693,104000
E02004694,142250
E02004695,169997.5
E02004696,190000
E02004697,280000
E02004698,114950
E02004699,131000
E02004700,104950
E02004702,103500
E02004703,275000
E02004704,155000
E02004705,179000
E02004706,159975
E02004707,215000
E02004708,130000
E02004709,138750
E02004710,149000
E02004712,174000
E02004713,121000
E02004714,126500
E02004715,110000
E02004716,119950
E02004717,103250
E02004718,94950
E02004719,138725
E02004720,109500
E02004721,125000
E02004722,110225
E02004723,108500
E02004724,105000
E02004725,111000
E02004726,148000
E02004727,157500
E02004728,135472.5
E02004729,99500
E02004730,137747.5
E02004731,132000
E02004732,137250
E02004733,119975
E02004734,102000
E02004735,120000
E02004736,120000
E02004737,85000
E02004738,102000
E02004739,147750
E02004740,134000
E02004741,83500
E02004742,79995
E02004743,83995
E02004744,59950
E02004745,94000
E02004746,130000
E02004747,75995
E02004748,65750
E02004749,113750
E02004750,77995
E02004751,139725
E02004752,142500
E02004753,134000
E02004754,227500
E02004755,204950
E02004756,178000
E02004757,220000
E02004758,202000
E02004759,172500
E02004760,183000
E02004761,205000
E02004764,125000
E02004765,104997.5
E02004766,99500
E02004767,70000
E02004768,85500
E02004769,71500
E02004770,74250
E02004771,74000
E02004772,107750
E02004774,138000
E02004775,124725
E02004776,173500
E02004777,101000
E02004778,109950
E02004779,152000
E02004780,94250
E02004781,97000
E02004782,95000
E02004783,110000
E02004784,188900
E02004785,200000
E02004786,118500
E02004787,129000
E02004788,169225
E02004789,123962.5
E02004790,114950
E02004791,100500
E02004792,120000
E02004793,231250
E02004794,185000
E02004795,213750
E02004796,154000
E02004797,125375
E02004798,112000
E02004799,122750
E02004800,185000
E02004801,187000
E02004802,123000
E02004803,100000
E02004804,125000
E02004805,157500
E02004806,149000
E02004807,122000
E02004808,129950
E02004809,86000
E02004810,112725
E02004811,111500
E02004812,140000
E02004813,112000
E02004814,147000
E02004815,79000
E02004816,103000
E02004817,113000
E02004818,132725
E02004819,120000
E02004820,151500
E02004821,201000
E02004822,257000
E02004823,115500
E02004824,127500
E02004825,130997.5
E02004826,244000
E02004827,152500
E02004828,175000
E02004829,209500
E02004830,187000
E02004831,179950
E02004832,175000
E02004833,179975
E02004834,145000
E02004835,195000
E02004836,134750
E02004837,170000
E02004838,199975
E02004839,240000
E02004840,137636
E02004841,141975
E02004842,140000
E02004843,144000
E02004844,122747.5
E02004845,112000
E02004846,190000
E02004847,114000
E02004848,162500
E02004849,205000
E02004850,129000
E02004851,114000
E02004852,128000
E02004853,126500
E02004854,127500
E02004855,97000
E02004856,148600
E02004857,147000
E02004858,133000
E02004859,181000
E02004860,72975
E02004861,214000
E02004862,102500
E02004863,105000
E02004864,175000
E02004865,130250
E02004866,114750
E02004867,215000
E02004868,128000
E02004869,192750
E02004870,125000
E02004871,118500
E02004872,159500
E02004873,145000
E02004874,135000
E02004875,130000
E02004876,179950
E02004877,188000
E02004878,146000
E02004879,175000
E02004880,176333
E02004881,147500
E02004882,149995
E02004883,145000
E02004884,125250
E02004885,163000
E02004886,218500
E02004887,211025
E02004888,137500
E02004889,130500
E02004890,130000
E02004891,165500
E02004892,120000
E02004893,136000
E02004894,153000
E02004895,160000
E02004896,190500
E02004897,181250
E02004898,148000
E02004899,187250
E02004900,315000
E02004901,130000
E02004902,125500
E02004903,163000
E02004904,125975
E02004905,149500
E02004906,135000
E02004907,164000
E02004908,204750
E02004909,95000
E02004910,124950
E02004911,102000
E02004912,99995
E02004913,141950
E02004914,98000
E02004915,80475
E02004916,185000
E02004917,115000
E02004918,113000
E02004919,110000
E02004920,126000
E02004921,142000
E02004922,162000
E02004923,151247.5
E02004924,236500
E02004925,183000
E02004926,249000
E02004927,225000
E02004928,225000
E02004929,195000
E02004930,137500
E02004931,130000
E02004932,210000
E02004933,225000
E02004934,169500
E02004935,184000
E02004936,174950
E02004937,248500
E02004938,210000
E02004939,155000
E02004940,157500
E02004941,132950
E02004942,180000
E02004943,221000
E02004944,81500
E02004945,130000
E02004946,90500
E02004947,111250
E02004948,85000
E02004949,89475
E02004950,83500
E02004951,79497.5
E02004952,90625
E02004953,83995
E02004954,89950
E02004955,95000
E02004956,148000
E02004957,180740
E02004958,202000
E02004959,204995
E02004960,280000
E02004961,177000
E02004962,169950
E02004963,116950
E02004964,142500
E02004965,148975
E02004966,359950
E02004967,109950
E02004968,117750
E02004969,142500
E02004970,122750
E02004971,121950
E02004972,150500
E02004973,114950
E02004974,148000
E02004975,249500
E02004976,114950
E02004977,112950
E02004978,95750
E02004979,146000
E02004980,242000
E02004981,187000
E02004982,156000
E02004983,118250
E02004984,111000
E02004985,178475
E02004986,107500
E02004987,133000
E02004988,120872.5
E02004989,116000
E02004990,119950
E02004991,100000
E02004992,105000
E02004993,129000
E02004994,250000
E02004995,280000
E02004996,145000
E02004997,159950
E02004998,135000
E02004999,89995
E02005000,81000
E02005001,98000
E02005002,69995
E02005003,74000
E02005004,115000
E02005005,169950
E02005006,200000
E02005007,154475
E02005008,152000
E02005009,126500
E02005010,62250
E02005011,135000
E02005012,99997.5
E02005013,89000
E02005014,145000
E02005015,105000
E02005016,107247.5
E02005017,90250
E02005018,125500
E02005019,127885.5
E02005020,89000
E02005021,131000
E02005022,99225
E02005023,80975
E02005025,118000
E02005026,140000
E02005027,148000
E02005028,71005
E02005029,116000
E02005030,90000
E02005031,85000
E02005032,79500
E02005033,81000
E02005034,135000
E02005035,115000
E02005036,94995
E02005037,165000
E02005038,146000
E02005039,117000
E02005040,195000
E02005041,119000
E02005042,107500
E02005043,84995
E02005044,78000
E02005045,75000
E02005046,68700
E02005047,82997.5
E02005048,120000
E02005049,125500
E02005050,95000
E02005051,55000
E02005052,62450
E02005053,57225
E02005054,87500
E02005055,70000
E02005056,74995
E02005057,86000
E02005058,83000
E02005059,120000
E02005060,116000
E02005061,97500
E02005062,107000
E02005063,128500
E02005064,160000
E02005065,89995
E02005066,169995
E02005067,146250
E02005068,125500
E02005069,123441.5
E02005070,147995
E02005071,81997.5
E02005072,139747.5
E02005073,85000
E02005074,123000
E02005075,118750
E02005076,89995
E02005077,95250
E02005078,144475
E02005079,132000
E02005080,82500
E02005081,141000
E02005082,138000
E02005083,136750
E02005084,155750
E02005085,155000
E02005086,126000
E02005087,141000
E02005088,98000
E02005089,135000
E02005090,226000
E02005091,142000
E02005093,166000
E02005094,174375
E02005095,178500
E02005096,155000
E02005097,250000
E02005098,307500
E02005099,175000
E02005100,149975
E02005101,224000
E02005102,129000
E02005103,96000
E02005104,79000
E02005105,59950
E02005106,75000
E02005107,87000
E02005109,128750
E02005110,128250
E02005111,93500
E02005112,92500
E02005113,112500
E02005114,82000
E02005115,52000
E02005116,57500
E02005117,98500
E02005118,86000
E02005119,61747.5
E02005120,77000
E02005121,98995
E02005122,98250
E02005123,104500
E02005124,60000
E02005125,71747.5
E02005126,101000
E02005127,154995
E02005128,91500
E02005129,81750
E02005130,103250
E02005131,136000
E02005132,47375
E02005133,112250
E02005134,58000
E02005135,71000
E02005136,89925
E02005137,73500
E02005138,73750
E02005139,95000
E02005140,105250
E02005141,110000
E02005142,84000
E02005143,73000
E02005144,60000
E02005145,103000
E02005146,66000
E02005147,56000
E02005148,87000
E02005149,92747.5
E02005150,81247.5
E02005151,116000
E02005153,125950
E02005154,190000
E02005155,221500
E02005156,164000
E02005157,164000
E02005158,188750
E02005159,172997.5
E02005160,127500
E02005161,129950
E02005162,130500
E02005163,129975
E02005164,110000
E02005165,165000
E02005166,117000
E02005167,217750
E02005168,140000
E02005169,103000
E02005170,147950
E02005171,107250
E02005172,190000
E02005173,204000
E02005174,150000
E02005175,165000
E02005176,50995
E02005177,27725
E02005178,12000
E02005179,31250
E02005180,59000
E02005181,30000
E02005182,27000
E02005183,52000
E02005184,68975
E02005185,26000
E02005186,54950
E02005189,57475
E02005190,79975
E02005191,81995
E02005192,76000
E02005193,89950
E02005194,47250
E02005195,80700
E02005196,75750
E02005197,42000
E02005198,44000
E02005199,84000
E02005200,63000
E02005201,48000
E02005202,61500
E02005203,78750
E02005204,60000
E02005205,72250
E02005206,58925
E02005207,100000
E02005208,76000
E02005209,60000
E02005210,87750
E02005211,87000
E02005212,38997.5
E02005213,45500
E02005214,36500
E02005215,33000
E02005216,33800
E02005217,15500
E02005218,36500
E02005219,49250
E02005220,54000
E02005221,64500
E02005222,120000
E02005223,89500
E02005224,70225
E02005225,80250
E02005226,36400
E02005228,41950
E02005229,32000
E02005230,49000
E02005231,38950
E02005233,56475
E02005234,52000
E02005235,50000
E02005236,57250
E02005237,59950
E02005238,60000
E02005239,80000
E02005240,39300
E02005241,40000
E02005242,38000
E02005243,34950
E02005244,38500
E02005245,59725
E02005246,37975
E02005247,68000
E02005248,14000
E02005249,17500
E02005250,17000
E02005251,56000
E02005252,52975
E02005253,88000
E02005254,150950
E02005255,80000
E02005256,81000
E02005257,37000
E02005258,90800
E02005259,55475
E02005260,66500
E02005261,43500
E02005262,80000
E02005263,36000
E02005264,46000
E02005265,53000
E02005266,26250
E02005267,27250
E02005268,33000
E02005269,39950
E02005270,131500
E02005271,59975
E02005272,51000
E02005273,73000
E02005274,74000
E02005275,66500
E02005276,132450
E02005277,103000
E02005278,57000
E02005279,38000
E02005280,40000
E02005281,40000
E02005284,74750
E02005285,75995
E02005286,45500
E02005287,79950
E02005288,67950
E02005289,87750
E02005290,83500
E02005291,57750
E02005292,57725
E02005293,49000
E02005294,63475
E02005295,57995
E02005296,89000
E02005297,83750
E02005298,68400
E02005299,48250
E02005300,81000
E02005301,53500
E02005302,67000
E02005303,52000
E02005304,96000
E02005305,110475
E02005306,100000
E02005307,74975
E02005308,81000
E02005309,79950
E02005310,69475
E02005311,86250
E02005312,68750
E02005313,38500
E02005314,44950
E02005315,122500
E02005316,62950
