MSOA11CD,earnings_2011
E02004299,12749.12
E02004300,11682.98
E02004301,11048.68
E02004302,11636.79
E02004303,13121.35
E02004304,12498.59
E02004305,12404
E02004306,16669.93
E02004307,13616.35
E02004308,16745.4
E02004309,15182.1
E02004310,13819.06
E02004311,14625.48
E02004312,16888.93
E02004313,12006.24
E02004314,11757.86
E02004315,18233.67
E02004316,13203.25
E02004317,13430.28
E02004318,15564.92
E02004319,15042.86
E02004320,14023.67
E02004321,12310.28
E02004322,11298.51
E02004323,11966.57
E02004324,13884.99
E02004325,11231.88
E02004326,13852.79
E02004327,13219.44
E02004328,12944.2
E02004329,15459.07
E02004330,13147.48
E02004331,12055.64
E02004332,13784.79
E02004333,14417.32
E02004334,13287.84
E02004335,11112.43
E02004336,12297.67
E02004337,13031.09
E02004338,11790.76
E02004339,18064.6
E02004340,11728.99
E02004341,16739.39
E02004342,11064.78
E02004343,12292.37
E02004344,13886.85
E02004345,14158.32
E02004346,16513.46
E02004347,14248.46
E02004348,15041.43
E02004349,12025.36
E02004350,14003.69
E02004351,11857.1
E02004352,12690.41
E02004353,14226.86
E02004354,13181.79
E02004355,11455.81
E02004356,14121.82
E02004357,13630.58
E02004358,14243.16
E02004359,15185.3
E02004361,17706.28
E02004362,14992.46
E02004363,17187.98
E02004364,17954.93
E02004365,13304.81
E02004366,17835.48
E02004367,19461.61
E02004368,16778.78
E02004369,15936.7
E02004370,12941.44
E02004371,14107.87
E02004372,12923.25
E02004373,14447.25
E02004374,15940.88
E02004375,14982.71
E02004376,15068.82
E02004377,14703.83
E02004378,14424.66
E02004379,20763.1
E02004380,20130.5
E02004381,18418.1
E02004382,18280.45
E02004383,20810.29
E02004384,16171.03
E02004385,15508.65
E02004386,15977.27
E02004387,14315.07
E02004388,14315.03
E02004389,17013.48
E02004390,16187.09
E02004391,16879.63
E02004392,18338.81
E02004393,17458.76
E02004394,18816.69
E02004395,15403.19
E02004396,17273.51
E02004397,17206.98
E02004398,12612.44
E02004399,15118.97
E02004400,16840.69
E02004401,16215.28
E02004402,14604.76
E02004403,21990.9
E02004404,22373.81
E02004405,20033.47
E02004406,19673.25
E02004407,22156.03
E02004408,17630.89
E02004409,20089.93
E02004410,20867.6
E02004411,16685.12
E02004412,17481.63
E02004413,17911.54
E02004414,19153.7
E02004415,19480.68
E02004416,18131.12
E02004417,16382.04
E02004418,15173.91
E02004419,13758.87
E02004420,17639.44
E02004421,15334.96
E02004422,16524.95
E02004423,16678.66
E02004424,24996.93
E02004425,21773.4
E02004426,22747.22
E02004427,21636.72
E02004428,16917.11
E02004429,17448.45
E02004430,19531.94
E02004431,19107.9
E02004432,19679.09
E02004433,17321.82
E02004434,15694.34
E02004435,14107.66
E02004436,12926.35
E02004437,16060.5
E02004438,14126.69
E02004439,13572.33
E02004440,15707.77
E02004441,14504.16
E02004442,12910.95
E02004443,17104.35
E02004444,21005.91
E02004445,15584.92
E02004446,19412.94
E02004447,21486.72
E02004448,17244.82
E02004449,15845.04
E02004450,21107.63
E02004451,18538.71
E02004452,16762.79
E02004453,14609.08
E02004454,18091.74
E02004455,19925.82
E02004456,15977.2
E02004457,16667.1
E02004458,21239.25
E02004459,21123.41
E02004460,17539.97
E02004461,15407.14
E02004462,18794.81
E02004463,19140.57
E02004464,19401.69
E02004465,21184.27
E02004466,18541.75
E02004467,17819.43
E02004468,25106.8
E02004469,21262.08
E02004470,23521.97
E02004471,18857.3
E02004472,22185.97
E02004473,17531.53
E02004474,17417.1
E02004475,17993.17
E02004476,19471.24
E02004477,18524.69
E02004478,17228.54
E02004479,17724.34
E02004480,16083.83
E02004481,15444.86
E02004482,13172.38
E02004483,15437.52
E02004484,15217.27
E02004485,21025.85
E02004486,21740.22
E02004487,18280.08
E02004488,20861.2
E02004489,22506.03
E02004490,15410.26
E02004491,21950.43
E02004492,22104.89
E02004493,20644.42
E02004494,24916.57
E02004495,19660.22
E02004496,22347.78
E02004497,21221.97
E02004498,18350.36
E02004499,20449.87
E02004500,21671.06
E02004501,19969.02
E02004502,21379.32
E02004503,19734.56
E02004504,21724.66
E02004505,18106.44
E02004506,21239.37
E02004507,20566.3
E02004508,20931.69
E02004509,23239.76
E02004512,21540.84
E02004513,12637.24
E02004514,20948.08
E02004515,21125.04
E02004516,20472.53
E02004517,18026.87
E02004518,23813.74
E02004519,18373.52
E02004520,17139.95
E02004521,16429.78
E02004522,18850.55
E02004523,16201.64
E02004524,20421.65
E02004525,17084.56
E02004526,18815.8
E02004527,19682.51
E02004528,19117.26
E02004529,19766.48
E02004530,18421.07
E02004531,19813
E02004532,21511.01
E02004533,15196.19
E02004534,17929.3
E02004535,18774.24
E02004536,20571.87
E02004537,14899.02
E02004538,21055.59
E02004539,18556.74
E02004540,23215.1
E02004541,22848.57
E02004542,21932.53
E02004543,18730.14
E02004544,18606.87
E02004545,14127.55
E02004546,15257.12
E02004547,16626.67
E02004548,22787.24
E02004549,14536.7
E02004550,15853.26
E02004551,15309.39
E02004552,17622.12
E02004553,16540.71
E02004554,17007.71
E02004555,18653.1
E02004556,22221.11
E02004557,18555.26
E02004558,17223.44
E02004559,19528.11
E02004560,17019.06
E02004561,18361.03
E02004562,18968.78
E02004563,16716.43
E02004564,18037.96
E02004565,18319.88
E02004566,15934.03
E02004567,18953.68
E02004568,18856.64
E02004569,16848.09
E02004570,17713.79
E02004571,18636.95
E02004572,16537.23
E02004573,14598.53
E02004574,13609.81
E02004575,18880.21
E02004576,16468.97
E02004577,18685.76
E02004578,15850.84
E02004579,16939.73
E02004580,15753.65
E02004581,18269.32
E02004582,15018.38
E02004583,16271.07
E02004584,15505.47
E02004585,15029.75
E02004586,14479.38
E02004587,13914.16
E02004588,12610.51
E02004589,14021.88
E02004590,14895.03
E02004591,24147.61
E02004592,18648.29
E02004593,22648.29
E02004594,21362.26
E02004595,21053.48
E02004596,19254.09
E02004597,19643.7
E02004598,20368.76
E02004599,20062.1
E02004600,15892.09
E02004601,19392.07
E02004602,14124.21
E02004603,13237.83
E02004604,12289.96
E02004605,12652.96
E02004606,15062.98
E02004607,21164.28
E02004608,21806.97
E02004609,18645.27
E02004610,21218.47
E02004611,18715.19
E02004612,17963.51
E02004613,21856.63
E02004614,22602.9
E02004615,17629.31
E02004616,16072.31
E02004617,17028.65
E02004618,20612.76
E02004619,19044.04
E02004620,16451.42
E02004621,15979.73
E02004622,15511.79
E02004623,17759.99
E02004624,19706.98
E02004625,17629.7
E02004626,16187.11
E02004627,15321.29
E02004628,14034.06
E02004629,12842.57
E02004630,15542.23
E02004631,17136.13
E02004632,13445.23
E02004633,14193.01
E02004634,13447.85
E02004635,16817.15
E02004636,17066.12
E02004637,14792.01
E02004638,15628.67
E02004639,14602.77
E02004640,10970.56
E02004641,16322.08
E02004642,15068.01
E02004643,11625.14
E02004644,12881.77
E02004645,18461.83
E02004646,12706.19
E02004647,13405.52
E02004648,14059.08
E02004649,18133.54
E02004650,15114
E02004651,17927.49
E02004652,21256.47
E02004653,16510.17
E02004654,14497.06
E02004655,13796.02
E02004656,15094.12
E02004657,18712.23
E02004658,19296.76
E02004659,16975.91
E02004660,19185.2
E02004661,15779.8
E02004662,16309.38
E02004663,16827.92
E02004664,16031.87
E02004665,17485.94
E02004666,16392.17
E02004667,15046.2
E02004668,18662.26
E02004669,18922.95
E02004670,17630.36
E02004671,17941.74
E02004672,16887.07
E02004673,15866.93
E02004674,15323.32
E02004675,19327.74
E02004676,21537.29
E02004677,22140.69
E02004678,20722.37
E02004679,22730.3
E02004680,28236.71
E02004681,15487.34
E02004682,22462.88
E02004683,16041.07
E02004684,18046.01
E02004685,20471.01
E02004686,19514.15
E02004687,16014.35
E02004688,14414.17
E02004689,20552.1
E02004690,19152.2
E02004691,21941.12
E02004692,20486.81
E02004693,17331.66
E02004694,20205.76
E02004695,26206.02
E02004696,21243.06
E02004697,20765.57
E02004698,14806.25
E02004699,19869.53
E02004700,17188.62
E02004702,16931.03
E02004703,21279.48
E02004704,19174.68
E02004705,20251
E02004706,19207.84
E02004707,21314.25
E02004708,18447.1
E02004709,20409.67
E02004710,19953.52
E02004712,22609.56
E02004713,18418.74
E02004714,20790.19
E02004715,16558.79
E02004716,16903.96
E02004717,14372.54
E02004718,16435.89
E02004719,18799.46
E02004720,18438.92
E02004721,23666.53
E02004722,16984.94
E02004723,18908.56
E02004724,18665.97
E02004725,16732.52
E02004726,21938.59
E02004727,21884.3
E02004728,19525.09
E02004729,16259.04
E02004730,19674.42
E02004731,21204.89
E02004732,19940.56
E02004733,20888.51
E02004734,18786.45
E02004735,19441.06
E02004736,17658.04
E02004737,14989.72
E02004738,16445.3
E02004739,17609.23
E02004740,20441.93
E02004741,14466.48
E02004742,14718.95
E02004743,17198.04
E02004744,14921.71
E02004745,16059.54
E02004746,19187.08
E02004747,15929.42
E02004748,15473.34
E02004749,19637.87
E02004750,17632.08
E02004751,19971.83
E02004752,21772.94
E02004753,19137.15
E02004754,23107.33
E02004755,25505.85
E02004756,23138.85
E02004757,23478.84
E02004758,21275.94
E02004759,20692.06
E02004760,24389.38
E02004761,24644.44
E02004764,16628.65
E02004765,21775.83
E02004766,14378.46
E02004767,12289.1
E02004768,15478.49
E02004769,12191.65
E02004770,12565.23
E02004771,12234.31
E02004772,17758.83
E02004774,20076.16
E02004775,19380.14
E02004776,19343.97
E02004777,17448.63
E02004778,17459.98
E02004779,18306.72
E02004780,15507.96
E02004781,18630.9
E02004782,15329.88
E02004783,17761.32
E02004784,18546.38
E02004785,20550.51
E02004786,18995.11
E02004787,18963.92
E02004788,18157.59
E02004789,16672.29
E02004790,15594.12
E02004791,14689.74
E02004792,16538.91
E02004793,19929.73
E02004794,19579.42
E02004795,20116.58
E02004796,17522.45
E02004797,16449.79
E02004798,14535.83
E02004799,14282.91
E02004800,16762.28
E02004801,19361.4
E02004802,14363.61
E02004803,12228.58
E02004804,19080.16
E02004805,22334.86
E02004806,21585.55
E02004807,17856.61
E02004808,18610.92
E02004809,17675.2
E02004810,17245.99
E02004811,16699.79
E02004812,18788.98
E02004813,13964.15
E02004814,20923.07
E02004815,13763.52
E02004816,16017.63
E02004817,15580.38
E02004818,19195.04
E02004819,17967.03
E02004820,20729.06
E02004821,22363.63
E02004822,20612.49
E02004823,19747.09
E02004824,17695.25
E02004825,19406.1
E02004826,20365.94
E02004827,25727.92
E02004828,19881.63
E02004829,23221.04
E02004830,23769.4
E02004831,20581.11
E02004832,20410.13
E02004833,19584.5
E02004834,16469.97
E02004835,23304.24
E02004836,13383.63
E02004837,23110.38
E02004838,21443.35
E02004839,22376.43
E02004840,19634.41
E02004841,20030.19
E02004842,19539.6
E02004843,19406.87
E02004844,15913.52
E02004845,17708.36
E02004846,21578.91
E02004847,17835.47
E02004848,17966.89
E02004849,20357.63
E02004850,16247.51
E02004851,15968.14
E02004852,16876.38
E02004853,15034.64
E02004854,16300.11
E02004855,14688.93
E02004856,23093.06
E02004857,24165.25
E02004858,20797.78
E02004859,25694.48
E02004860,21140.78
E02004861,25063.52
E02004862,16166.14
E02004863,14734.15
E02004864,30707.1
E02004865,20019.66
E02004866,17300.1
E02004867,23415.41
E02004868,16251.53
E02004869,26327.16
E02004870,18446.12
E02004871,18653.79
E02004872,20439.93
E02004873,24646.34
E02004874,17233.1
E02004875,16385.52
E02004876,21970.33
E02004877,22572.06
E02004878,19863.65
E02004879,22440.45
E02004880,23999.16
E02004881,23990.08
E02004882,21941
E02004883,21148.05
E02004884,18906.07
E02004885,23729.99
E02004886,20432.07
E02004887,23195.75
E02004888,21665.95
E02004889,19265.62
E02004890,22691.64
E02004891,25242.12
E02004892,19742.11
E02004893,25008.82
E02004894,26788.93
E02004895,20861.07
E02004896,20266.5
E02004897,19237.31
E02004898,17475.68
E02004899,20683.44
E02004900,26141.91
E02004901,14292.59
E02004902,17639.81
E02004903,19821.27
E02004904,18340.39
E02004905,22588.22
E02004906,18498.18
E02004907,20978.83
E02004908,21276.08
E02004909,18456.61
E02004910,21449.19
E02004911,15648.84
E02004912,19566.27
E02004913,22372.79
E02004914,18159.25
E02004915,18202.73
E02004916,21091.05
E02004917,18116.43
E02004918,23127.94
E02004919,20652.7
E02004920,20292.77
E02004921,23756.97
E02004922,21464.49
E02004923,22298.93
E02004924,28463.14
E02004925,24700.76
E02004926,31285.99
E02004927,23920.85
E02004928,28304.45
E02004929,22848.43
E02004930,23328.87
E02004931,22993.35
E02004932,20715.31
E02004933,28982.69
E02004934,28293.18
E02004935,29512.38
E02004936,25564.45
E02004937,29846.18
E02004938,23608.13
E02004939,20730.12
E02004940,20616.24
E02004941,20486.87
E02004942,21729.08
E02004943,22441.61
E02004944,16791.41
E02004945,20342.77
E02004946,18042.03
E02004947,21498.36
E02004948,18566.16
E02004949,17431.16
E02004950,17791.13
E02004951,15219.33
E02004952,17151.47
E02004953,15483.1
E02004954,16943.61
E02004955,17685.25
E02004956,21320.43
E02004957,20481.57
E02004958,21687.54
E02004959,25105.55
E02004960,27574.18
E02004961,22239.79
E02004962,23046.04
E02004963,17883.21
E02004964,18525.73
E02004965,17882.98
E02004966,26700.24
E02004967,14314.57
E02004968,18007.31
E02004969,18852.93
E02004970,16547.95
E02004971,16718.55
E02004972,22107.22
E02004973,20732.79
E02004974,22394.75
E02004975,24987.41
E02004976,20103.86
E02004977,17654.94
E02004978,17059.96
E02004979,22549.12
E02004980,25853.53
E02004981,22577.44
E02004982,21275.21
E02004983,19258.3
E02004984,21286.44
E02004985,22480.83
E02004986,15906.36
E02004987,19132.12
E02004988,18439.47
E02004989,15766.86
E02004990,18612
E02004991,14586.24
E02004992,13511.09
E02004993,17355.61
E02004994,23069.68
E02004995,22580.39
E02004996,20288.09
E02004997,18437.12
E02004998,18462.93
E02004999,16522.36
E02005000,14515.67
E02005001,16635.12
E02005002,14604.21
E02005003,13415.07
E02005004,17179.69
E02005005,18204.13
E02005006,18612.3
E02005007,18429.01
E02005008,17635.48
E02005009,17830.35
E02005010,13809.74
E02005011,16532.84
E02005012,14561.6
E02005013,14555.45
E02005014,17224.67
E02005015,17039.37
E02005016,16074.46
E02005017,17449.01
E02005018,17663.56
E02005019,19106.95
E02005020,15418.41
E02005021,16803.41
E02005022,13855.23
E02005023,12585.14
E02005025,18448.21
E02005026,20251.2
E02005027,19404.18
E02005028,13908.05
E02005029,21335.86
E02005030,17844.94
E02005031,15619.38
E02005032,17899.69
E02005033,15536.03
E02005034,18437.64
E02005035,17233.08
E02005036,13878.15
E02005037,18181.57
E02005038,17017.52
E02005039,15800.04
E02005040,18894.04
E02005041,17742.13
E02005042,17154.86
E02005043,15931.96
E02005044,18200.14
E02005045,14689.73
E02005046,15505.45
E02005047,14777.2
E02005048,17868.72
E02005049,20027.66
E02005050,16877.64
E02005051,12801.68
E02005052,15112.27
E02005053,13572.32
E02005054,17115.82
E02005055,13811.82
E02005056,13604.86
E02005057,13799.31
E02005058,13755.23
E02005059,16802.36
E02005060,13193.35
E02005061,13304.25
E02005062,15292.37
E02005063,15756.58
E02005064,17833.78
E02005065,13260.59
E02005066,19072.09
E02005067,19833.28
E02005068,20598.52
E02005069,18572.27
E02005070,18683.39
E02005071,16144.77
E02005072,21376.17
E02005073,17187.89
E02005074,20231.7
E02005075,17675.83
E02005076,16034.27
E02005077,13856.82
E02005078,18801.31
E02005079,18342.17
E02005080,11910.51
E02005081,18654.66
E02005082,18192.65
E02005083,18174.91
E02005084,18759.22
E02005085,18904.86
E02005086,18203.7
E02005087,18430.42
E02005088,14381.88
E02005089,17931.89
E02005090,19387.66
E02005091,19347.46
E02005093,17418.6
E02005094,20614.27
E02005095,20629.59
E02005096,19926.42
E02005097,24868.43
E02005098,23264.75
E02005099,21757.64
E02005100,17526.95
E02005101,22138.77
E02005102,18696.83
E02005103,16719.97
E02005104,14072.2
E02005105,13405.01
E02005106,14061.98
E02005107,17705.11
E02005109,20222.55
E02005110,17467.49
E02005111,16085.15
E02005112,14617.66
E02005113,15219.76
E02005114,14520.99
E02005115,11738.96
E02005116,11522.55
E02005117,15773.65
E02005118,13979.63
E02005119,14053.85
E02005120,13676.75
E02005121,16417.52
E02005122,17638.46
E02005123,16401.92
E02005124,12699.78
E02005125,14413.8
E02005126,15801.27
E02005127,19074.55
E02005128,16665.78
E02005129,15260.62
E02005130,17002
E02005131,19439.67
E02005132,11434.81
E02005133,16376.53
E02005134,12231.77
E02005135,13739.83
E02005136,14249.34
E02005137,12389.39
E02005138,14161.84
E02005139,15925.29
E02005140,17066.51
E02005141,17718.3
E02005142,14256.25
E02005143,14683.82
E02005144,12152.71
E02005145,17307.32
E02005146,13989.51
E02005147,14702.5
E02005148,16824.87
E02005149,18787.7
E02005150,15673.53
E02005151,16913.98
E02005153,16840.73
E02005154,19365.32
E02005155,22652.24
E02005156,17607.76
E02005157,15086.09
E02005158,19504.72
E02005159,17288.18
E02005160,19213.11
E02005161,19527.04
E02005162,17277.6
E02005163,19241.15
E02005164,17284.85
E02005165,19031.61
E02005166,14568.63
E02005167,21713.14
E02005168,24505.62
E02005169,23543.44
E02005170,20791.83
E02005171,15684.16
E02005172,20872.98
E02005173,25049.12
E02005174,17950.81
E02005175,18148.38
E02005176,13711.2
E02005177,11437.72
E02005178,7621.78
E02005179,12047.88
E02005180,14777.32
E02005181,12887.21
E02005182,10827.55
E02005183,13288.22
E02005184,16630.39
E02005185,10527.49
E02005186,15038.55
E02005189,13126.06
E02005190,18681.96
E02005191,17520.45
E02005192,19753.02
E02005193,16975.92
E02005194,14309.61
E02005195,14347.65
E02005196,16029.41
E02005197,12396.73
E02005198,14059.05
E02005199,16866.7
E02005200,13529.05
E02005201,13290.24
E02005202,16059.31
E02005203,16461.85
E02005204,15808.92
E02005205,15613.9
E02005206,14868.68
E02005207,16479.45
E02005208,15049.46
E02005209,15340.11
E02005210,17097.32
E02005211,17532.89
E02005212,13193.3
E02005213,14111.54
E02005214,14280.55
E02005215,12376.56
E02005216,12145.02
E02005217,8543.1
E02005218,13602.18
E02005219,14516.2
E02005220,14959.92
E02005221,14404.03
E02005222,17617.74
E02005223,15926.66
E02005224,13952.91
E02005225,17207.88
E02005226,10350.16
E02005228,11512.62
E02005229,11069.56
E02005230,12321.23
E02005231,12379.57
E02005233,14125.05
E02005234,14295.8
E02005235,14063.88
E02005236,13302.82
E02005237,15495.91
E02005238,14181.64
E02005239,14537.43
E02005240,13053.32
E02005241,13424.81
E02005242,14154.52
E02005243,11564.19
E02005244,12057.02
E02005245,16448.37
E02005246,11976.14
E02005247,17681.18
E02005248,8173.05
E02005249,9422.48
E02005250,8906.12
E02005251,12069.55
E02005252,11744.43
E02005253,16722.59
E02005254,18696.14
E02005255,16584
E02005256,17601.72
E02005257,12509.87
E02005258,15648.84
E02005259,11599.9
E02005260,14387.87
E02005261,10420.42
E02005262,19110.01
E02005263,9909.5
E02005264,12496.68
E02005265,12869.36
E02005266,9363.64
E02005267,8811.52
E02005268,9654.49
E02005269,11981.67
E02005270,16985.39
E02005271,16344.04
E02005272,13747.96
E02005273,16632.59
E02005274,17741.64
E02005275,14914.07
E02005276,17943.48
E02005277,18450.97
E02005278,16299.3
E02005279,13003.23
E02005280,12602.58
E02005281,13960.1
E02005284,16562.65
E02005285,17149
E02005286,14259.45
E02005287,17824.48
E02005288,15949.9
E02005289,17428.39
E02005290,17002.68
E02005291,15619.95
E02005292,13921.28
E02005293,13592.77
E02005294,13683.54
E02005295,15256.23
E02005296,16544.11
E02005297,16482.45
E02005298,14885.98
E02005299,13736.24
E02005300,15570.57
E02005301,13493.68
E02005302,17367.79
E02005303,12742.26
E02005304,15282.08
E02005305,14923.09
E02005306,15343.41
E02005307,14687.43
E02005308,18350.62
E02005309,15454.77
E02005310,13070.11
E02005311,16900.31
E02005312,13844.47
E02005313,10409.16
E02005314,12728.84
E02005315,17204.12
E02005316,12164.72
E02005317,10468.06
E02005318,15462.63
E02005319,11651.77
E02005320,11889.62
E02005321,12687.77
E02005322,13834.51
E02005323,13014.12
E02005324,16107.6
E02005325,14760.48
E02005326,12848.58
E02005327,15838.52
E02005328,15209
E02005329,13494.91
E02005330,15913.53
E02005331,17064.16
E02005332,16425.67
E02005334,15805.28
E02005335,17184.88
E02005336,15379.6
E02005337,13148.21
E02005338,14416.8
E02005339,17884.64
E02005340,14260.02
E02005341,16015.78
E02005342,15655.78
E02005343,16034.64
E02005344,16558.54
E02005345,15415.76
E02005346,11193.14
E02005347,10520.08
E02005348,14490.87
E02005349,14340.33
E02005350,14368.84
E02005351,12276.13
E02005352,19640.94
E02005353,13419.12
E02005354,17977.05
E02005355,16727.37
E02005356,19122.62
E02005357,14387.14
E02005358,16628.93
E02005359,14899.24
E02005360,19615.4
E02005361,14884.1
E02005362,13660.15
E02005363,15179.5
E02005364,14232.24
E02005365,12095.34
E02005366,14610.73
E02005368,19419.73
E02005369,17831.11
E02005370,17091.17
E02005371,16938.61
E02005372,18827.86
E02005373,16758.06
E02005374,13483.81
E02005375,17795.73
E02005376,15488.99
E02005377,15470.46
E02005378,17211.65
E02005379,15686.46
E02005380,16771.96
E02005381,15718.48
E02005382,13308.07
E02005383,13233.44
E02005384,16838.18
E02005385,16996.37
E02005386,13541.24
E02005387,15217.97
E02005388,13331.9
E02005389,14247.23
E02005390,17538.4
E02005391,17292.49
E02005392,15498.06
E02005393,16113.11
E02005394,13019
E02005395,13808.3
E02005396,17699.74
E02005397,16513.69
E02005398,15968.62
E02005399,17081.26
E02005400,14454.73
E02005401,17459.61
E02005402,16148.38
E02005403,13698.67
E02005404,14349.19
E02005405,12529.4
E02005406,12281.21
E02005407,14615.38
E02005408,14824.33
E02005409,13520.21
E02005412,13676.54
E02005414,11334.9
E02005415,12846.45
E02005416,15453.65
E02005417,12595.02
E02005418,9671.93
E02005419,12245.63
E02005420,11400.18
E02005422,13915.03
E02005423,12334.48
E02005424,15365.61
E02005425,14248.44
E02005426,12865.64
E02005427,15158.57
E02005428,13174.7
E02005429,13827.28
E02005430,14338.02
E02005431,13390.61
E02005432,15173.13
E02005433,13614.02
E02005434,13341.31
E02005435,12452.43
E02005436,13226.21
E02005437,11449.85
E02005438,12572.89
E02005439,14385.24
E02005440,12695.52
E02005441,13699.24
E02005442,11017.48
E02005443,13977.66
E02005444,15573.75
E02005445,10976.97
E02005446,12459.31
E02005447,11411.33
E02005448,11947.7
E02005449,13223.24
E02005450,15102.35
E02005451,10654.39
E02005452,13546.01
E02005453,16606.94
E02005455,15833.26
E02005456,14531.42
E02005457,14509.95
E02005458,16552.07
E02005459,13678.7
E02005460,17493.09
E02005461,15858.2
E02005462,12897.86
E02005463,15905.13
E02005464,14736.49
E02005465,13112.24
E02005466,12901.2
E02005467,12314.29
E02005468,13294.27
E02005469,13236.24
E02005470,12722.69
E02005471,11768.83
E02005472,11719.17
E02005473,12651.68
E02005474,13195.19
E02005475,14947.47
E02005476,17271.27
E02005477,15655.86
E02005478,12834.49
E02005479,14747.51
E02005480,11132.57
E02005481,13322.17
E02005482,15701.53
E02005483,15035.08
E02005484,15914.15
E02005485,14322.89
E02005486,14036.76
E02005487,18411.84
E02005488,16430.19
E02005489,17089
E02005490,13972.66
E02005491,17814.14
E02005492,15319.24
E02005493,14698.65
E02005494,13883.53
E02005495,11717.91
E02005496,15391.86
E02005497,10976.15
E02005498,15168.47
E02005499,15826.89
E02005500,15974.94
E02005501,17291.48
E02005502,14738.89
E02005503,18062.08
E02005504,16496.25
E02005505,15645.76
E02005506,16569.37
E02005507,15579.43
E02005508,18208.74
E02005509,14530.35
E02005510,16586.3
E02005511,15184.42
E02005512,16557.44
E02005513,15697.23
E02005514,17693.09
E02005515,18246.7
E02005516,18188.64
E02005517,12882.6
E02005518,16569.46
E02005519,13877.77
E02005520,17296.06
E02005521,18345.6
E02005522,17908.64
E02005523,17725.06
E02005524,17261.8
E02005525,18745.42
E02005526,18522.26
E02005527,18808.91
E02005528,18035.57
E02005529,16031.43
E02005530,16476.5
E02005531,16831.61
E02005532,16700.61
E02005533,19041.94
E02005534,17213.66
E02005535,21731.59
E02005536,19199.08
E02005537,17532.57
E02005538,15631.75
E02005539,17149.23
E02005540,15277.57
E02005541,12944.36
E02005542,12543.6
E02005543,11992.85
E02005544,13156.66
E02005545,16586.9
E02005546,13695.47
E02005547,16122.16
E02005548,13943.03
E02005549,17225.08
E02005550,16942.55
E02005551,15761.97
E02005552,17702.4
E02005553,15399.37
E02005554,17229.43
E02005555,20690.16
E02005556,16223.2
E02005557,11542.47
E02005558,15717.59
E02005559,14184.79
E02005560,15855.83
E02005561,13896.74
E02005562,17608.7
E02005563,15405.39
E02005564,18499.44
E02005565,15882.02
E02005566,14647.83
E02005567,15991.67
E02005568,16600.89
E02005569,16163.18
E02005570,16402.01
E02005571,17495.87
E02005572,15170.23
E02005573,17871.39
E02005574,17277.14
E02005575,17952.43
E02005576,16114.19
E02005577,17408.89
E02005578,16832.57
E02005579,14107.61
E02005580,15481.97
E02005581,17067.91
E02005582,15974.61
E02005583,17012.03
E02005584,15535.24
E02005585,13199.46
E02005586,18031.95
E02005587,13681.85
E02005588,14210.7
E02005589,13924.51
E02005590,15860.14
E02005592,22796.56
E02005593,12932.65
E02005594,18761.31
E02005595,21463.82
E02005596,14639.48
E02005597,16266.66
E02005598,23090.21
E02005599,19900.4
E02005600,19279.6
E02005601,18294.53
E02005602,19607.07
E02005603,18730.96
E02005604,18169.6
E02005605,20010.56
E02005606,18325.79
E02005607,17815.08
E02005608,17178.06
E02005609,17070.23
E02005610,17469.24
E02005611,16076.48
E02005612,14142.79
E02005613,12402.38
E02005614,14318.48
E02005615,12442.49
E02005616,11837.49
E02005617,11461.46
E02005619,18338.62
E02005620,17748.27
E02005621,16138.39
E02005622,18713.6
E02005623,17165
E02005624,15708.46
E02005625,13157.72
E02005626,12482.54
E02005627,16693.59
E02005628,17249.94
E02005629,17741.89
E02005630,18005.35
E02005631,16587.64
E02005632,16108.05
E02005633,13226.2
E02005634,13414.81
E02005635,15072.94
E02005636,13273.38
E02005637,11959.81
E02005638,15484.68
E02005639,18413.74
E02005640,14417.44
E02005641,14982.58
E02005642,15503.58
E02005643,11230.28
E02005644,13013.49
E02005645,14426.36
E02005646,15086.5
E02005647,13853.12
E02005648,16630.16
E02005649,14808.18
E02005650,13703.62
E02005651,14330.46
E02005652,13482.57
E02005653,12508.41
E02005654,13314.96
E02005655,14905.36
E02005656,11538.91
E02005657,15420.98
E02005658,10649.38
E02005659,13445.7
E02005660,12785.07
E02005661,11324.88
E02005662,14019.7
E02005663,17763.41
E02005664,13479.9
E02005665,15387.36
E02005666,10238.15
E02005667,13481.59
E02005668,13765.68
E02005669,18158.89
E02005670,11134.15
E02005671,15321.52
E02005672,12482.22
E02005673,13696.93
E02005674,14686.71
E02005675,12906.63
E02005676,13241.79
E02005677,16508.46
E02005678,18937.93
E02005679,18729.59
E02005680,19169.37
E02005681,16524.49
E02005682,17902.87
E02005683,16665.97
E02005684,19418.34
E02005685,16806.58
E02005686,16542.77
E02005687,18664.26
E02005688,17476.95
E02005689,17543.05
E02005690,15201.55
E02005691,17995.21
E02005692,14810.55
E02005693,13338.85
E02005694,16202.28
E02005695,11651.08
E02005696,11440.42
E02005697,12627.01
E02005698,12876.65
E02005699,12239.74
E02005700,16578.38
E02005701,15301.16
E02005702,16950.92
E02005703,13610.44
E02005704,14064.64
E02005705,16715.61
E02005706,11760.6
E02005707,14836.31
E02005708,13782.62
E02005709,10106.68
E02005710,12985.62
E02005711,12062.07
E02005712,13709.98
E02005713,16697.1
E02005714,20080.26
E02005715,12853.61
E02005716,14110.86
E02005717,15351.19
E02005718,15846
E02005719,14716.44
E02005720,13014.67
E02005721,14283.33
E02005722,19725.12
E02005723,14564.92
E02005724,20083.06
E02005725,17637.2
E02005726,20014.22
