MSOA11CD,median_price_2011
E02004859,295418
E02004860,184250
E02004861,385000
E02004862,177000
E02004863,177500
E02004864,291250
E02004865,200000
E02004866,195000
E02004867,440000
E02004868,220000
E02004869,361500
E02004870,186369
E02004871,220000
E02004872,237500
E02004873,232250
E02004874,214975
E02004875,233975
E02004876,342000
E02004877,332500
E02003732,147000
E02003733,174500
E02003734,188500
E02003735,198000
E02003736,184950
E02003737,157995
E02003738,225000
E02003739,207000
E02003740,265000
E02006825,255000
E02004878,299475
E02004879,354000
E02004880,300000
E02004881,246000
E02004882,242500
E02004883,250000
E02004884,226500
E02004885,285000
E02004886,351250
E02004887,388000
E02004888,280000
E02004889,236500
E02004890,216000
E02004891,280000
E02004892,228000
E02004893,239975
E02004894,249995
E02004895,275000
E02006287,239500
E02006288,277500
E02006289,192000
E02006290,251250
E02006291,233500
E02006292,276000
E02006293,215000
E02006294,210455
E02006295,185000
E02006296,201000
E02006297,237000
E02006298,169000
E02006299,220000
E02006300,135000
E02006301,146000
E02006302,163725
E02006303,127000
E02006304,139500
E02006305,80500
E02006306,121250
E02006307,158500
E02006308,105000
E02006309,115000
E02006310,135000
E02006311,156250
E02006312,167500
E02006313,127000
E02006314,162500
E02006315,285000
E02006316,177750
E02004527,245998
E02004528,318250
E02004529,450000
E02004530,288000
E02004531,357925
E02004532,296750
E02004533,228000
E02004534,201000
E02004535,237500
E02004536,430000
E02004537,215000
E02004538,340000
E02004539,245000
E02004540,323750
E02004541,347500
E02004542,412500
E02004543,355000
E02003742,145000
E02003743,106000
E02003744,121500
E02003745,135000
E02003746,128500
E02003747,137750
E02003748,118500
E02003749,130000
E02003750,145000
E02003751,147000
E02003752,131000
E02005538,154248
E02005539,167000
E02005540,146000
E02005541,120000
E02005542,78250
E02005543,70000
E02005544,93500
E02005545,149000
E02005546,108500
E02005547,135000
E02005548,118975
E02005549,135000
E02005550,152500
E02004544,266000
E02004545,158000
E02004546,152500
E02004547,165000
E02004548,205000
E02004549,153000
E02004550,147000
E02004551,165000
E02004552,165000
E02004553,155000
E02004554,175000
E02004896,335000
E02004897,312000
E02004898,247000
E02004899,352250
E02004900,535000
E02004901,199000
E02004902,236750
E02004903,235998
E02004904,229000
E02004905,567500
E02004906,250000
E02004907,297500
E02004908,315000
E02003753,146000
E02003754,175000
E02003755,130000
E02003756,142500
E02003757,193500
E02003758,155000
E02003759,186000
E02003760,106000
E02003761,175000
E02003762,195000
E02003763,153500
E02003764,160000
E02003765,180000
E02003766,184000
E02003767,250000
E02003768,235414
E02003769,202250
E02003770,203500
E02003771,160750
E02003772,186000
E02003773,158000
E02003774,155000
E02006245,147000
E02006246,150000
E02006247,115000
E02006248,157000
E02006249,200000
E02006250,108750
E02006251,115000
E02006252,127000
E02006253,187500
E02006254,110500
E02006255,136000
E02006256,115000
E02006257,130500
E02006258,141250
E02006259,136750
E02006260,120000
E02005551,180000
E02005552,285000
E02005553,156000
E02005554,180000
E02005555,195000
E02005556,135000
E02005557,84000
E02005558,148500
E02005559,126000
E02005560,118000
E02005561,97000
E02005562,165000
E02005563,136500
E02005564,162750
E02005565,146250
E02005566,131250
E02005567,140998
E02005568,160500
E02005569,133500
E02003258,181000
E02003259,144500
E02003260,120000
E02003261,170000
E02003262,149000
E02003263,150000
E02003264,219000
E02003265,155000
E02003266,129000
E02003267,170000
E02003268,150000
E02003269,165000
E02003270,154000
E02003271,159000
E02003272,145000
E02003273,150000
E02003274,122500
E02003275,112000
E02003276,125500
E02003277,132000
E02003278,135250
E02004555,215000
E02004556,340000
E02004557,207500
E02004558,165000
E02004559,214000
E02004560,212500
E02004561,243500
E02004562,180000
E02006261,244000
E02006262,207500
E02006263,225000
E02006264,199000
E02006265,200000
E02006266,235000
E02006267,220000
E02006268,143250
E02006269,170000
E02006270,139998
E02006271,158000
E02006272,173000
E02004909,172000
E02004910,207344
E02004911,175000
E02004912,180000
E02004913,249995
E02004914,235000
E02004915,176750
E02004916,307500
E02004917,175000
E02004918,210000
E02004919,210000
E02004920,213825
E02004921,249975
E02004922,299995
E02004923,270000
E02005570,198500
E02005571,282500
E02005572,160000
E02005573,230000
E02005574,179250
E02005575,195000
E02005576,163500
E02005577,167000
E02005578,158250
E02005579,145000
E02005580,153500
E02005581,120000
E02005582,125000
E02005583,193500
E02005584,121750
E02005585,116000
E02005586,121500
E02005587,126500
E02005588,137000
E02005589,134125
E02005590,117500
E02005592,177000
E02005593,155000
E02005594,164000
E02005595,225000
E02005596,125000
E02006907,145750
E02006908,140000
E02003237,157500
E02003238,134500
E02003239,139000
E02003240,201000
E02003241,157998
E02003242,127500
E02003243,110000
E02003244,115000
E02003245,89500
E02003246,98250
E02003247,104000
E02003248,140000
E02003249,108995
E02003250,105000
E02003251,210000
E02003252,135000
E02003253,103000
E02003254,180000
E02003255,141000
E02003257,93000
E02006877,133000
E02006878,179950
E02004563,211000
E02004564,205500
E02004565,220000
E02004566,175500
E02004567,230000
E02004568,197500
E02004569,175000
E02004570,221250
E02004571,230000
E02004572,178500
E02003775,243000
E02003776,248375
E02003777,240000
E02003778,247250
E02003779,177000
E02003780,216500
E02003781,250000
E02003783,334975
E02003784,264900
E02003785,236000
E02003786,312500
E02003787,250000
E02003788,295000
E02003789,200000
E02003790,245000
E02003791,282500
E02003792,252500
E02003793,250000
E02006873,219995
E02006874,243750
E02005597,156995
E02005598,248995
E02005599,192500
E02005600,185500
E02005601,155750
E02005602,201500
E02005603,179000
E02005604,180000
E02005605,189000
E02005606,185000
E02005607,180000
E02005608,210000
E02005609,156250
E02005610,205000
E02005611,142725
E02003279,185000
E02003280,175000
E02003281,220000
E02003282,180000
E02003283,193748
E02003284,156250
E02003285,138500
E02003286,300000
E02003287,225000
E02003288,137000
E02003289,233000
E02003290,182500
E02003291,180000
E02003292,129000
E02003293,142500
E02003294,240000
E02003295,196500
E02004924,497475
E02004925,368000
E02004926,554000
E02004927,417500
E02004928,386250
E02004929,339975
E02004930,291475
E02004931,312000
E02004932,352500
E02004933,475000
E02004934,280000
E02004935,285000
E02004936,304000
E02004937,425000
E02004938,375000
E02004939,299975
E02004940,280000
E02004941,242000
E02004942,332500
E02004943,375000
E02004944,167000
E02004945,175000
E02004946,170000
E02004947,199000
E02004948,166900
E02004949,154950
E02004950,161000
E02004951,148500
E02004952,160000
E02004953,167000
E02004954,161250
E02004955,182750
E02004573,121000
E02004574,125000
E02004575,188500
E02004576,166000
E02004577,215000
E02004578,168000
E02004579,194000
E02004580,180000
E02004581,200000
E02004582,133750
E02004583,160000
E02004584,157000
E02004585,144000
E02004586,134500
E02004587,130250
E02004588,110000
E02004589,137500
E02004590,110500
E02004956,249975
E02004957,250000
E02004958,362500
E02004959,375000
E02004960,470000
E02004961,325000
E02004962,305000
E02004963,225000
E02004964,245067
E02004965,250000
E02004966,690000
E02004967,189475
E02003296,182000
E02003297,170000
E02003298,175000
E02003299,250000
E02003300,175000
E02003301,155500
E02003302,154250
E02003303,168500
E02003304,190000
E02003305,227500
E02003307,162000
E02003308,163750
E02003309,175000
E02003310,143995
E02003311,139500
E02003312,130000
E02003313,127000
E02006859,218500
E02006926,205000
E02004591,288000
E02004592,220000
E02004593,390000
E02004594,294975
E02004595,275000
E02004596,274995
E02004597,230000
E02004598,292000
E02004599,328750
E02004968,225000
E02004969,245000
E02004970,205000
E02004971,200000
E02004972,275000
E02004973,199250
E02004974,254975
E02004975,430000
E02004976,192750
E02004977,205000
E02004978,185000
E02004979,249200
E02004980,467500
E02004981,277000
E02004982,280000
E02004983,215000
E02004984,200000
E02004985,360000
E02004986,199998
E02004987,229000
E02004988,198500
E02004989,218000
E02004990,247000
E02004991,187500
E02004992,185500
E02004993,240000
E02004994,488500
E02004995,453000
E02006238,119975
E02006239,129995
E02006240,175000
E02006241,146000
E02006242,180000
E02006243,140000
E02006826,163000
E02006273,218000
E02006274,237500
E02006275,135000
E02006276,270500
E02006277,192000
E02006278,178000
E02006279,186000
E02006280,239975
E02006281,199995
E02006282,235000
E02006283,207000
E02006284,158475
E02006285,153090
E02006286,129950
E02000002,185000
E02000003,200000
E02000004,193750
E02000005,165000
E02000007,153750
E02000008,160000
E02000009,171000
E02000010,158748
E02000011,184000
E02000012,250000
E02000013,157500
E02000014,159000
E02000015,140000
E02000016,152975
E02000017,225000
E02000018,153500
E02000019,155000
E02000020,171000
E02000021,152000
E02000022,135000
E02000023,167250
E02006799,195000
E02000024,370000
E02000025,262500
E02000026,351998
E02000027,279950
E02000028,330000
E02000029,265000
E02000030,615000
E02000031,401000
E02000032,395000
E02000033,310000
E02000034,242500
E02000035,330000
E02000036,282000
E02000037,310000
E02000038,320000
E02000039,425000
E02000040,365000
E02000041,338500
E02000042,280000
E02000043,537500
E02000044,247000
E02000045,268975
E02000046,317500
E02000047,230000
E02000048,365000
E02000049,219000
E02000050,269500
E02000051,351880
E02000052,358250
E02000053,250000
E02000054,330000
E02000055,325000
E02000056,890000
E02000057,400000
E02000058,570800
E02000059,250000
E02000060,543000
E02000061,485000
E02000062,272500
E02000063,350000
E02000064,328250
E02000065,145000
E02000066,123000
E02000067,155000
E02000068,154250
E02000069,161000
E02000070,228250
E02000071,208500
E02000072,156000
E02000073,242000
E02000074,163500
E02000075,250000
E02000077,220000
E02000078,203500
E02000079,221250
E02000080,229500
E02000081,230998
E02000082,230500
E02000083,175000
E02000084,249995
E02000085,210000
E02000086,239000
E02000087,324000
E02000088,250000
E02000089,274000
E02000090,195000
E02000091,233750
E02000092,190000
E02006785,210000
E02000093,320000
E02000094,308500
E02000095,310500
E02000096,432500
E02000097,298975
E02000098,366500
E02000099,305000
E02000100,385000
E02000101,247000
E02000102,250000
E02000103,296250
E02000104,316000
E02000105,250000
E02000106,289000
E02000107,313000
E02000108,262082
E02000109,250000
E02000110,455000
E02000111,230500
E02000112,265000
E02000113,211000
E02000114,277000
E02000115,360000
E02000116,227000
E02000117,223000
E02000118,250000
E02000119,180000
E02000120,357500
E02000121,219000
E02000122,417500
E02000123,236500
E02000124,460000
E02000125,380000
E02000126,285000
E02000127,180000
E02000128,292000
E02000130,271750
E02000131,199995
E02000132,231000
E02000133,465000
E02000134,235000
E02000135,165000
E02000136,335000
E02000137,247000
E02000138,280000
E02000139,246250
E02000140,188500
E02000141,239995
E02000142,300000
E02000144,273500
E02000145,170000
E02000146,250000
E02000147,457000
E02000148,420000
E02000149,225000
E02000150,333000
E02000151,424000
E02000152,265000
E02000153,362500
E02000154,267000
E02000155,220000
E02000156,350000
E02000157,329000
E02000158,282500
E02000159,430000
E02000160,335000
E02000161,283750
E02000162,281750
E02000163,395000
E02000165,239750
E02006782,275000
E02006787,315000
E02006789,320000
E02000166,497500
E02000167,903750
E02000168,397500
E02000169,930500
E02000170,520000
E02000171,492500
E02000172,325000
E02000173,705000
E02000174,430500
E02000175,432500
E02000176,670000
E02000177,370000
E02000178,350000
E02000179,615000
E02000180,417500
E02000181,495500
E02000182,660000
E02000183,670000
E02000184,330000
E02000185,375000
E02000186,500000
E02000187,400000
E02000188,330000
E02000189,380000
E02000190,342500
E02000191,563500
E02000192,452500
E02000193,472500
E02000001,465000
E02000194,217000
E02000195,290000
E02000196,250000
E02000197,232500
E02000198,188000
E02000199,203900
E02000200,180000
E02000201,170000
E02000202,210000
E02000203,166500
E02000204,221500
E02000206,162125
E02000207,204000
E02000208,162000
E02000209,191750
E02000210,213000
E02000211,250000
E02000212,188500
E02000213,180000
E02000214,275000
E02000215,205000
E02000216,231500
E02000217,180648
E02000218,315000
E02000219,308750
E02000220,190000
E02000221,215000
E02000222,220000
E02000223,161000
E02000224,209000
E02000225,180000
E02000226,347500
E02000227,190000
E02000228,377500
E02000229,185750
E02000230,250000
E02000231,509750
E02000232,295000
E02000233,249950
E02000234,249975
E02000235,310500
E02000236,270000
E02000237,271000
E02006788,200000
E02000238,250000
E02000239,282500
E02000240,205000
E02000241,250000
E02000242,270000
E02000243,250000
E02000244,250000
E02000245,172000
E02000246,240000
E02000247,190000
E02000248,256000
E02000249,245000
E02000250,470000
E02000251,250000
E02000252,245000
E02000253,257500
E02000254,240000
E02000255,376500
E02000256,340000
E02000257,350000
E02000258,350000
E02000259,330000
E02000260,247500
E02000261,315000
E02000262,325000
E02000263,230500
E02000264,355000
E02000265,314000
E02000266,170000
E02000267,340000
E02000268,390000
E02000269,426000
E02000270,260000
E02000271,725000
E02000272,453500
E02000274,218000
E02000275,196500
E02000276,400000
E02006791,462000
E02000277,227500
E02000278,203000
E02000279,190000
E02000280,278300
E02000281,195000
E02000282,180000
E02000283,222500
E02000284,244400
E02000285,320000
E02000286,247500
E02000287,480000
E02000288,205000
E02000289,446500
E02000290,208000
E02000291,220000
E02000292,240000
E02000293,477500
E02000294,210000
E02000295,260000
E02000296,260000
E02000297,352500
E02000298,497500
E02000299,210000
E02000300,210000
E02000301,173000
E02000302,340000
E02000303,235000
E02000304,499000
E02000305,260000
E02000306,176000
E02000307,210000
E02000308,315000
E02000309,190000
E02000311,250000
E02000312,250000
E02006793,148000
E02000313,154500
E02000314,157000
E02000315,164000
E02000316,224500
E02000317,190000
E02000318,174500
E02000319,175000
E02000320,180000
E02000321,175000
E02000323,180000
E02000324,247000
E02000326,285000
E02000327,166875
E02000328,337500
E02000329,190000
E02000331,232500
E02000332,231250
E02000333,393500
E02000334,225000
E02000335,241000
E02000337,223500
E02000339,298750
E02000340,225000
E02000341,182000
E02000342,210500
E02000343,248748
E02000344,275000
E02006786,174500
E02006927,280000
E02006928,296750
E02006929,297250
E02006930,384500
E02006931,455000
E02000345,250000
E02000346,210000
E02000347,308000
E02000348,278000
E02000350,295000
E02000351,310000
E02000352,337500
E02000353,433750
E02000354,250000
E02000355,295000
E02000356,342500
E02000357,170000
E02000358,300000
E02000359,377625
E02000360,248750
E02000361,279000
E02000362,245750
E02000363,218000
E02000364,380000
E02000365,327500
E02000366,357475
E02000367,326500
E02000368,277500
E02000369,357500
E02000370,303750
E02000371,397500
E02006918,222750
E02006921,190000
E02000372,275000
E02000373,195000
E02000374,420000
E02000375,340000
E02000376,322500
E02000377,332500
E02000378,300000
E02000379,427600
E02000380,650000
E02000381,550000
E02000382,495000
E02000383,390000
E02000384,364950
E02000385,423000
E02000386,380000
E02000387,405000
E02000388,509250
E02000389,532500
E02000390,500000
E02000391,861250
E02000392,535000
E02000393,543500
E02000394,468750
E02000395,612500
E02000396,816000
E02000397,254000
E02000398,181000
E02000400,366000
E02000401,224500
E02000402,212500
E02000403,292000
E02000404,250000
E02000405,500000
E02000406,250000
E02000407,160000
E02000408,212000
E02000409,297000
E02000410,399975
E02000411,192000
E02000412,235000
E02000413,450000
E02000414,242250
E02000415,290000
E02000416,259975
E02000417,400000
E02000418,640000
E02000419,295000
E02000420,231000
E02000421,170950
E02000422,245000
E02000423,305000
E02000424,335250
E02000425,350000
E02000426,490000
E02000427,310000
E02000428,244000
E02000429,435000
E02000430,357500
E02000431,429750
E02000432,315000
E02006794,185000
E02000433,385000
E02000434,300000
E02000435,340000
E02000436,467500
E02000437,275000
E02000438,249950
E02000439,277500
E02000440,375000
E02000441,340000
E02000442,280000
E02000443,250000
E02000444,298500
E02000445,244000
E02000447,365000
E02000448,615000
E02000449,281250
E02000451,363700
E02000452,229000
E02000453,249999
E02000454,395000
E02000455,232000
E02000456,315000
E02000457,370000
E02000459,242000
E02000460,225500
E02000461,313750
E02000462,250000
E02000463,250000
E02006795,290000
E02006882,315000
E02000464,182000
E02000465,168000
E02000466,195000
E02000467,151250
E02000468,210000
E02000469,170000
E02000470,226000
E02000471,262500
E02000472,210000
E02000473,245000
E02000474,198000
E02000475,300500
E02000476,167500
E02000477,280000
E02000478,498990
E02000479,207000
E02000480,205000
E02000481,242000
E02000482,340000
E02000483,240000
E02000484,225000
E02000485,249995
E02000486,227500
E02000487,427500
E02000488,245000
E02000489,203000
E02000490,200000
E02000491,185000
E02000492,222500
E02000493,180000
E02000494,521250
E02000495,291185
E02000496,244000
E02000497,294000
E02000498,364500
E02000499,379000
E02000500,417500
E02000501,317750
E02000502,273750
E02000503,275000
E02000504,384750
E02000506,367000
E02000507,249950
E02000508,205250
E02000509,205000
E02000510,262500
E02000511,248000
E02000512,216500
E02000513,202500
E02000514,218000
E02000515,198975
E02000516,233000
E02000517,215000
E02000518,243500
E02000519,234000
E02000520,250000
E02000521,203000
E02000522,235000
E02000523,179500
E02000524,247500
E02000525,201250
E02006796,255000
E02000526,637500
E02000528,275000
E02000529,225000
E02000530,180000
E02000531,290000
E02000532,663750
E02000533,495000
E02000534,350000
E02000535,284500
E02000536,282500
E02000537,267500
E02000538,249999
E02000539,250000
E02000540,245000
E02000541,257500
E02000542,213500
E02000543,227950
E02000544,271500
E02000545,278500
E02000546,212500
E02000547,210000
E02000548,186000
E02000549,230000
E02000550,195000
E02000551,182500
E02000552,210000
E02000553,229000
E02006792,353000
E02000554,315000
E02000555,379050
E02000556,335000
E02000557,325000
E02000558,250000
E02000559,420000
E02000560,315000
E02000561,407000
E02000562,430000
E02000563,312500
E02000564,370000
E02000565,336500
E02000566,455000
E02000567,420000
E02000568,325000
E02000569,410000
E02000570,504975
E02000571,373500
E02000572,290000
E02000573,569000
E02000574,455000
E02000575,450000
E02000576,443300
E02000577,320000
E02000578,509640
E02000579,495000
E02000580,550000
E02000581,439000
E02000582,835000
E02000583,672500
E02000584,1100000
E02000585,749300
E02000586,1127500
E02000587,930000
E02000588,1423700
E02000589,825000
E02000590,779727
E02000591,550000
E02000592,1110000
E02000593,600000
E02000594,902500
E02000595,945000
E02000596,745000
E02000597,630000
E02000598,440000
E02000599,762500
E02000600,290750
E02000601,347500
E02000602,297000
E02000603,263500
E02000604,320764
E02000605,330000
E02000606,285000
E02000607,360000
E02000608,290000
E02000609,355000
E02000610,250000
E02000611,385000
E02000612,367750
E02000613,267250
E02000614,250000
E02000615,250000
E02000616,240000
E02000617,250000
E02000619,288000
E02000620,380000
E02000621,390000
E02000622,320000
E02000623,248750
E02000624,320000
E02000625,230000
E02000626,217500
E02000627,320000
E02000628,229975
E02000629,360975
E02000630,382500
E02000631,320675
E02000632,350000
E02000633,287000
E02000634,317500
E02000635,340000
E02000636,490000
E02000637,287250
E02000638,250000
E02000639,180000
E02000640,425000
E02000641,204500
E02000642,310000
E02000643,292500
E02000644,270000
E02000645,266750
E02000646,248250
E02000647,283000
E02000648,191500
E02000649,230000
E02000650,239250
E02000651,247250
E02000652,243500
E02006801,430000
E02000653,246000
E02000654,147000
E02000655,243000
E02000657,250000
E02000658,248750
E02000659,350000
E02000660,250000
E02000661,352000
E02000662,234500
E02000663,267500
E02000664,190000
E02000665,285000
E02000666,298500
E02000667,305000
E02000668,276000
E02000669,218750
E02000670,190000
E02000671,253000
E02000672,208000
E02000673,248500
E02000674,220000
E02000675,245000
E02000676,255000
E02000677,269500
E02000678,152450
E02000679,257500
E02000680,235500
E02000681,220000
E02000682,235000
E02000683,185000
E02000685,248500
E02000686,187500
E02000687,245000
E02006783,180000
E02006784,190000
E02006798,212500
E02000689,582000
E02000690,1150000
E02000691,402500
E02000692,459150
E02000693,240500
E02000694,392000
E02000695,250000
E02000696,214000
E02000697,437500
E02000698,581999
E02000699,380000
E02000700,205000
E02000701,225000
E02000702,215000
E02000703,427500
E02000704,265000
E02000705,230000
E02000706,190000
E02000707,206500
E02000708,317500
E02000709,315250
E02000710,205000
E02000711,209995
E02000712,220000
E02000713,250000
E02000714,212250
E02000715,190000
E02000716,209500
E02000717,220000
E02000718,175500
E02000719,225000
E02000720,243250
E02000721,175000
E02000722,235000
E02000723,231000
E02000724,214500
E02000725,226000
E02000726,231000
E02000727,215000
E02000728,235000
E02000729,247475
E02000730,241500
E02000731,220000
E02000732,212500
E02000733,221500
E02000734,200000
E02000735,192500
E02000736,208000
E02000737,195000
E02000738,223350
E02000739,220000
E02000740,213000
E02000741,195000
E02000742,199000
E02000743,168500
E02000744,168750
E02000745,218500
E02000746,250000
E02000747,230000
E02000748,190000
E02000749,180000
E02000750,242000
E02000751,398500
E02000752,203000
E02000753,217000
E02000754,293250
E02000755,250000
E02000756,250000
E02000757,271000
E02000758,266875
E02000759,303000
E02000760,270000
E02000762,282500
E02000763,244500
E02000764,261248
E02000765,280000
E02000767,270000
E02000768,417500
E02000769,230000
E02000770,250000
E02000772,269000
E02000773,258750
E02000774,245000
E02000776,255000
E02000777,395000
E02000779,214750
E02000780,224000
E02000781,260000
E02000782,215000
E02000783,223498
E02006800,233000
E02006924,325000
E02006925,326750
E02000784,875000
E02000785,597500
E02000786,550000
E02000787,470000
E02000788,615000
E02000789,460000
E02000790,495000
E02000791,552500
E02000792,499975
E02000793,300000
E02000794,384500
E02000795,830000
E02000796,300000
E02000797,375500
E02000798,338750
E02000799,451500
E02000800,360000
E02000801,395000
E02000802,402000
E02000803,287500
E02000804,390000
E02000805,387500
E02000806,390000
E02000807,358000
E02000808,495000
E02000809,460000
E02000810,281000
E02000812,305000
E02000813,260000
E02000814,305500
E02000815,250000
E02000816,235000
E02000817,185000
E02000818,221000
E02000819,219000
E02000820,311000
E02000821,212500
E02000822,198500
E02000823,250000
E02000824,197475
E02000825,175000
E02000826,310000
E02000827,215500
E02000828,194250
E02000829,217500
E02000830,310000
E02000831,372000
E02000832,255000
E02000833,257500
E02000834,350000
E02000835,295000
E02000836,468350
E02000837,725000
E02000838,285000
E02000839,293250
E02006802,325000
E02000840,185000
E02000841,190000
E02000842,250000
E02000843,174000
E02000844,215000
E02000845,280000
E02000846,245000
E02000847,250000
E02000848,270000
E02000849,219500
E02000850,240000
E02000851,166000
E02000852,230500
E02000853,222500
E02000854,250000
E02000855,352000
E02000856,188500
E02000857,195000
E02000858,211750
E02000859,235000
E02000860,190000
E02000861,420000
E02000863,346000
E02006836,416250
E02000864,227715
E02000865,275000
E02000866,337500
E02000867,250000
E02000868,275000
E02000869,353750
E02000870,249999
E02000871,240000
E02000872,324000
E02000873,250000
E02000874,250000
E02000875,230000
E02000876,236000
E02000877,275000
E02000878,380500
E02000879,315000
E02000880,241000
E02000881,200000
E02000882,212500
E02000883,237500
E02000884,335000
E02000885,237500
E02000886,317500
E02000887,230000
E02000888,340000
E02000889,325000
E02000890,461500
E02000891,340000
E02000893,300000
E02000894,304500
E02006853,306085
E02006854,403750
E02000895,273748
E02000896,302500
E02000897,235000
E02000898,250000
E02000899,234000
E02000900,235000
E02000901,277000
E02000902,250000
E02000903,209000
E02000904,247500
E02000905,240000
E02000906,207500
E02000907,219998
E02000908,191250
E02000909,289000
E02000910,245000
E02000911,215000
E02000912,230000
E02000913,250000
E02000914,232500
E02000915,248250
E02000916,184995
E02000917,198000
E02000918,233000
E02000919,228000
E02000920,185475
E02000921,235000
E02000922,219500
E02000923,518500
E02000924,373750
E02000925,387500
E02000926,445000
E02000927,400250
E02000928,695000
E02000929,225000
E02000930,450000
E02000931,512000
E02000932,422500
E02000933,415000
E02000934,401000
E02000935,222000
E02000936,380000
E02000937,535000
E02000938,357600
E02000939,961000
E02000940,284700
E02000941,475000
E02000942,562000
E02000943,490000
E02000944,250000
E02000945,230000
E02000946,360000
E02000947,418750
E02000948,373500
E02000949,410000
E02000950,287500
E02000951,310000
E02000952,375000
E02000953,370000
E02000954,343000
E02000955,290000
E02000956,270000
E02000957,250000
E02000958,315000
E02000959,232500
E02000960,735000
E02000961,649950
E02000962,462500
E02000963,429250
E02000964,340000
E02000965,520000
E02000966,650000
E02000967,650000
E02000968,356500
E02000969,382500
E02000970,732500
E02000971,725000
E02000972,691000
E02000973,618032
E02000974,640000
E02000975,717500
E02000976,553250
E02000977,750000
E02000978,1754000
E02000979,722500
E02000980,555000
E02000981,552500
E02000982,650000
E02000983,504975
E02006534,220000
E02006535,250000
E02006536,197750
E02006537,189950
E02006538,220500
E02006539,183000
E02006540,173975
E02006541,168975
E02006542,291000
E02006543,230000
E02006544,220000
E02006545,160000
E02006546,228500
E02006547,175000
E02006548,181000
E02006549,280000
E02006550,190000
E02006551,250000
E02006552,143000
E02006553,180000
E02006554,210000
E02006555,155000
E02006556,244000
E02006557,165000
E02006558,125000
E02006559,260000
E02006560,195000
E02004996,249995
E02004997,250000
E02004998,179995
E02004999,160000
E02005000,135000
E02005001,183750
E02005002,137000
E02005003,142500
E02005004,173500
E02005005,234175
E02005006,320000
E02005007,196500
E02005008,260000
E02005009,257500
E02003652,234500
E02003653,215000
E02003654,300000
E02003655,267500
E02003656,221750
E02003657,290000
E02003658,250000
E02003659,240998
E02003660,270000
E02003661,287500
E02003662,171500
E02003663,175750
E02003664,155000
E02003665,187750
E02003666,154725
E02003667,174250
E02003668,250000
E02003669,143000
E02003670,228000
E02003671,157500
E02003672,342000
E02003673,298000
E02003674,380000
E02003675,287500
E02004675,199950
E02004676,243000
E02004677,335000
E02004678,226500
E02004679,260000
E02004680,227000
E02004681,175248
E02004682,229975
E02004683,175000
E02004684,215000
E02004685,167000
E02004686,163995
E02004687,157500
E02004688,163975
E02004689,250000
E02004690,176500
E02004691,385000
E02004692,256250
E02004693,165000
E02004694,250000
E02004695,249995
E02004696,232500
E02003352,422000
E02003353,289950
E02003354,249475
E02003355,190000
E02003356,335500
E02003357,196500
E02003358,190000
E02003359,181000
E02003360,245000
E02003361,188500
E02003362,185000
E02003363,250000
E02003364,230000
E02003365,246500
E02003366,239000
E02003491,244250
E02003492,193500
E02003493,300000
E02003494,260000
E02003495,195000
E02003496,248000
E02003497,425000
E02003498,215500
E02003499,199000
E02003500,305000
E02003501,266000
E02003502,197475
E02003503,250000
E02003504,220000
E02003505,206750
E02003506,289975
E02003507,248500
E02003508,246000
E02003509,213500
E02003510,210000
E02003511,249950
E02003512,250000
E02003513,295000
E02003514,210000
E02003515,190000
E02003516,208000
E02003517,250000
E02003518,231500
E02003519,222000
E02003520,208750
E02003521,219000
E02003522,250000
E02003523,279000
E02005010,145000
E02005011,212500
E02005012,178500
E02005013,175000
E02005014,226250
E02005015,177748
E02005016,235000
E02005017,220000
E02005018,200000
E02005019,212500
E02005020,164000
E02005021,250000
E02005022,215000
E02005023,177500
E02005025,220000
E02005026,203750
E02005027,220000
E02006855,175475
E02006856,200000
E02005921,280000
E02005922,158500
E02005923,140000
E02005924,144500
E02005925,137500
E02005926,197750
E02005927,185000
E02005928,286000
E02005929,287500
E02005930,360000
E02005931,233500
E02005932,215000
E02005933,179750
E02005934,190000
E02005935,191500
E02005936,340000
E02005937,217625
E02005938,232500
E02005939,249995
E02006561,325000
E02006562,554750
E02006563,425000
E02006564,250000
E02006565,365000
E02006566,347500
E02006567,277500
E02006568,249999
E02006569,330000
E02006570,220000
E02006571,249000
E02006572,215000
E02006573,289000
E02006574,208000
E02003676,470000
E02003677,239975
E02003678,249000
E02003679,220000
E02003680,380000
E02003681,364500
E02003682,365000
E02003683,482500
E02003685,450000
E02003686,500000
E02003687,445000
E02006823,425000
E02006575,165000
E02006576,243000
E02006577,181950
E02006578,168000
E02006579,204500
E02006580,180000
E02006581,187000
E02006582,233000
E02006583,205000
E02006584,162250
E02006585,175000
E02006586,155000
E02006587,149500
E02005028,183500
E02005029,180000
E02005030,188250
E02005031,165000
E02005032,154000
E02005033,158000
E02005034,223750
E02005035,191000
E02005036,163750
E02005037,270000
E02005038,232500
E02005039,190000
E02005040,360000
E02005041,190000
E02005042,189000
E02005043,161250
E02005044,178000
E02005045,143500
E02005046,120000
E02005047,152000
E02005048,187250
E02005049,230000
E02005050,173000
E02005051,100000
E02005052,110000
E02005053,101000
E02005054,182000
E02004697,405000
E02004698,184950
E02004699,245500
E02004700,160000
E02004702,172500
E02004703,380000
E02004704,250000
E02004705,318750
E02004706,260000
E02004707,375000
E02004708,227500
E02004709,237000
E02004710,245000
E02006829,245000
E02006838,330000
E02004356,154950
E02004357,141000
E02004358,158000
E02004359,171250
