MSOA01CD,qualification_all_2001,qualification_2001,qualification_2001_pct
E02004907,6422,1692,0.263469324
E02004908,6751,1817,0.269145312
E02004909,3613,668,0.184887905
E02004910,7000,1617,0.231
E02004911,4653,563,0.120997206
E02004912,6907,1545,0.223686116
E02004913,7092,2096,0.295544275
E02004914,4855,1087,0.223892894
E02004915,3722,612,0.164427727
E02004916,5163,1580,0.30602363
E02004917,4858,951,0.195759572
E02004918,5204,1625,0.3122598
E02004919,5208,1157,0.222158218
E02004920,6842,1875,0.274042678
E02004921,5068,1647,0.324980268
E02004922,6588,1647,0.25
E02004923,6994,2119,0.302973978
E02004924,4778,1950,0.408120553
E02004925,4952,1776,0.358642973
E02004926,4926,2481,0.50365408
E02004927,4316,1323,0.306533828
E02004928,4799,1828,0.38091269
E02004929,4322,1304,0.30171217
E02004930,4689,1562,0.333120068
E02004931,4597,1395,0.303458777
E02004932,4554,1466,0.3219148
E02004933,4513,2169,0.480611567
E02004934,4545,2239,0.492629263
E02004935,5091,2725,0.535258299
E02004936,4051,1559,0.384843249
E02004937,4695,2190,0.466453674
E02004938,4003,1271,0.317511866
E02004939,4450,1337,0.300449438
E02004940,4902,1682,0.343125255
E02004941,5675,1342,0.236475771
E02004942,4140,1024,0.247342995
E02004943,5534,1402,0.253342971
E02004944,4381,513,0.117096553
E02004945,7007,1854,0.26459255
E02004946,4485,679,0.151393534
E02004947,4809,994,0.206695779
E02004948,4473,730,0.163201431
E02004949,5305,747,0.140810556
E02004950,4543,460,0.101254678
E02004951,4417,475,0.107539054
E02004952,4758,668,0.140395124
E02004953,4336,363,0.083717712
E02004954,4258,541,0.127054955
E02004955,4235,577,0.136245573
E02004956,5785,1333,0.230423509
E02004957,5560,1088,0.195683453
E02004958,4979,1234,0.247840932
E02004959,3708,1296,0.349514563
E02004960,3764,1498,0.397980871
E02004961,6387,1645,0.257554407
E02004962,6048,1862,0.30787037
E02004963,4669,725,0.155279503
E02004964,3900,689,0.176666667
E02004965,4707,891,0.189292543
E02004966,5014,2190,0.436777024
E02004967,4585,479,0.104471101
E02004968,4828,705,0.146023198
E02004969,4875,825,0.169230769
E02004970,4935,584,0.118338399
E02004971,5008,799,0.159544728
E02004972,4190,983,0.234606205
E02004973,5009,1183,0.236174885
E02004974,4657,1626,0.349151814
E02004975,4507,1638,0.363434657
E02004976,5149,1467,0.284909691
E02004977,5337,1420,0.266067079
E02004978,5121,895,0.174770553
E02004979,4588,1303,0.284001744
E02004980,4255,1477,0.347121034
E02004981,3777,977,0.258670903
E02004982,4183,1151,0.275161367
E02004983,4467,803,0.179762704
E02004984,4742,1068,0.225221426
E02004985,4306,1581,0.367162099
E02004986,4666,665,0.14252036
E02004987,4267,784,0.183735646
E02004988,3821,562,0.147081916
E02004989,4429,758,0.171144728
E02004990,4464,1164,0.260752688
E02004991,4591,801,0.174471793
E02004992,6749,1000,0.148170099
E02004993,3832,650,0.169624217
E02004994,4184,1121,0.26792543
E02004995,3821,873,0.228474221
E02005503,5362,736,0.137262216
E02005504,6215,923,0.148511665
E02005505,4093,532,0.129978011
E02005506,4862,642,0.132044426
E02005507,6855,585,0.085339168
E02005508,4585,682,0.148745911
E02005509,4818,529,0.109796596
E02005510,4872,601,0.123357964
E02005511,4697,388,0.082605919
E02005512,5660,802,0.141696113
E02005513,6030,648,0.107462687
E02005514,4849,638,0.13157352
E02005515,3988,717,0.179789368
E02005516,4597,783,0.170328475
E02005517,3539,246,0.069511161
E02005518,6462,651,0.100742804
E02005519,5299,428,0.080769957
E02005520,4840,805,0.166322314
E02005521,5514,1006,0.182444686
E02005522,3574,609,0.170397314
E02005523,5388,690,0.128062361
E02005524,4073,488,0.119813405
E02005525,7385,1189,0.161002031
E02005526,3748,587,0.156616862
E02005527,5318,956,0.17976683
E02005528,5634,734,0.13028044
E02005529,4422,446,0.10085934
E02005530,3770,378,0.100265252
E02005531,3971,401,0.10098212
E02005532,5317,476,0.089524168
E02005533,5676,987,0.173890063
E02005534,5051,636,0.12591566
E02005535,4734,1059,0.223700887
E02005536,3984,820,0.205823293
E02005537,3923,588,0.149885292
E02005538,6533,697,0.106689117
E02005539,5138,649,0.126313741
E02005540,6582,509,0.077332118
E02005541,4168,300,0.071976967
E02005542,4245,266,0.062661955
E02005543,5046,261,0.051724138
E02005544,4166,259,0.062169947
E02005545,4681,433,0.092501602
E02005546,5388,329,0.061061618
E02005547,5433,721,0.132707528
E02005548,4931,439,0.089028595
E02005549,4137,461,0.111433406
E02005550,4360,498,0.114220183
E02005551,3801,511,0.134438306
E02005552,5630,937,0.16642984
E02005553,6010,765,0.127287854
E02005554,4812,678,0.140897756
E02005555,4594,983,0.21397475
E02005556,5463,584,0.10690097
E02005557,3694,196,0.053059015
E02005558,4905,532,0.108460754
E02005559,4556,537,0.11786655
E02005560,5127,709,0.138287498
E02005561,5753,641,0.111420129
E02005562,4993,774,0.155017024
E02005563,5165,515,0.099709584
E02005564,7069,997,0.141038336
E02005565,4583,522,0.113899193
E02005566,6274,641,0.102167676
E02005567,4640,558,0.120258621
E02005568,4872,670,0.137520525
E02005569,5457,783,0.143485432
E02005570,4889,777,0.158928206
E02005571,4555,896,0.196706915
E02005572,5398,724,0.13412375
E02005573,3598,613,0.170372429
E02005574,4616,713,0.154462738
E02005575,4855,917,0.188877446
E02005576,4476,617,0.137846291
E02005577,3907,636,0.162784745
E02005578,4058,550,0.135534746
E02005579,8399,910,0.108346232
E02005580,5318,529,0.099473486
E02005581,5853,859,0.146762344
E02005582,4565,538,0.117853231
E02005583,5951,900,0.151235087
E02005584,6707,699,0.104219472
E02005585,6901,711,0.103028547
E02005586,7562,1523,0.201401746
E02005587,7139,554,0.077601905
E02005588,6716,663,0.098719476
E02005589,7481,1043,0.139419864
E02005590,6430,1472,0.228926905
E02005591,6300,1707,0.270952381
E02005592,7387,3314,0.448625965
E02005593,7029,1307,0.185943947
E02005594,7330,2491,0.339836289
E02005595,6345,2198,0.3464145
E02005596,6505,797,0.122521138
E02005597,7181,872,0.121431555
E02005598,4610,1274,0.276355748
E02005599,3909,845,0.216167818
E02005600,3827,743,0.194146851
E02005601,4019,633,0.157501866
E02005602,6645,1372,0.206471031
E02005603,4975,840,0.168844221
E02005604,5695,1131,0.198595259
E02005605,6492,1315,0.202556993
E02005606,4015,698,0.17384807
E02005607,6906,1131,0.163770634
E02005608,5260,903,0.171673004
E02005609,4398,665,0.151205093
E02005610,5520,851,0.154166667
E02005611,6431,811,0.126107915
E02006227,4308,962,0.223305478
E02006228,3987,626,0.157010283
E02006229,3752,579,0.154317697
E02006230,6689,1197,0.178950516
E02006231,5879,1173,0.199523729
E02006232,4144,655,0.158059846
E02006233,7284,926,0.127127952
E02006234,5676,542,0.095489782
E02006235,5620,1408,0.250533808
E02006236,7347,1693,0.230434191
E02006237,5200,1199,0.230576923
E02006238,6195,622,0.100403551
E02006239,5779,1014,0.175462883
E02006240,5847,1140,0.19497178
E02006241,5835,768,0.131619537
E02006242,3883,682,0.175637394
E02006243,5914,909,0.153703077
E02006244,6514,969,0.148756524
E02006245,5581,430,0.077047124
E02006246,5254,733,0.139512752
E02006247,5194,388,0.074701579
E02006248,5360,879,0.163992537
E02006249,5068,1877,0.370363062
E02006250,5659,1136,0.200742181
E02006251,5302,1289,0.243115805
E02006252,5109,878,0.171853592
E02006253,5176,1142,0.220633694
E02006254,5284,614,0.116199849
E02006255,4084,662,0.162095984
E02006256,5133,695,0.135398402
E02006257,5158,351,0.068049632
E02006258,4422,469,0.106060606
E02006259,5298,447,0.084371461
E02006260,5705,403,0.07063979
E02006261,4979,955,0.191805583
E02006262,5621,1014,0.180394948
E02006263,4834,915,0.189284237
E02006264,5298,1052,0.198565496
E02006265,4887,772,0.157970125
E02006266,6174,1250,0.202461937
E02006267,5502,1291,0.234641948
E02006268,4025,405,0.100621118
E02006269,4581,824,0.17987339
E02006270,5474,783,0.143039825
E02006271,5939,913,0.153729584
E02006272,5136,805,0.15673676
E02006273,4502,739,0.164149267
E02006274,4816,857,0.177948505
E02006275,4944,404,0.08171521
E02006276,4678,999,0.2135528
E02006277,3887,928,0.238744533
E02006278,4809,1297,0.269702641
E02006279,6417,1026,0.159887798
E02006280,6564,1449,0.220749543
E02006281,5658,1240,0.219158713
E02006282,4144,963,0.23238417
E02006283,5162,912,0.176675707
E02006284,4527,418,0.09233488
E02006285,4435,605,0.136414882
E02006286,7012,537,0.076583001
E02006287,4275,948,0.221754386
E02006288,6067,1618,0.266688643
E02006289,5231,933,0.178359778
E02006290,5639,825,0.146302536
E02006291,4833,1167,0.241464929
E02006292,4599,1218,0.264840183
E02006293,6108,1178,0.192861821
E02006294,5223,1443,0.276278001
E02006295,5762,1009,0.175112808
E02006296,6512,1723,0.264588452
E02006297,5378,1285,0.238936408
E02006298,6400,850,0.1328125
E02006299,5933,1166,0.196527895
E02006300,5146,470,0.091333074
E02006301,3940,675,0.171319797
E02006302,5235,978,0.186819484
E02006303,4682,283,0.060444255
E02006304,5364,480,0.089485459
E02006305,6448,521,0.080800248
E02006306,5048,401,0.079437401
E02006307,5681,764,0.134483366
E02006308,4911,547,0.11138261
E02006309,4569,349,0.076384329
E02006310,4481,409,0.091274269
E02006311,5354,743,0.138774748
E02006312,6070,903,0.148764415
E02006313,6661,689,0.103437922
E02006314,4934,784,0.158897446
E02006315,4227,764,0.180742844
E02006316,4716,681,0.144402036
E02000166,5658,2709,0.478791092
E02000167,5933,3911,0.659194337
E02000168,5747,2958,0.514703323
E02000169,5633,3286,0.583348127
E02000170,5946,3392,0.570467541
E02000171,5797,3166,0.546144558
E02000172,6492,1984,0.305606901
E02000173,6140,3797,0.618403909
E02000174,5695,2399,0.421246708
E02000175,6164,3488,0.565866321
E02000176,4924,3140,0.637692933
E02000177,5979,2318,0.387690249
E02000178,5931,2689,0.453380543
E02000179,4495,2354,0.523692992
E02000180,5773,2451,0.424562619
E02000181,6100,3866,0.633770492
E02000182,4368,2349,0.537774725
E02000183,5644,2914,0.516300496
E02000184,5530,1902,0.343942134
E02000185,5754,2093,0.363746959
E02000186,4943,2148,0.434553915
E02000187,5418,1219,0.224990772
E02000188,5298,1299,0.245186863
E02000189,4391,1837,0.418355728
E02000190,6061,2404,0.396634219
E02000191,5564,2361,0.424335011
E02000192,4604,1871,0.406385752
E02000193,5183,2640,0.509357515
E02000001,6067,3647,0.601120818
E02000345,4313,1092,0.253188036
E02000346,4990,1152,0.230861723
E02000347,4769,1531,0.321031663
E02000348,4725,1230,0.26031746
E02000349,7317,1767,0.241492415
E02000350,5470,2263,0.413711152
E02000351,6719,3090,0.459889865
E02000352,4221,1745,0.413409145
E02000353,5370,2556,0.475977654
E02000354,5518,1883,0.341246829
E02000355,5116,1908,0.372947615
E02000356,4568,2312,0.506129597
E02000357,4365,933,0.213745704
E02000358,6643,2382,0.358572934
E02000359,4679,1493,0.319085275
E02000360,6301,1803,0.286145056
E02000361,4652,1667,0.358340499
E02000362,4357,1107,0.254073904
E02000363,6476,1445,0.223131563
E02000364,5581,2236,0.400645046
E02000365,6911,2586,0.37418608
E02000366,5619,1726,0.307172095
E02000367,5596,2128,0.380271623
E02000368,6149,1529,0.248658318
E02000369,6106,1464,0.239764166
E02000370,4434,1220,0.275146594
E02000371,5900,2108,0.357288136
E02000372,5761,1487,0.258114911
E02000373,4261,961,0.225533912
E02000374,4435,1741,0.392559188
E02000375,4711,1979,0.420080662
E02000376,4819,2074,0.430379747
E02000377,5906,2472,0.418557399
E02000378,5260,2507,0.47661597
E02000379,4484,2155,0.480597681
E02000380,4679,2361,0.504594999
E02000381,5984,3075,0.513870321
E02000382,4787,2315,0.483601421
E02000383,6937,3486,0.502522704
E02000384,5505,2086,0.378928247
E02000385,5413,3132,0.578607057
E02000386,5953,2259,0.379472535
E02000387,4541,1852,0.407839683
E02000388,6033,2766,0.458478369
E02000389,5903,2930,0.496357784
E02000390,4646,2152,0.463194146
E02000391,5557,2680,0.482274609
E02000392,6665,3412,0.511927982
E02000393,4460,2427,0.544170404
E02000394,3992,1722,0.431362725
E02000395,4477,2471,0.551932097
E02000396,4623,1991,0.430672723
E02000397,4866,1803,0.37053021
E02000398,4479,838,0.187095334
E02000399,4307,870,0.201996749
E02000400,4425,1684,0.380564972
E02000401,4012,692,0.172482552
E02000402,4183,754,0.180253407
E02000403,4497,1707,0.379586391
E02000404,4171,1087,0.260608967
E02000405,4414,2371,0.537154508
E02000406,4471,1232,0.275553567
E02000407,4418,1087,0.246038932
E02000408,4232,829,0.195888469
E02000409,4178,1039,0.248683581
E02000410,4829,2646,0.547939532
E02000411,4748,1120,0.235888795
E02000412,4340,1286,0.296313364
E02000413,4690,2495,0.531982942
E02000414,4465,1366,0.30593505
E02000415,4603,1641,0.356506626
E02000416,4323,1768,0.408975249
E02000417,4633,2706,0.584070796
E02000418,3918,2171,0.554109239
E02000419,4845,1889,0.389886481
E02000420,4563,1333,0.292132369
E02000421,4341,1151,0.26514628
E02000422,4600,1261,0.274130435
E02000423,5106,1849,0.362122993
E02000424,4570,2362,0.516849015
E02000425,4037,1096,0.271488729
E02000426,4682,2589,0.552968817
E02000427,4904,2155,0.439437194
E02000428,4244,1179,0.277803959
E02000429,4994,3055,0.611734081
E02000430,4977,2852,0.573035965
E02000431,4855,3130,0.644696189
E02000432,4780,2497,0.522384937
E02000554,6684,2251,0.336774387
E02000555,6487,2567,0.395714506
E02000556,7511,3287,0.437624817
E02000557,5980,2261,0.378093645
E02000558,5519,1492,0.270338829
E02000559,5478,2587,0.472252647
E02000560,5216,2298,0.440567485
E02000561,5199,2732,0.52548567
E02000562,5431,2409,0.443564721
E02000563,6041,1840,0.304585334
E02000564,5062,1806,0.356775978
E02000565,5213,2070,0.397084213
E02000566,5614,2938,0.523334521
E02000567,6911,3045,0.440601939
E02000568,5820,1384,0.237800687
E02000569,6595,2738,0.415163002
E02000570,6073,3293,0.542236127
E02000571,5575,1914,0.343318386
E02000572,5271,1300,0.246632518
E02000573,6077,3106,0.511107454
E02000574,5685,2345,0.412489006
E02000575,6846,2919,0.426380368
E02000576,5373,1527,0.284198772
E02000577,5140,1256,0.244357977
E02000578,4044,972,0.240356083
E02000579,5604,2348,0.418986438
E02000580,6192,2611,0.421673127
E02000581,5338,1457,0.27294867
E02000582,6693,3963,0.592111161
E02000583,5792,3345,0.577520718
E02000584,6547,4181,0.638613105
E02000585,6290,3657,0.581399046
E02000586,6498,4067,0.625884888
E02000587,5883,3447,0.585925548
E02000588,6346,3678,0.579577687
E02000589,7076,4206,0.594403618
E02000590,5939,2804,0.472133356
E02000591,5262,2632,0.500190042
E02000592,6356,4007,0.630427942
E02000593,6344,3619,0.570460277
E02000594,5699,3114,0.546411651
E02000595,5881,3417,0.581023635
E02000596,6022,3368,0.55928263
E02000597,5923,2196,0.370758062
E02000618,6218,2479,0.398681248
E02000619,5575,1832,0.328609865
E02000620,5529,2265,0.409658166
E02000621,5821,2604,0.447345817
E02000622,5802,2584,0.445363668
E02000623,5629,1791,0.318173743
E02000624,5495,1928,0.350864422
E02000625,5341,1673,0.313237221
E02000626,5198,1423,0.273759138
E02000627,5964,2594,0.434942991
E02000628,5960,1729,0.290100671
E02000629,6070,3261,0.53723229
E02000630,5904,2992,0.506775068
E02000631,5822,2836,0.487117829
E02000632,6405,3590,0.56049961
E02000633,5770,2461,0.426516464
E02000634,4796,2106,0.43911593
E02000635,5368,2465,0.459202683
E02000636,5920,3617,0.61097973
E02000637,6201,3145,0.507176262
E02000638,5923,2160,0.364680061
E02000639,5717,1813,0.317124366
E02000640,7448,3779,0.507384533
E02000641,4959,1283,0.258721516
E02000642,5996,2539,0.423448966
E02000643,5911,2547,0.430891558
E02000644,5685,2356,0.414423923
E02000645,5977,2633,0.440522001
E02000646,6103,2721,0.445846305
E02000647,5867,2266,0.386228055
E02000648,5363,1312,0.244639194
E02000649,7637,3366,0.440748985
E02000650,5573,1757,0.315270052
E02000651,5876,2229,0.379339687
E02000652,5153,1366,0.265088298
E02000653,5284,1419,0.268546556
E02000654,4818,1158,0.240348692
E02000655,5658,1616,0.285613291
E02000656,5480,1557,0.284124088
E02000657,5981,2136,0.357130915
E02000658,5395,2059,0.381649676
E02000659,5471,2534,0.463169439
E02000660,4669,1900,0.406939387
E02000661,4586,2296,0.500654165
E02000662,5462,1685,0.308495057
E02000663,4868,2032,0.417419885
E02000664,5502,1791,0.325517993
E02000665,4743,1821,0.383934219
E02000666,4613,1531,0.331888142
E02000667,4755,1539,0.323659306
E02000668,4428,1460,0.329719964
E02000669,4714,1720,0.364870598
E02000670,4341,1212,0.279198341
E02000671,5757,1847,0.32082682
E02000672,5556,1664,0.29949604
E02000673,5717,2275,0.39793598
E02000674,5510,1414,0.256624319
E02000675,5755,1336,0.23214596
E02000676,5329,1735,0.325577031
E02000677,4700,1307,0.278085106
E02000678,4068,618,0.151917404
E02000679,5266,1519,0.288454235
E02000680,4691,1386,0.29545939
E02000681,5270,995,0.188804554
E02000682,5072,722,0.142350158
E02000683,4551,821,0.180399912
E02000684,4822,471,0.097677312
E02000685,5588,1413,0.252863278
E02000686,4257,718,0.168663378
E02000687,5554,1541,0.277457688
E02000688,4904,633,0.129078303
E02000714,4404,1099,0.249545867
E02000715,3992,732,0.183366733
E02000716,4023,896,0.222719364
E02000717,4247,782,0.184129974
E02000718,3795,676,0.178129117
E02000719,4581,1173,0.256057629
E02000720,4498,1102,0.244997777
E02000721,5474,1090,0.199123128
E02000722,4698,1312,0.279267774
E02000723,6079,1294,0.212863958
E02000724,5429,1056,0.19451096
E02000725,4315,1323,0.306604867
E02000726,4589,1077,0.234691654
E02000727,4622,924,0.199913457
E02000728,5005,1118,0.223376623
E02000729,4324,1015,0.234736355
E02000730,5514,1076,0.195139645
E02000731,5382,1195,0.222036418
E02000732,3974,699,0.175893306
E02000733,5643,1182,0.209463052
E02000734,4249,945,0.222405272
E02000735,4122,956,0.231926249
E02000736,4824,845,0.175165837
E02000737,5340,1002,0.187640449
E02000738,4430,868,0.195936795
E02000739,4003,826,0.206345241
E02000740,3989,924,0.231637002
E02000741,4298,934,0.217310377
E02000742,4252,672,0.158043274
E02000743,4273,681,0.159372806
E02000744,4187,675,0.161213279
E02000745,5194,1163,0.223912206
E02000746,3856,844,0.218879668
E02000747,4858,821,0.168999588
E02000748,4369,1111,0.2542916
E02000749,4907,831,0.169349908
E02000750,4529,1366,0.301611835
E02000807,5801,2736,0.47164282
E02000808,5796,2398,0.413733609
E02000809,6595,3436,0.521000758
E02000810,5305,1373,0.258812441
E02000811,5887,2051,0.348394768
E02000812,6335,2122,0.334964483
E02000813,5198,1545,0.297229704
E02000814,6049,2953,0.488179864
E02000815,6136,2289,0.373044329
E02000816,5623,1277,0.22710297
E02000817,4149,813,0.195950832
E02000818,5482,1538,0.280554542
E02000819,5161,1315,0.254795582
E02000820,5387,1739,0.322814182
E02000821,5454,1309,0.240007334
E02000822,5823,1281,0.219989696
E02000823,5318,1656,0.311395261
E02000824,5383,1317,0.244659112
E02000825,4815,1228,0.255036345
E02000826,5535,1643,0.296838302
E02000827,6098,1839,0.301574287
E02000828,5080,1340,0.263779528
E02000829,5532,1412,0.255242227
E02000830,5814,2624,0.451324389
E02000831,5729,2285,0.398847966
E02000832,5487,1497,0.272826681
E02000833,5281,1884,0.356750615
E02000834,6145,2906,0.472904801
E02000835,4698,1604,0.341421882
E02000836,5816,2674,0.459766162
E02000837,5300,3197,0.603207547
E02000838,5776,2301,0.398372576
E02000839,5501,2348,0.426831485
E02000864,4275,845,0.197660819
E02000865,4214,1075,0.255102041
E02000866,6013,2229,0.370696824
E02000867,4462,1532,0.343343792
E02000868,4261,1197,0.280919972
E02000869,4063,1172,0.288456805
E02000870,4015,1050,0.261519303
E02000871,4877,922,0.189050646
E02000872,4318,1048,0.242704956
E02000873,4402,968,0.219900045
E02000874,4995,1107,0.221621622
E02000875,5033,1091,0.216769322
E02000876,4673,1513,0.323774877
E02000877,5849,1303,0.222773124
E02000878,6156,1841,0.29905783
E02000879,4523,1257,0.27791289
E02000880,4076,1388,0.340529931
E02000881,3777,711,0.188244639
E02000882,4086,890,0.217816936
E02000883,4029,596,0.147927525
E02000884,4716,1493,0.316581849
E02000885,3990,683,0.171177945
E02000886,4648,1743,0.375
E02000887,4357,758,0.173972917
E02000888,4468,1516,0.339301701
E02000889,4699,1855,0.394764844
E02000890,4448,2344,0.526978417
E02000891,4633,1825,0.393913231
E02000892,4550,1851,0.406813187
E02000893,4852,1792,0.369332234
E02000894,5971,2900,0.48568079
E02000923,5167,2644,0.511708922
E02000924,6056,2012,0.332232497
E02000925,4862,1655,0.340394899
E02000926,5026,2215,0.440708317
E02000927,5179,2230,0.430585055
E02000928,6112,3623,0.592768325
E02000929,4408,1234,0.279945554
E02000930,6479,3873,0.597777435
E02000931,6137,3971,0.647058824
E02000932,6398,3990,0.623632385
E02000933,5856,3210,0.548155738
E02000934,6220,3271,0.525884244
E02000935,4153,790,0.190223935
E02000936,6036,3501,0.580019881
E02000937,5479,3192,0.582588064
E02000938,5679,2021,0.355872513
E02000939,5343,3138,0.5873105
E02000940,4632,1836,0.396373057
E02000941,7000,3343,0.477571429
E02000942,6696,3662,0.546893668
E02000943,5749,3217,0.559575578
E02000944,4626,1386,0.299610895
E02000945,4165,962,0.230972389
E02000946,5632,2088,0.370738636
E02000947,6403,3483,0.543963767
E02000948,7159,4023,0.561949993
E02000949,7096,3968,0.559188275
E02000950,5472,2511,0.458881579
E02000951,4727,2458,0.519991538
E02000952,4580,2252,0.491703057
E02000953,4766,2249,0.47188418
E02000954,4561,2079,0.455821092
E02000955,4585,1665,0.363140676
E02000956,4885,2039,0.417400205
E02000957,7149,3196,0.447055532
E02000958,5563,2071,0.372281143
E02000959,4611,1646,0.356972457
E02000960,4781,2592,0.542145995
E02000961,5815,2804,0.482201204
E02000962,6185,3170,0.512530315
E02000963,5646,1364,0.241586964
E02000964,6578,2318,0.352386744
E02000965,6434,3589,0.557817843
E02000966,6415,3732,0.581761496
E02000967,5286,3124,0.590995081
E02000968,6203,1753,0.282605191
E02000969,5275,1613,0.305781991
E02000970,6396,3747,0.585834897
E02000971,6532,3507,0.536895285
E02000972,5193,2620,0.504525323
E02000973,6481,3507,0.541120198
E02000974,6117,3189,0.521333987
E02000975,6545,4054,0.619404125
E02000976,7745,4195,0.541639768
E02000977,4896,2076,0.424019608
E02000978,7472,3374,0.451552463
E02000979,5988,2670,0.445891784
E02000980,5475,2238,0.408767123
E02000981,6965,3959,0.568413496
E02000982,5547,1926,0.347214711
E02000983,6507,2836,0.435838328
E02000002,4122,371,0.090004852
E02000003,6593,860,0.130441377
E02000004,4310,443,0.102784223
E02000005,5486,407,0.074188844
E02000006,5941,528,0.088873927
E02000007,5152,383,0.074340062
E02000008,7161,445,0.062142159
E02000009,6047,720,0.119067306
E02000010,5336,318,0.059595202
E02000011,4170,359,0.086091127
E02000012,5352,749,0.139947683
E02000013,5208,295,0.056643625
E02000014,6112,349,0.057100785
E02000015,4456,403,0.090439856
E02000016,4030,770,0.191066998
E02000017,5497,1190,0.216481717
E02000018,5117,389,0.076021106
E02000019,5104,442,0.086598746
E02000020,5200,666,0.128076923
E02000021,5169,484,0.093635133
E02000022,4099,569,0.138814345
E02000023,3917,475,0.121266275
E02000024,6609,2405,0.363897715
E02000025,5603,1750,0.312332679
E02000026,4489,1340,0.298507463
E02000027,6596,1451,0.219981807
E02000028,4122,1347,0.326783115
E02000029,5711,1557,0.272631763
E02000030,6358,1885,0.29647688
E02000031,5086,1709,0.336020448
E02000032,5319,1607,0.302124459
E02000033,5311,1257,0.236678592
E02000034,5668,1835,0.323747354
E02000035,5546,2359,0.425351605
E02000036,6762,1808,0.267376516
E02000037,6279,1676,0.266921484
E02000038,6544,2198,0.335880196
E02000039,4488,1708,0.38057041
E02000040,4193,1233,0.294061531
E02000041,5426,1534,0.282712864
E02000042,6893,2865,0.415639054
E02000043,5094,2315,0.454456223
E02000044,5318,1252,0.235426852
E02000045,6578,2180,0.331407723
E02000046,4702,2313,0.491918333
E02000047,6422,1398,0.217689193
E02000048,5693,2284,0.401194449
E02000049,5187,1120,0.215924426
E02000050,6511,2378,0.365228076
E02000051,5618,2490,0.443218227
E02000052,6808,3277,0.481345476
E02000053,4748,1563,0.329191238
E02000054,4577,1926,0.42079965
E02000055,6691,2730,0.408010761
E02000056,6028,3128,0.518911745
E02000057,4318,1700,0.393700787
E02000058,6426,3358,0.522564581
E02000059,6614,1796,0.271545207
E02000060,5923,2620,0.442343407
E02000061,5384,3149,0.584881129
E02000062,4016,1164,0.289840637
E02000063,4240,1648,0.388679245
E02000064,4224,1594,0.377367424
E02000065,4491,811,0.180583389
E02000066,6576,918,0.13959854
E02000067,5528,706,0.127713459
E02000068,3886,507,0.130468348
E02000069,4206,576,0.136947218
E02000070,5504,622,0.113008721
E02000071,5130,514,0.100194932
E02000072,7244,615,0.084897846
E02000073,7411,764,0.103090001
E02000074,5033,443,0.088019074
E02000075,5582,666,0.119312075
E02000076,4398,510,0.115961801
E02000077,5372,578,0.107594937
E02000078,5666,658,0.11613131
E02000079,5387,925,0.171709671
E02000080,6356,676,0.106356199
E02000081,5258,751,0.142829973
E02000082,6328,641,0.101295828
E02000083,6179,638,0.103252954
E02000084,7488,1114,0.148771368
E02000085,5445,579,0.106336088
E02000086,5372,757,0.14091586
E02000087,5341,1124,0.210447482
E02000088,5465,749,0.13705398
E02000089,5348,775,0.144913987
E02000090,5672,1214,0.21403385
E02000091,6466,1407,0.217599753
E02000092,4040,466,0.115346535
E02000093,7131,1763,0.247230402
E02000094,5456,1378,0.252565982
E02000095,6715,1939,0.288756515
E02000096,5724,2049,0.357966457
E02000097,5638,1359,0.241042923
E02000098,5152,1783,0.346079193
E02000099,5140,1741,0.338715953
E02000100,6300,2461,0.390634921
E02000101,5334,1618,0.303337083
E02000102,5555,1215,0.218721872
E02000103,5483,1425,0.259894218
E02000104,4303,1306,0.30350918
E02000105,5631,1730,0.307227846
E02000106,6664,1810,0.271608643
E02000107,7049,2774,0.393530997
E02000108,4410,1150,0.260770975
E02000109,5657,1500,0.265158211
E02000110,6008,2413,0.401631158
E02000111,5657,1490,0.26339049
E02000112,5716,1387,0.242652204
E02000113,5979,1087,0.181802977
E02000114,6078,2346,0.385982231
E02000115,6109,2941,0.481420854
E02000116,5142,1468,0.285492026
E02000117,6712,1494,0.222586412
E02000118,5806,1341,0.230967964
E02000119,5031,1016,0.201947923
E02000120,6313,2689,0.42594646
E02000121,5973,1495,0.250292985
E02000122,5696,2194,0.385182584
E02000123,6973,1837,0.263444715
E02000124,6192,2622,0.423449612
E02000125,7254,2479,0.341742487
E02000126,4731,1132,0.239272881
E02000127,5909,746,0.126248096
E02000128,5239,1138,0.217217026
E02000129,5186,982,0.189355958
E02000130,5705,1674,0.293426819
E02000131,6317,2119,0.33544404
E02000132,6121,2036,0.332625388
E02000133,6593,2301,0.349006522
E02000134,7487,2462,0.32883665
E02000135,6321,1231,0.194747667
E02000136,3666,719,0.196126568
E02000137,5520,1845,0.33423913
E02000138,5673,2100,0.370174511
E02000139,5390,1539,0.285528757
E02000140,4963,413,0.083215797
E02000141,5352,1339,0.250186846
E02000142,5494,1638,0.298143429
E02000143,5182,1208,0.233114628
E02000144,5684,1941,0.34148487
E02000145,5171,541,0.10462193
E02000146,5452,1378,0.252751284
E02000147,5331,1673,0.313824798
E02000148,4329,1129,0.260799261
E02000149,5257,735,0.139813582
E02000150,5127,966,0.188414277
E02000151,5411,1299,0.240066531
E02000152,4303,610,0.141761562
E02000153,5066,919,0.181405448
E02000154,5355,1245,0.232492997
E02000155,5129,718,0.139988302
E02000156,8068,1781,0.220748637
E02000157,5575,1322,0.237130045
