MSOA01CD,space_all_2001,space_vacant_2001,space_vacant_2001_pct
E02004971,2777,82,0.029528268
E02004972,2279,24,0.010530935
E02004973,2896,82,0.028314917
E02004974,2844,76,0.026722925
E02004975,2340,49,0.020940171
E02004976,3259,208,0.063823259
E02004977,2831,188,0.06640763
E02004978,3033,103,0.033959776
E02004979,2724,74,0.027165932
E02004980,2338,31,0.013259196
E02004981,2176,27,0.012408088
E02004982,2411,31,0.012857735
E02004983,2657,22,0.008280015
E02004984,2920,76,0.026027397
E02004985,2921,67,0.02293735
E02004986,2829,45,0.015906681
E02004987,2457,58,0.023606024
E02004988,2376,38,0.015993266
E02004989,2554,59,0.023101018
E02004990,2560,82,0.03203125
E02004991,2877,70,0.0243309
E02004992,2911,52,0.017863277
E02004993,2286,70,0.030621172
E02004994,2259,60,0.026560425
E02004995,2170,70,0.032258065
E02005503,3038,174,0.057274523
E02005504,3750,151,0.040266667
E02005505,2633,82,0.031143183
E02005506,2862,73,0.025506639
E02005507,4486,96,0.021399911
E02005508,2710,92,0.033948339
E02005509,3240,110,0.033950617
E02005510,3006,83,0.027611444
E02005511,3123,157,0.050272174
E02005512,2779,76,0.027347967
E02005513,3870,101,0.026098191
E02005514,2928,137,0.046789617
E02005515,2245,91,0.040534521
E02005516,2678,92,0.034353996
E02005517,2182,70,0.03208066
E02005518,3841,149,0.038791981
E02005519,3250,172,0.052923077
E02005520,3057,81,0.026496565
E02005521,3359,162,0.048228639
E02005522,2165,72,0.033256351
E02005523,2930,75,0.02559727
E02005524,2348,56,0.023850085
E02005525,4135,86,0.020798065
E02005526,2276,69,0.030316344
E02005527,3050,141,0.046229508
E02005528,3299,70,0.021218551
E02005529,2627,33,0.012561858
E02005530,2274,44,0.019349164
E02005531,2364,49,0.02072758
E02005532,3122,56,0.01793722
E02005533,3400,118,0.034705882
E02005534,3396,72,0.021201413
E02005535,2770,66,0.023826715
E02005536,2396,63,0.026293823
E02005537,2446,92,0.037612428
E02005538,4186,475,0.113473483
E02005539,3072,177,0.057617188
E02005540,4129,76,0.018406394
E02005541,2584,95,0.036764706
E02005542,2949,193,0.065445914
E02005543,3592,200,0.055679287
E02005544,2689,97,0.03607289
E02005545,2643,30,0.011350738
E02005546,3647,91,0.024952015
E02005547,3509,153,0.043602166
E02005548,3105,42,0.01352657
E02005549,2309,108,0.046773495
E02005550,2743,40,0.014582574
E02005551,3300,540,0.163636364
E02005552,4790,1259,0.262839248
E02005553,4566,624,0.136662286
E02005554,3222,169,0.052451893
E02005555,2573,72,0.027982899
E02005556,3089,62,0.02007122
E02005557,2571,147,0.057176196
E02005558,2826,92,0.032554848
E02005559,2930,154,0.052559727
E02005560,3131,165,0.052698818
E02005561,4391,305,0.06946026
E02005562,3044,155,0.050919842
E02005563,2938,80,0.027229408
E02005564,3893,356,0.091446185
E02005565,2691,111,0.041248606
E02005566,3713,146,0.039321304
E02005567,3399,141,0.041482789
E02005568,2957,165,0.055799797
E02005569,3240,183,0.056481481
E02005570,3779,444,0.1174914
E02005571,3775,794,0.210331126
E02005572,4141,470,0.113499155
E02005573,2964,445,0.150134953
E02005574,3145,297,0.094435612
E02005575,3190,266,0.08338558
E02005576,3166,364,0.114971573
E02005577,2463,181,0.073487617
E02005578,2676,271,0.101270553
E02005579,5378,133,0.024730383
E02005580,3395,103,0.030338733
E02005581,3175,280,0.088188976
E02005582,3026,351,0.115994712
E02005583,4081,453,0.111002205
E02005584,4361,191,0.043797294
E02005585,4493,223,0.049632762
E02005586,4800,157,0.032708333
E02005587,4219,61,0.014458402
E02005588,4011,143,0.035651957
E02005589,4475,198,0.04424581
E02005590,5335,354,0.066354264
E02005591,5003,478,0.095542674
E02005592,4305,247,0.057375145
E02005593,2773,76,0.02740714
E02005594,4936,210,0.042544571
E02005595,4012,93,0.023180459
E02005596,4457,165,0.037020417
E02005597,4384,129,0.029425182
E02005598,2709,116,0.042820229
E02005599,2383,62,0.026017625
E02005600,2164,75,0.034658041
E02005601,2695,80,0.029684601
E02005602,4097,141,0.034415426
E02005603,2951,89,0.030159268
E02005604,3430,137,0.039941691
E02005605,3719,125,0.033611186
E02005606,2343,119,0.050789586
E02005607,3997,147,0.036777583
E02005608,3104,122,0.039304124
E02005609,2909,137,0.047095222
E02005610,3184,148,0.046482412
E02005611,4331,166,0.038328331
E02006227,2771,178,0.064236738
E02006228,2346,81,0.034526854
E02006229,2386,105,0.044006706
E02006230,4013,109,0.027161724
E02006231,3447,98,0.028430519
E02006232,2387,47,0.019689987
E02006233,4880,141,0.028893443
E02006234,3152,57,0.018083756
E02006235,3378,128,0.037892244
E02006236,4192,112,0.026717557
E02006237,3118,151,0.04842848
E02006238,4260,236,0.055399061
E02006239,3085,280,0.09076175
E02006240,3184,256,0.08040201
E02006241,3531,80,0.022656471
E02006242,2323,98,0.042186827
E02006243,3641,153,0.042021423
E02006244,4348,251,0.057727691
E02006245,3180,53,0.016666667
E02006246,3067,44,0.014346267
E02006247,3211,91,0.028340081
E02006248,3309,54,0.01631913
E02006249,3386,179,0.052864737
E02006250,3844,227,0.05905307
E02006251,3780,336,0.088888889
E02006252,3347,141,0.042127278
E02006253,3283,181,0.055132501
E02006254,3360,113,0.033630952
E02006255,2531,94,0.037139471
E02006256,3288,140,0.042579075
E02006257,3020,59,0.019536424
E02006258,2578,91,0.035298681
E02006259,3270,177,0.05412844
E02006260,3470,75,0.021613833
E02006261,3041,139,0.045708648
E02006262,3344,172,0.051435407
E02006263,2960,164,0.055405405
E02006264,3028,85,0.028071334
E02006265,2780,66,0.023741007
E02006266,3578,104,0.029066518
E02006267,3172,158,0.049810845
E02006268,2703,71,0.026267111
E02006269,2569,80,0.031140522
E02006270,3332,102,0.030612245
E02006271,3270,141,0.043119266
E02006272,2986,85,0.028466175
E02006273,2658,100,0.037622272
E02006274,2514,194,0.07716786
E02006275,2961,60,0.020263425
E02006276,2667,69,0.025871766
E02006277,2150,38,0.017674419
E02006278,3515,218,0.062019915
E02006279,3886,73,0.018785383
E02006280,3657,115,0.031446541
E02006281,3614,147,0.040675152
E02006282,2622,131,0.049961861
E02006283,2550,107,0.041960784
E02006284,2727,105,0.03850385
E02006285,2607,141,0.054085155
E02006286,4074,144,0.035346097
E02006287,3162,516,0.163187856
E02006288,3707,256,0.069058538
E02006289,3493,307,0.087890066
E02006290,4563,715,0.156695157
E02006291,3082,145,0.047047372
E02006292,2688,97,0.03608631
E02006293,4017,647,0.161065472
E02006294,3738,217,0.058052434
E02006295,3486,67,0.019219736
E02006296,3791,104,0.027433395
E02006297,2974,82,0.027572293
E02006298,3750,82,0.021866667
E02006299,3834,142,0.037037037
E02006300,3555,87,0.024472574
E02006301,2857,208,0.07280364
E02006302,2959,123,0.041568097
E02006303,3007,91,0.03026272
E02006304,3226,66,0.020458772
E02006305,4365,296,0.067812142
E02006306,3294,135,0.040983607
E02006307,3231,64,0.019808109
E02006308,3875,452,0.116645161
E02006309,3074,85,0.027651269
E02006310,2699,73,0.027047054
E02006311,3748,163,0.043489861
E02006312,3518,122,0.034678795
E02006313,4571,405,0.088602056
E02006314,3182,176,0.055311125
E02006315,3580,716,0.2
E02006316,3277,215,0.065608789
E02000166,3537,21,0.005937235
E02000167,3892,155,0.039825283
E02000168,3481,64,0.018385521
E02000169,3264,162,0.049632353
E02000170,3372,78,0.023131673
E02000171,3622,101,0.027885146
E02000172,3909,66,0.016884114
E02000173,3607,155,0.042971999
E02000174,3553,81,0.022797636
E02000175,3770,77,0.020424403
E02000176,3427,118,0.034432448
E02000177,3736,65,0.017398287
E02000178,3740,83,0.022192513
E02000179,2944,102,0.034646739
E02000180,3264,71,0.021752451
E02000181,3775,28,0.007417219
E02000182,3049,188,0.061659561
E02000183,3781,100,0.02644803
E02000184,3324,50,0.015042118
E02000185,3761,91,0.024195693
E02000186,2918,233,0.079849212
E02000187,3371,99,0.02936814
E02000188,3131,67,0.021398914
E02000189,2092,63,0.030114723
E02000190,3340,125,0.03742515
E02000191,2594,390,0.150346955
E02000192,3143,116,0.036907413
E02000193,3432,277,0.080710956
E02000001,5024,686,0.136544586
E02000345,2332,56,0.024013722
E02000346,3140,31,0.009872611
E02000347,2750,44,0.016
E02000348,2903,106,0.036513951
E02000349,4386,114,0.025991792
E02000350,2897,54,0.018639972
E02000351,4151,122,0.029390508
E02000352,2762,91,0.03294714
E02000353,2979,83,0.027861699
E02000354,3456,124,0.03587963
E02000355,2721,68,0.024990812
E02000356,2778,50,0.01799856
E02000357,2732,160,0.058565154
E02000358,3930,89,0.02264631
E02000359,2452,63,0.025693312
E02000360,3950,179,0.045316456
E02000361,2876,124,0.043115438
E02000362,2764,90,0.032561505
E02000363,4112,92,0.022373541
E02000364,3361,60,0.01785183
E02000365,4063,151,0.037164657
E02000366,3487,87,0.024949814
E02000367,3271,120,0.036686029
E02000368,3748,114,0.030416222
E02000369,3735,49,0.013119143
E02000370,2947,33,0.011197828
E02000371,3780,67,0.017724868
E02000372,3317,118,0.035574314
E02000373,2393,11,0.00459674
E02000374,2474,59,0.023848019
E02000375,2943,57,0.019367992
E02000376,2893,94,0.032492223
E02000377,3461,100,0.028893383
E02000378,3352,67,0.019988067
E02000379,2755,100,0.036297641
E02000380,2736,92,0.033625731
E02000381,3646,88,0.024136039
E02000382,2899,117,0.040358744
E02000383,4295,223,0.051920838
E02000384,3430,87,0.025364431
E02000385,3262,55,0.016860822
E02000386,3509,49,0.013964092
E02000387,2590,38,0.014671815
E02000388,3618,103,0.028468767
E02000389,3491,130,0.037238614
E02000390,2730,90,0.032967033
E02000391,3385,115,0.033973412
E02000392,3937,108,0.027432055
E02000393,2565,67,0.026120858
E02000394,2580,107,0.041472868
E02000395,2832,145,0.051200565
E02000396,2649,84,0.031710079
E02000397,2991,77,0.025743898
E02000398,2655,52,0.019585687
E02000399,2593,74,0.028538373
E02000400,2686,64,0.023827252
E02000401,2327,37,0.015900301
E02000402,2364,20,0.008460237
E02000403,2667,107,0.040119985
E02000404,2323,73,0.031424882
E02000405,2400,39,0.01625
E02000406,2522,39,0.015463918
E02000407,2644,66,0.024962179
E02000408,2483,60,0.024164317
E02000409,2418,50,0.020678246
E02000410,2818,67,0.023775727
E02000411,2769,58,0.02094619
E02000412,2342,87,0.037147737
E02000413,2780,54,0.01942446
E02000414,2441,83,0.034002458
E02000415,2464,76,0.030844156
E02000416,2746,60,0.021849964
E02000417,2796,87,0.03111588
E02000418,2270,54,0.023788546
E02000419,2599,64,0.024624856
E02000420,2777,80,0.028808066
E02000421,2573,60,0.023319083
E02000422,2602,83,0.03189854
E02000423,2411,65,0.026959768
E02000424,2710,53,0.019557196
E02000425,2092,45,0.021510516
E02000426,2897,109,0.037625129
E02000427,2595,86,0.033140655
E02000428,2547,32,0.012563801
E02000429,3349,122,0.036428785
E02000430,3010,62,0.020598007
E02000431,3082,132,0.042829332
E02000432,2875,71,0.024695652
E02000554,4208,86,0.020437262
E02000555,3723,49,0.013161429
E02000556,4530,90,0.01986755
E02000557,3967,73,0.018401815
E02000558,3475,82,0.023597122
E02000559,3006,45,0.01497006
E02000560,2891,89,0.030785195
E02000561,3046,36,0.011818779
E02000562,3490,53,0.015186246
E02000563,3735,53,0.014190094
E02000564,3159,55,0.017410573
E02000565,3387,74,0.021848243
E02000566,3437,105,0.030549898
E02000567,4489,53,0.011806638
E02000568,3287,83,0.025250989
E02000569,4330,60,0.013856813
E02000570,3695,75,0.0202977
E02000571,3683,26,0.007059462
E02000572,3333,116,0.03480348
E02000573,3678,55,0.014953779
E02000574,3382,108,0.031933767
E02000575,4436,183,0.041253381
E02000576,3616,53,0.01465708
E02000577,2994,30,0.01002004
E02000578,2468,28,0.011345219
E02000579,3640,75,0.020604396
E02000580,3950,45,0.011392405
E02000581,3206,73,0.022769807
E02000582,4633,88,0.018994172
E02000583,3813,137,0.035929714
E02000584,4472,317,0.07088551
E02000585,4025,255,0.063354037
E02000586,4332,483,0.111495845
E02000587,3854,290,0.075246497
E02000588,5787,1442,0.249179195
E02000589,4810,465,0.096673597
E02000590,5089,834,0.163882885
E02000591,3664,319,0.087063319
E02000592,4204,303,0.072074215
E02000593,4254,165,0.038787024
E02000594,4531,450,0.099315824
E02000595,4361,282,0.064664068
E02000596,3693,140,0.037909559
E02000597,3689,102,0.02764977
E02000618,4047,171,0.042253521
E02000619,3616,105,0.029037611
E02000620,3647,152,0.041678092
E02000621,3438,59,0.01716114
E02000622,3353,103,0.030718759
E02000623,3423,38,0.011101373
E02000624,3461,90,0.026004045
E02000625,3174,47,0.014807813
E02000626,3222,68,0.021104904
E02000627,3253,71,0.021826007
E02000628,3613,166,0.045945198
E02000629,3445,86,0.024963716
E02000630,3507,130,0.03706872
E02000631,3400,112,0.032941176
E02000632,3424,108,0.031542056
E02000633,3584,118,0.032924107
E02000634,2876,56,0.019471488
E02000635,3142,39,0.012412476
E02000636,3220,68,0.021118012
E02000637,3605,100,0.027739251
E02000638,3584,73,0.020368304
E02000639,3600,98,0.027222222
E02000640,4271,115,0.026925779
E02000641,3042,32,0.010519395
E02000642,3495,3,0.000858369
E02000643,3563,102,0.028627561
E02000644,3309,81,0.024478694
E02000645,3706,126,0.033998921
E02000646,3542,134,0.037831733
E02000647,3511,109,0.031045286
E02000648,3482,154,0.044227455
E02000649,4744,157,0.033094435
E02000650,3396,90,0.026501767
E02000651,3288,78,0.023722628
E02000652,2763,60,0.021715527
E02000653,3114,67,0.021515735
E02000654,2944,32,0.010869565
E02000655,3505,85,0.02425107
E02000656,3206,60,0.01871491
E02000657,3141,47,0.014963387
E02000658,3126,71,0.022712732
E02000659,3344,57,0.017045455
E02000660,2767,15,0.005421034
E02000661,3033,44,0.014507089
E02000662,3126,46,0.014715291
E02000663,2723,36,0.013220712
E02000664,3378,19,0.00562463
E02000665,2818,39,0.013839603
E02000666,2616,26,0.009938838
E02000667,2541,37,0.014561196
E02000668,2603,33,0.01267768
E02000669,2740,83,0.030291971
E02000670,2676,83,0.031016442
E02000671,3365,57,0.016939079
E02000672,3412,109,0.031946073
E02000673,3411,86,0.025212548
E02000674,3084,56,0.018158236
E02000675,3425,71,0.020729927
E02000676,3126,68,0.021753039
E02000677,2577,62,0.024058983
E02000678,2523,27,0.010701546
E02000679,3227,72,0.022311745
E02000680,2985,61,0.020435511
E02000681,3171,52,0.016398612
E02000682,3065,51,0.016639478
E02000683,2851,90,0.031567871
E02000684,3050,46,0.015081967
E02000685,3503,91,0.025977733
E02000686,2740,39,0.014233577
E02000687,3430,82,0.023906706
E02000688,3098,32,0.010329245
E02000714,2502,82,0.032773781
E02000715,2146,58,0.027027027
E02000716,2207,54,0.024467603
E02000717,2242,72,0.032114184
E02000718,2232,50,0.022401434
E02000719,2704,77,0.028476331
E02000720,2114,54,0.025543992
E02000721,2581,87,0.033707865
E02000722,2676,48,0.01793722
E02000723,2603,63,0.024202843
E02000724,2431,60,0.024681201
E02000725,2821,44,0.015597306
E02000726,2794,42,0.015032212
E02000727,2146,53,0.024697111
E02000728,2295,53,0.023093682
E02000729,2222,69,0.031053105
E02000730,2458,83,0.03376729
E02000731,2555,89,0.034833659
E02000732,2215,49,0.022121896
E02000733,3347,79,0.023603227
E02000734,2566,55,0.021434139
E02000735,2321,55,0.023696682
E02000736,2770,73,0.026353791
E02000737,3183,57,0.017907634
E02000738,2366,33,0.013947591
E02000739,2238,65,0.029043789
E02000740,2471,15,0.006070417
E02000741,2484,10,0.004025765
E02000742,2524,39,0.015451664
E02000743,2598,0,0
E02000744,2711,19,0.007008484
E02000745,2877,44,0.015293709
E02000746,2203,45,0.020426691
E02000747,2875,20,0.006956522
E02000748,2486,46,0.01850362
E02000749,2957,19,0.006425431
E02000750,2857,96,0.03360168
E02000807,3275,52,0.015877863
E02000808,3234,224,0.069264069
E02000809,4299,246,0.05722261
E02000810,3374,10,0.002963841
E02000811,2888,89,0.030817175
E02000812,3770,56,0.014854111
E02000813,3235,23,0.007109737
E02000814,3387,35,0.010333629
E02000815,3004,91,0.030292943
E02000816,3503,28,0.007993149
E02000817,2624,32,0.012195122
E02000818,3382,22,0.006505027
E02000819,3295,39,0.011836115
E02000820,3467,26,0.007499279
E02000821,3048,33,0.010826772
E02000822,3577,28,0.007827789
E02000823,3055,53,0.017348609
E02000824,3220,70,0.02173913
E02000825,2682,25,0.009321402
E02000826,3320,112,0.03373494
E02000827,3700,49,0.013243243
E02000828,2880,47,0.016319444
E02000829,3319,56,0.016872552
E02000830,3369,78,0.023152271
E02000831,3334,63,0.018896221
E02000832,3423,26,0.007595676
E02000833,2924,18,0.006155951
E02000834,3645,97,0.026611797
E02000835,2672,26,0.009730539
E02000836,3176,45,0.014168766
E02000837,2880,3,0.001041667
E02000838,3381,32,0.009464655
E02000839,3323,25,0.007523322
E02000864,2729,59,0.021619641
E02000865,2473,85,0.034371209
E02000866,3366,30,0.008912656
E02000867,2637,21,0.007963595
E02000868,2267,28,0.012351125
E02000869,2570,62,0.024124514
E02000870,2469,26,0.010530579
E02000871,2602,32,0.012298232
E02000872,2353,146,0.062048449
E02000873,2246,57,0.025378451
E02000874,2597,53,0.020408163
E02000875,2879,29,0.010072942
E02000876,2545,50,0.019646365
E02000877,3059,58,0.018960445
E02000878,3008,72,0.02393617
E02000879,2643,41,0.015512675
E02000880,2337,77,0.032948224
E02000881,2171,64,0.029479503
E02000882,2063,46,0.022297625
E02000883,2338,36,0.015397776
E02000884,2198,117,0.053230209
E02000885,2101,19,0.009043313
E02000886,2740,65,0.023722628
E02000887,2493,60,0.024067389
E02000888,2435,80,0.032854209
E02000889,2635,82,0.031119545
E02000890,2954,206,0.069735951
E02000891,2861,355,0.124082489
E02000892,2736,112,0.040935673
E02000893,2831,27,0.009537266
E02000894,3446,57,0.016540917
E02000923,3520,332,0.094318182
E02000924,3795,91,0.02397892
E02000925,3220,200,0.062111801
E02000926,3161,199,0.062954761
E02000927,3125,74,0.02368
E02000928,3644,105,0.02881449
E02000929,2930,138,0.047098976
E02000930,3865,178,0.046054334
E02000931,3403,141,0.041434029
E02000932,3792,209,0.055116034
E02000933,3683,164,0.044528917
E02000934,3920,237,0.060459184
E02000935,2419,226,0.093427036
E02000936,3991,191,0.04785768
E02000937,3156,144,0.045627376
E02000938,3790,252,0.066490765
E02000939,3052,125,0.04095675
E02000940,2885,81,0.028076256
E02000941,4073,153,0.037564449
E02000942,3735,167,0.044712182
E02000943,3379,185,0.054749926
E02000944,2419,142,0.058701943
E02000945,2696,231,0.085682493
E02000946,2926,111,0.037935748
E02000947,3766,100,0.026553372
E02000948,4190,154,0.036754177
E02000949,4152,194,0.04672447
E02000950,3233,136,0.042066192
E02000951,2802,136,0.048536759
E02000952,2691,102,0.037904125
E02000953,2944,231,0.078464674
E02000954,2243,50,0.022291574
E02000955,2427,85,0.035022662
E02000956,2904,183,0.063016529
E02000957,3797,143,0.037661312
E02000958,2965,145,0.048903879
E02000959,2874,179,0.062282533
E02000960,3502,489,0.139634495
E02000961,3677,111,0.030187653
E02000962,4861,445,0.09154495
E02000963,3296,97,0.029429612
E02000964,4023,126,0.031319911
E02000965,3948,116,0.029381966
E02000966,4189,146,0.034853187
E02000967,3827,560,0.146328717
E02000968,3489,26,0.007451992
E02000969,3122,59,0.018898142
E02000970,5651,1618,0.286321005
E02000971,4933,1077,0.218325563
E02000972,3812,407,0.106768101
E02000973,4469,229,0.051241889
E02000974,4639,1138,0.24531149
E02000975,4468,413,0.092435094
E02000976,5251,442,0.084174443
E02000977,4350,1265,0.290804598
E02000978,5420,1189,0.219372694
E02000979,3845,401,0.104291287
E02000980,3969,252,0.063492063
E02000981,4896,252,0.051470588
E02000982,3851,213,0.055310309
E02000983,5105,350,0.068560235
E02000002,2804,70,0.024964337
E02000003,3850,66,0.017142857
E02000004,2436,36,0.014778325
E02000005,3232,39,0.012066832
E02000006,3591,72,0.020050125
E02000007,3376,59,0.017476303
E02000008,4587,77,0.016786571
E02000009,3308,53,0.016021765
E02000010,3203,37,0.01155167
E02000011,2324,27,0.0116179
E02000012,2996,11,0.003671562
E02000013,3158,52,0.016466118
E02000014,3620,59,0.016298343
E02000015,3025,56,0.018512397
E02000016,2435,36,0.014784394
E02000017,2824,14,0.004957507
E02000018,3207,69,0.021515435
E02000019,2945,33,0.011205433
E02000020,3239,67,0.020685397
E02000021,2933,66,0.022502557
E02000022,2720,67,0.024632353
E02000023,2559,33,0.012895662
E02000024,3905,101,0.025864277
E02000025,3597,94,0.026132889
E02000026,2603,75,0.028812908
E02000027,3776,63,0.016684322
E02000028,2414,64,0.026512013
E02000029,3393,78,0.022988506
E02000030,3464,95,0.027424942
E02000031,2970,114,0.038383838
E02000032,2665,39,0.014634146
E02000033,3084,60,0.019455253
E02000034,3386,94,0.02776137
E02000035,3436,131,0.038125728
E02000036,3800,83,0.021842105
E02000037,3310,84,0.025377644
E02000038,3656,79,0.021608315
E02000039,2426,59,0.024319868
E02000040,2583,313,0.121176926
E02000041,3035,95,0.031301483
E02000042,4102,159,0.03876158
E02000043,2680,97,0.03619403
E02000044,2921,67,0.02293735
E02000045,4013,101,0.025168203
E02000046,2682,89,0.033184191
E02000047,3752,59,0.015724947
E02000048,3278,128,0.0390482
E02000049,2962,28,0.009453072
E02000050,3536,100,0.028280543
E02000051,3379,136,0.040248594
E02000052,4197,100,0.023826543
E02000053,2716,67,0.02466863
E02000054,2584,108,0.041795666
E02000055,3905,117,0.029961588
E02000056,3537,181,0.051173311
E02000057,2360,75,0.031779661
E02000058,3987,151,0.037873088
E02000059,3721,72,0.019349637
E02000060,3207,163,0.050826317
E02000061,3143,212,0.067451479
E02000062,2318,80,0.034512511
E02000063,2196,91,0.04143898
E02000064,2464,97,0.039366883
E02000065,2555,51,0.019960861
E02000066,3908,84,0.021494371
E02000067,3485,107,0.030703013
E02000068,2486,92,0.037007241
E02000069,2481,46,0.018540911
E02000070,3171,63,0.01986755
E02000071,2800,54,0.019285714
E02000072,4667,137,0.029355046
E02000073,4019,64,0.015924359
E02000074,3253,102,0.031355672
E02000075,3225,57,0.017674419
E02000076,2605,45,0.017274472
E02000077,2931,63,0.021494371
E02000078,2998,32,0.010673783
E02000079,3244,70,0.021578298
E02000080,3589,81,0.022568961
E02000081,3154,70,0.022194039
E02000082,3415,72,0.021083455
E02000083,3766,63,0.016728625
E02000084,4184,110,0.026290631
E02000085,3099,93,0.030009681
E02000086,2807,65,0.023156395
E02000087,3121,69,0.022108299
E02000088,2979,74,0.024840551
E02000089,2898,54,0.01863354
E02000090,3922,140,0.035696073
E02000091,4362,205,0.04699679
E02000092,2604,114,0.043778802
E02000093,3230,64,0.019814241
E02000094,2714,71,0.026160648
E02000095,3222,60,0.018621974
E02000096,2692,45,0.016716196
E02000097,2913,52,0.017851013
E02000098,2738,56,0.020452885
E02000099,2678,74,0.027632562
E02000100,2466,30,0.01216545
E02000101,3035,178,0.058649094
E02000102,2803,76,0.027113807
E02000103,2916,77,0.026406036
E02000104,2194,36,0.016408387
E02000105,2963,84,0.028349646
E02000106,3372,93,0.027580071
E02000107,3664,80,0.021834061
E02000108,2181,29,0.013296653
E02000109,2792,115,0.041189112
E02000110,2979,53,0.017791205
E02000111,2753,26,0.009444243
E02000112,2543,54,0.021234762
E02000113,3260,40,0.012269939
E02000114,3211,95,0.029585799
E02000115,3669,71,0.019351322
E02000116,2629,73,0.027767212
E02000117,3750,88,0.023466667
E02000118,2721,39,0.014332966
E02000119,2747,101,0.036767383
E02000120,3677,62,0.016861572
E02000121,2649,56,0.021140053
E02000122,2902,35,0.012060648
E02000123,3940,70,0.017766497
E02000124,3460,52,0.015028902
E02000125,3713,30,0.00807972
E02000126,3048,68,0.022309711
E02000127,3852,89,0.023104881
E02000128,3072,87,0.028320313
E02000129,3071,48,0.015630088
E02000130,3467,84,0.02422844
E02000131,4439,180,0.040549673
E02000132,4488,142,0.031639929
E02000133,3865,102,0.026390686
E02000134,5102,197,0.038612309
E02000135,4216,116,0.027514231
E02000136,2284,67,0.029334501
E02000137,3624,97,0.026766004
E02000138,4004,125,0.031218781
E02000139,3169,69,0.02177343
E02000140,3299,70,0.021218551
E02000141,3268,89,0.027233782
E02000142,3176,61,0.019206549
E02000143,3018,92,0.030483764
E02000144,3452,78,0.022595597
E02000145,3410,119,0.034897361
E02000146,3356,51,0.015196663
E02000147,3179,56,0.017615602
E02000148,2544,78,0.030660377
E02000149,3214,58,0.018046049
E02000150,2877,76,0.026416406
E02000151,3020,51,0.016887417
E02000152,2609,64,0.024530471
E02000153,2814,9,0.003198294
E02000154,3034,91,0.029993408
E02000155,3043,48,0.015773907
E02000156,4720,102,0.021610169
E02000157,3368,55,0.016330166
E02000158,3134,86,0.02744097
E02000159,2680,64,0.023880597
E02000160,2919,53,0.018156903
E02000161,3205,55,0.017160686
E02000162,2793,66,0.023630505
E02000163,3068,58,0.018904824
E02000164,2510,66,0.026294821
E02000165,2633,31,0.011773642
E02000194,3758,87,0.023150612
E02000195,3336,72,0.021582734
E02000196,2286,22,0.009623797
E02000197,3240,83,0.025617284
E02000198,3307,64,0.019352888
E02000199,3112,70,0.022493573
E02000200,3691,111,0.030073151
E02000201,3677,119,0.03236334
E02000202,3315,56,0.016892911
E02000203,3293,70,0.021257212
E02000204,3361,70,0.020827135
E02000205,3079,31,0.010068204
E02000206,4154,100,0.024073182
E02000207,3377,49,0.01450992
E02000208,3115,82,0.026324238
E02000209,3094,61,0.019715579
E02000210,3338,43,0.012881965
E02000211,3359,42,0.012503721
E02000212,2904,71,0.024449036
E02000213,3859,62,0.016066338
E02000214,2246,27,0.012021371
E02000215,5039,109,0.021631276
E02000216,3239,66,0.020376659
E02000217,3469,76,0.021908331
E02000218,2424,32,0.01320132
E02000219,3029,51,0.01683724
E02000220,4197,109,0.025970932
E02000221,3316,46,0.013872135
E02000222,3535,125,0.035360679
E02000223,2979,24,0.008056395
E02000224,3494,114,0.032627361
E02000225,2703,28,0.010358861
E02000226,2829,34,0.012018381
E02000227,5076,70,0.013790386
E02000228,2932,57,0.019440655
E02000229,2401,34,0.014160766
E02000230,3621,101,0.027892847
E02000231,2495,58,0.023246493
E02000232,2311,47,0.020337516
E02000233,2398,91,0.03794829
E02000234,3022,71,0.023494375
E02000235,2499,39,0.015606242
E02000236,2824,43,0.015226629
E02000237,3136,53,0.01690051
E02000238,3127,68,0.021746083
E02000239,2895,36,0.012435233
E02000240,3551,62,0.01745987
E02000241,2380,17,0.007142857
E02000242,2130,28,0.01314554
E02000243,3048,36,0.011811024
E02000244,2449,43,0.017558187
E02000245,3119,47,0.015068932
E02000246,3115,64,0.020545746
E02000247,3093,63,0.020368574
E02000248,2890,119,0.041176471
E02000249,2578,51,0.019782777
E02000250,2649,77,0.029067573
E02000251,2469,28,0.011340624
E02000252,3079,63,0.020461189
E02000253,3837,82,0.021370863
E02000254,2481,53,0.021362354
E02000255,3789,101,0.02665611
E02000256,3478,103,0.029614721
E02000257,5909,224,0.037908276
E02000258,2385,74,0.031027254
E02000259,2327,56,0.02406532
E02000260,2543,75,0.029492725
E02000261,3427,155,0.045229063
E02000262,3395,85,0.025036819
E02000263,3180,56,0.017610063
E02000264,3077,105,0.034124147
E02000265,4411,106,0.024030832
E02000266,3682,73,0.019826181
E02000267,2729,88,0.032246244
E02000268,3925,114,0.029044586
E02000269,3364,100,0.029726516
E02000270,3470,44,0.012680115
E02000271,2879,56,0.019451198
E02000272,2580,40,0.015503876
E02000273,3144,129,0.041030534
E02000274,3380,56,0.016568047
E02000275,2104,36,0.017110266
E02000276,2819,51,0.018091522
E02000277,2587,47,0.018167762
E02000278,3095,51,0.016478191
E02000279,3424,97,0.028329439
E02000280,3467,57,0.016440727
E02000281,3307,55,0.016631388
E02000282,3298,51,0.015463918
E02000283,2776,45,0.016210375
